Machine,Store,Journal,Hyp,Hyp_Sched,VM_Sched,RCU,F_size,R_Size,Threads,Mode,Freq,Throughput
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,9206320.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7786746.92
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,6239258.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7803574.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8875392.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8856428.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,5969876.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,6971851.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,6686837.31
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,6258588.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,11934841.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,9611974.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7453654.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7201927.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8140786.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8499019.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,10063012.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,6019032.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7986621.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,6144145.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,5116638.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,9534904.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8819554.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,9179745.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8276668.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8095114.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7531051.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7887781.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8712139.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8660303.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8242931.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7841357.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7896754.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7201927.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7146033.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,6486426.16
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,6960447.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8444089.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8723936.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,8434046.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,3,Fread,2100000,7312860.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7812588.31
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10062813.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8026723.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7207479.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9230530.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8363720.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,5635371.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10053291.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7250621.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9850821.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8869458.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10753989.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9559028.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,4512673.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,11906037.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10363752.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9004459.81
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8264821.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10933636.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8086129.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9843666.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9967632.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9314381.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9755328.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8920404.69
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,12461687.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8781077.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,11466822.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8676541.06
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8472153.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10842912.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,5013188.56
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,6980852.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10311911.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10379766.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7263671.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7382698.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9893445.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8936861.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,6906125.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,11453137.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9907927.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9122372.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10967108.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9828528.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,11207644.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9899786.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9636525.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7726804.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10228333.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8214208.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9213341.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,11484705.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10048290.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7746628.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,6424806.72
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,6749528.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9597492.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,11766231.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,11042964.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7526142.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,11129773.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,6736369.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9475623.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10201579.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7150711.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8689014.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8480135.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9685397.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9122372.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,5559844.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8527738.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10313581.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7358837.09
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,6583030.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,8200927.19
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7957954.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,7150711.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,9047060.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,4,Fread,2100000,10886500.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,6196953.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7607805.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9449790.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8169895.19
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9960364.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8861971.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,6674619.56
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,11527082.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,11173591.94
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,5929105.31
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7702044.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,6977531.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,10909375.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9168169.41
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9577515.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9780270.44
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9840862.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9432108.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,6368843.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9666818.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7648079.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9577945.94
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7269180.53
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,10465445.31
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7610858.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,11269225.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7269180.53
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9811977.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7301292.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7373713.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9583011.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,12679424.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8741220.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,4652170.06
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7329274.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7606869.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8700967.31
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7582632.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8028680.66
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,10374291.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7744412.56
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,12524073.56
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9740448.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,3326943.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9684560.06
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,11079821.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,10668095.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9406571.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7038682.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7373713.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9721675.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,10909375.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,5764574.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7750003.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,13185891.19
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,10091457.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8015969.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,11001340.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9546507.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9314287.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7121590.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8542807.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8667414.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9312822.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8667414.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,10529382.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,6469969.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9830206.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,10402724.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,3326943.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9625388.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8622850.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9098240.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,10422137.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,11656659.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,10446714.06
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,8387364.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9031137.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,7563936.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,256,5,Fread,2100000,9398644.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1557106.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2156053.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2098124.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1577046.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1594833.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1714181.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1744069.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1838411.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,791536.69
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1732854.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1700101.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1802014.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2143611.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1756462.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1927733.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1927733.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1580237.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1731762.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2058837.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1737235.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2004897.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1733904.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2180753.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1977322.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1586695.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1384250.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1580419.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1716879.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2188044.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1637901.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2313490.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2326256.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1723208.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1395466.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2491478.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2009764.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2038076.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1733379.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1775660.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2134754.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2538133.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2224593.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1945856.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1670145.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1968768.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1960511.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2542829.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2115434.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1717050.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2038076.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1451590.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1985951.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1733904.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1758304.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1034467.56
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1558589.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2021470.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1041238.81
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2227549.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2204185.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1953934.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2117324.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1884542.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1795704.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1582384.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1561848.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2106227.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,914189.94
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1867336.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1511886.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1580237.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1705417.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1596723.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1740755.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,988118.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1937353.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2176126.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,1543189.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,891109.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,1,Fread,2100000,2401283.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1351155.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1917406.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1940088.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1596278.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1623621.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1897185.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1654623.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1972837.88
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1665369.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1930929.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1929140.75
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1596278.5
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1572355.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1582858.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1666217.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1852586.38
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1488633.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1838608.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1845670.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1213979.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1629589.62
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,2263576.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1460879.25
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,2056004.0
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1540146.12
new,HDD,yes,xen,CFQ,NOOP,128,32000,16384,2,Fread,2100000,1573255.12
