Num nodes,Trial Number,Seed,Method,L2,Percentile 000,Percentile 025,Percentile 050,Percentile 075,Percentile 100
16,89,0,Quadratic Fill,0.4208448998842958,0.16460922889673513,0.179156732884736,0.2129874558882932,0.2405978132682044,0.24714516599113512
16,89,0,Quadratic Regres,0.4226698308418441,0.16460922889673513,0.19353616474069635,0.2080825442475353,0.22123140485690262,0.24714516599113512
16,89,0,Quintic Interp,0.42125244971413994,0.16460922889673513,0.17476835833506357,0.1886889489725681,0.20475903943483847,0.24714516599113512
16,90,0,Quadratic Fill,0.21073123214882278,0.14788355200649672,0.15340563945495259,0.1590583715608111,0.16489019444478903,0.17094955422760316
16,90,0,Quadratic Regres,0.20914718897234785,0.14788355200649672,0.15852070138466823,0.16629390177863967,0.17022399156405765,0.17094955422760316
16,90,0,Quintic Interp,0.21091790288500767,0.14788355200649672,0.1502724873483434,0.15941655311704994,0.1685606188857565,0.17094955422760316
16,91,0,Quadratic Fill,0.2203590855723427,0.02574421374986946,0.03353380421066672,0.0415873762596566,0.04989863687325882,0.05846129302789316
16,91,0,Quadratic Regres,0.22200126540357343,0.02574421374986946,0.03479554395968128,0.04243446782500468,0.049881999744661856,0.05846129302789316
16,91,0,Quintic Interp,0.2207519459931872,0.02574421374986946,0.033859310066402075,0.04196669019393734,0.050143939603680486,0.05846129302789316
16,92,0,Quadratic Fill,0.2532662154919642,0.10473779394108029,0.10581918044782351,0.10934502164569748,0.11269626926743424,0.11355310707342303
16,92,0,Quadratic Regres,0.2540777819217797,0.10473779394108029,0.10916632981069879,0.10999678277828753,0.11044848707850695,0.11355310707342303
16,92,0,Quintic Interp,0.25264544656538757,0.10473779394108029,0.10474642847282102,0.10501355356267045,0.1068304253516069,0.11355310707342303
16,93,0,Quadratic Fill,0.3773756361936067,0.015406445826905868,0.028787212472297485,0.04162124925225484,0.0533883427397078,0.06184087559631579
16,93,0,Quadratic Regres,0.3594071059713001,0.015406445826905868,0.02776041973379832,0.03676731701777391,0.04756237435969435,0.06184087559631579
16,93,0,Quintic Interp,0.37578709474672356,0.015406445826905868,0.032087347865416206,0.046346875439670684,0.05655180044298603,0.06184087559631579
16,94,0,Quadratic Fill,0.3240808464179941,0.004960601569080403,0.011837257363487194,0.02061948406948705,0.027257393795023895,0.02881875534567513
16,94,0,Quadratic Regres,0.32216208328253426,0.004960601569080403,0.00775079921177905,0.017159936426403587,0.026413688404907987,0.02881875534567513
16,94,0,Quintic Interp,0.3289378346101283,0.004960601569080403,0.011816373324965034,0.020518782209006645,0.02713505164132223,0.02881875534567513
16,95,0,Quadratic Fill,0.14023041886180646,0.041387811207380776,0.05427740804134806,0.06922231365325263,0.08066959210632592,0.08462076875400237
16,95,0,Quadratic Regres,0.1456578985712994,0.041387811207380776,0.048468285806436064,0.06435857091627491,0.07949833974804056,0.08462076875400237
