Test Name,N,Trial,Equispaced,MQSI fit,PCHIP fit,MQSI eval,PCHIP eval
large_tangent,32,9,True,0.0005848407745361328,0.000392913818359375,2.7298927307128905e-06,4.601478576660156e-07
large_tangent,32,9,False,0.0004200935363769531,0.0003528594970703125,2.6798248291015626e-06,4.00543212890625e-07
large_tangent,32,10,True,0.00041103363037109375,0.0003528594970703125,2.6488304138183592e-06,3.814697265625e-07
large_tangent,32,10,False,0.00040602684020996094,0.0003027915954589844,2.3388862609863282e-06,3.218650817871094e-07
large_tangent,32,11,True,0.00035309791564941406,0.0002999305725097656,2.2602081298828126e-06,3.1948089599609377e-07
large_tangent,32,11,False,0.0003838539123535156,0.001055002212524414,3.130435943603516e-06,1.0895729064941407e-06
large_tangent,32,12,True,0.0004279613494873047,0.0004570484161376953,2.369880676269531e-06,3.290176391601562e-07
large_tangent,32,12,False,0.0003380775451660156,0.00029206275939941406,2.181529998779297e-06,3.1948089599609377e-07
large_tangent,32,13,True,0.0003311634063720703,0.00028395652770996094,2.1314620971679686e-06,3.027915954589844e-07
large_tangent,32,13,False,0.000331878662109375,0.0002830028533935547,2.129077911376953e-06,3.0040740966796875e-07
large_tangent,32,14,True,0.00033020973205566406,0.00028777122497558594,2.1195411682128908e-06,2.980232238769531e-07
large_tangent,32,14,False,0.0005469322204589844,0.00048613548278808594,3.421306610107422e-06,5.817413330078125e-07
large_tangent,32,15,True,0.000576019287109375,0.0004220008850097656,3.5381317138671875e-06,4.792213439941406e-07
large_tangent,32,15,False,0.00043201446533203125,0.0003597736358642578,2.689361572265625e-06,3.8862228393554685e-07
large_tangent,32,16,True,0.0004107952117919922,0.0003561973571777344,2.6416778564453125e-06,3.790855407714844e-07
large_tangent,32,16,False,0.0004138946533203125,0.0003437995910644531,2.639293670654297e-06,3.3140182495117185e-07
large_tangent,32,17,True,0.00035309791564941406,0.0003032684326171875,2.2721290588378905e-06,3.290176391601562e-07
large_tangent,32,17,False,0.00035309791564941406,0.0002999305725097656,2.307891845703125e-06,3.290176391601562e-07
large_tangent,32,18,True,0.00036787986755371094,0.00028204917907714844,2.4485588073730468e-06,3.0040740966796875e-07
large_tangent,32,18,False,0.0003352165222167969,0.000286102294921875,2.133846282958984e-06,3.0994415283203126e-07
large_tangent,32,19,True,0.00032830238342285156,0.00028395652770996094,2.1195411682128908e-06,3.8862228393554685e-07
large_tangent,32,19,False,0.0004799365997314453,0.0007798671722412109,2.8109550476074217e-06,1.6617774963378906e-06
large_tangent,32,20,True,0.000492095947265625,0.00033092498779296875,2.5701522827148436e-06,3.1948089599609377e-07
large_tangent,32,20,False,0.0005297660827636719,0.0004909038543701172,3.409385681152344e-06,5.817413330078125e-07
large_tangent,32,21,True,0.0005791187286376953,0.00042700767517089844,3.6001205444335937e-06,7.128715515136719e-07
large_tangent,32,21,False,0.0004239082336425781,0.0003666877746582031,2.6869773864746093e-06,3.9815902709960936e-07
large_tangent,32,22,True,0.00041103363037109375,0.00036406517028808594,2.6297569274902342e-06,3.8862228393554685e-07
large_tangent,32,22,False,0.0004210472106933594,0.0003719329833984375,2.6488304138183592e-06,4.00543212890625e-07
large_tangent,32,23,True,0.00037932395935058594,0.0003330707550048828,2.5701522827148436e-06,4.816055297851563e-07
large_tangent,32,23,False,0.0003650188446044922,0.00031304359436035156,2.360343933105469e-06,3.3855438232421873e-07
large_tangent,32,24,True,0.00041174888610839844,0.0003018379211425781,2.269744873046875e-06,3.1948089599609377e-07
large_tangent,32,24,False,0.0003409385681152344,0.00029921531677246094,2.2101402282714843e-06,3.0040740966796875e-07
large_tangent,32,25,True,0.00033092498779296875,0.0006477832794189453,2.918243408203125e-06,8.606910705566406e-07
large_tangent,32,25,False,0.0011870861053466797,0.0009410381317138672,4.191398620605468e-06,3.790855407714844e-07
large_tangent,32,26,True,0.000335693359375,0.0002930164337158203,2.1409988403320314e-06,3.0994415283203126e-07
large_tangent,32,26,False,0.00033092498779296875,0.0005018711090087891,3.540515899658203e-06,6.103515625e-07
large_tangent,32,27,True,0.0005540847778320312,0.0005860328674316406,3.3402442932128906e-06,5.221366882324219e-07
large_tangent,32,27,False,0.0004210472106933594,0.00036907196044921875,2.7227401733398437e-06,4.1961669921875e-07
large_tangent,32,28,True,0.0004112720489501953,0.0003600120544433594,2.6607513427734375e-06,3.8862228393554685e-07
large_tangent,32,28,False,0.0004119873046875,0.0003478527069091797,2.6488304138183592e-06,3.695487976074219e-07
large_tangent,32,29,True,0.00038123130798339844,0.0003070831298828125,2.269744873046875e-06,3.3140182495117185e-07
large_tangent,32,29,False,0.0003559589385986328,0.00030303001403808594,2.2792816162109376e-06,3.290176391601562e-07
large_tangent,32,30,True,0.0003540515899658203,0.000308990478515625,2.281665802001953e-06,3.218650817871094e-07
large_tangent,32,30,False,0.00036406517028808594,0.00028705596923828125,3.566741943359375e-06,3.3140182495117185e-07
large_tangent,32,31,True,0.00033092498779296875,0.0003669261932373047,2.1195411682128908e-06,4.363059997558594e-07
large_tangent,32,31,False,0.0005280971527099609,0.000820159912109375,3.981590270996094e-06,9.393692016601562e-07
large_tangent,32,32,True,0.00041103363037109375,0.00032711029052734375,4.019737243652344e-06,3.4093856811523436e-07
large_tangent,32,32,False,0.0003352165222167969,0.0007481575012207031,2.1505355834960936e-06,7.510185241699219e-07
large_tangent,32,33,True,0.0007219314575195312,0.0008020401000976562,4.360675811767578e-06,1.0800361633300782e-06
large_tangent,32,33,False,0.0006549358367919922,0.0006499290466308594,2.543926239013672e-06,4.38690185546875e-07
large_tangent,32,34,True,0.0005512237548828125,0.0004100799560546875,3.3211708068847656e-06,3.910064697265625e-07
large_tangent,32,34,False,0.0003898143768310547,0.0002911090850830078,2.1791458129882814e-06,3.4093856811523436e-07
large_tangent,32,35,True,0.00033402442932128906,0.0002837181091308594,2.129077911376953e-06,3.0994415283203126e-07
large_tangent,32,35,False,0.0003330707550048828,0.00028204917907714844,2.129077911376953e-06,3.1948089599609377e-07
large_tangent,32,36,True,0.0003638267517089844,0.000286102294921875,2.1195411682128908e-06,3.0994415283203126e-07
large_tangent,32,36,False,0.0003299713134765625,0.00028395652770996094,2.1314620971679686e-06,3.0040740966796875e-07
large_tangent,32,37,True,0.0003299713134765625,0.0002830028533935547,2.1195411682128908e-06,2.980232238769531e-07
large_tangent,32,37,False,0.00035691261291503906,0.0008199214935302734,2.5391578674316407e-06,1.6307830810546875e-06
large_tangent,32,38,True,0.0005080699920654297,0.0008900165557861328,3.070831298828125e-06,4.1961669921875e-07
large_tangent,32,38,False,0.0003342628479003906,0.00029397010803222656,2.1910667419433593e-06,7.510185241699219e-07
large_tangent,32,39,True,0.0005240440368652344,0.0004837512969970703,3.421306610107422e-06,4.887580871582031e-07
large_tangent,32,39,False,0.0006337165832519531,0.0003981590270996094,3.1375885009765625e-06,4.601478576660156e-07
large_tangent,32,40,True,0.0004127025604248047,0.0003600120544433594,2.6226043701171875e-06,3.910064697265625e-07
large_tangent,32,40,False,0.0004088878631591797,0.00036597251892089844,2.651214599609375e-06,3.790855407714844e-07
large_tangent,32,41,True,0.0004100799560546875,0.0003058910369873047,2.8204917907714844e-06,3.3140182495117185e-07
large_tangent,32,41,False,0.0003552436828613281,0.0003008842468261719,2.2721290588378905e-06,3.1948089599609377e-07
large_tangent,32,42,True,0.0003540515899658203,0.0002999305725097656,2.2721290588378905e-06,3.3140182495117185e-07
large_tangent,32,42,False,0.000370025634765625,0.00028514862060546875,2.1195411682128908e-06,3.0994415283203126e-07
large_tangent,32,43,True,0.0003299713134765625,0.0002830028533935547,2.1195411682128908e-06,3.027915954589844e-07
large_tangent,32,43,False,0.00047779083251953125,0.0002818107604980469,2.1409988403320314e-06,3.027915954589844e-07
large_tangent,32,44,True,0.00033211708068847656,0.00028324127197265625,2.1195411682128908e-06,3.0040740966796875e-07
large_tangent,32,44,False,0.00039505958557128906,0.0007932186126708984,2.951622009277344e-06,7.176399230957031e-07
large_tangent,32,45,True,0.0005228519439697266,0.0004830360412597656,3.409385681152344e-06,4.911422729492188e-07
large_tangent,32,45,False,0.00043892860412597656,0.0003693103790283203,2.6798248291015626e-06,4.100799560546875e-07
large_tangent,32,46,True,0.000408172607421875,0.0003688335418701172,2.6607513427734375e-06,4.2200088500976563e-07
large_tangent,32,46,False,0.0004169940948486328,0.000370025634765625,2.6798248291015626e-06,4.4107437133789065e-07
large_tangent,32,47,True,0.0004150867462158203,0.000331878662109375,2.6988983154296876e-06,4.00543212890625e-07
large_tangent,32,47,False,0.00036787986755371094,0.00032806396484375,2.3722648620605467e-06,3.9815902709960936e-07
large_tangent,32,48,True,0.00035881996154785156,0.0003159046173095703,2.2983551025390626e-06,3.6716461181640626e-07
large_tangent,32,48,False,0.0003647804260253906,0.00032830238342285156,2.3913383483886717e-06,3.910064697265625e-07
large_tangent,32,49,True,0.0003581047058105469,0.0003161430358886719,2.312660217285156e-06,3.600120544433594e-07
large_tangent,32,49,False,0.0003609657287597656,0.0003159046173095703,2.2983551025390626e-06,3.5047531127929687e-07
large_tangent,32,50,True,0.00041294097900390625,0.0003590583801269531,3.2591819763183594e-06,3.910064697265625e-07
large_tangent,32,50,False,0.00040912628173828125,0.0002880096435546875,2.1505355834960936e-06,3.0994415283203126e-07
large_tangent,32,51,True,0.0008997917175292969,0.0007140636444091797,5.118846893310547e-06,7.915496826171875e-07
large_tangent,32,51,False,0.0004630088806152344,0.00039124488830566406,2.8109550476074217e-06,4.911422729492188e-07
large_tangent,32,52,True,0.00041103363037109375,0.0003609657287597656,2.739429473876953e-06,3.8862228393554685e-07
large_tangent,32,52,False,0.0004131793975830078,0.000354766845703125,2.6607513427734375e-06,3.8862228393554685e-07
large_tangent,32,53,True,0.00039196014404296875,0.0003058910369873047,2.269744873046875e-06,3.4093856811523436e-07
large_tangent,32,53,False,0.0003619194030761719,0.00031685829162597656,2.300739288330078e-06,3.4093856811523436e-07
large_tangent,32,54,True,0.00035309791564941406,0.00030994415283203125,2.2912025451660155e-06,3.62396240234375e-07
large_tangent,32,54,False,0.0005218982696533203,0.0004088878631591797,3.631114959716797e-06,4.1961669921875e-07
large_tangent,32,55,True,0.0003666877746582031,0.0003478527069091797,2.2983551025390626e-06,3.5047531127929687e-07
large_tangent,32,55,False,0.00045013427734375,0.00030803680419921875,2.3102760314941405e-06,3.5047531127929687e-07
large_tangent,32,56,True,0.00047206878662109375,0.0012121200561523438,3.4809112548828124e-06,1.8405914306640624e-06
large_tangent,32,56,False,0.0005099773406982422,0.0003180503845214844,3.47137451171875e-06,3.4093856811523436e-07
large_tangent,32,57,True,0.0003337860107421875,0.0004942417144775391,3.528594970703125e-06,5.698204040527344e-07
large_tangent,32,57,False,0.0005211830139160156,0.0006999969482421875,3.3783912658691406e-06,5.006790161132813e-07
large_tangent,32,58,True,0.0004169940948486328,0.0003619194030761719,2.701282501220703e-06,3.910064697265625e-07
large_tangent,32,58,False,0.00041413307189941406,0.00035190582275390625,2.6607513427734375e-06,3.814697265625e-07
large_tangent,32,59,True,0.0004119873046875,0.0003478527069091797,2.63214111328125e-06,3.7670135498046877e-07
large_tangent,32,59,False,0.00036978721618652344,0.0003020763397216797,2.2983551025390626e-06,3.3140182495117185e-07
large_tangent,32,60,True,0.00035572052001953125,0.0003006458282470703,2.2792816162109376e-06,3.290176391601562e-07
large_tangent,32,60,False,0.0003559589385986328,0.0003151893615722656,2.288818359375e-06,3.0040740966796875e-07
large_tangent,32,61,True,0.0003979206085205078,0.0002830028533935547,2.1314620971679686e-06,3.0040740966796875e-07
large_tangent,32,61,False,0.00047898292541503906,0.0002818107604980469,2.1505355834960936e-06,3.0994415283203126e-07
large_tangent,32,62,True,0.00033092498779296875,0.0002830028533935547,2.1195411682128908e-06,3.123283386230469e-07
large_tangent,32,62,False,0.000331878662109375,0.0004191398620605469,2.1386146545410158e-06,4.982948303222656e-07
large_tangent,32,63,True,0.0004620552062988281,0.0005707740783691406,4.02212142944336e-06,6.29425048828125e-07
large_tangent,32,63,False,0.0005240440368652344,0.00045228004455566406,3.409385681152344e-06,8.487701416015625e-07
large_tangent,32,64,True,0.0004973411560058594,0.00039076805114746094,2.720355987548828e-06,4.7206878662109375e-07
large_tangent,32,64,False,0.0004150867462158203,0.0003540515899658203,2.658367156982422e-06,3.8862228393554685e-07
large_tangent,32,65,True,0.00040984153747558594,0.0003521442413330078,2.6178359985351564e-06,3.6716461181640626e-07
large_tangent,32,65,False,0.0004100799560546875,0.0003120899200439453,2.379417419433594e-06,3.290176391601562e-07
large_tangent,32,66,True,0.0003561973571777344,0.0003058910369873047,2.2792816162109376e-06,3.1948089599609377e-07
large_tangent,32,66,False,0.00035309791564941406,0.0003211498260498047,2.3102760314941405e-06,3.0994415283203126e-07
large_tangent,32,67,True,0.00032901763916015625,0.00028228759765625,2.460479736328125e-06,3.0040740966796875e-07
large_tangent,32,67,False,0.00033211708068847656,0.00028014183044433594,2.129077911376953e-06,2.9087066650390624e-07
large_tangent,32,68,True,0.0003299713134765625,0.0002837181091308594,2.1219253540039063e-06,3.0755996704101563e-07
large_tangent,32,68,False,0.00033092498779296875,0.00034618377685546875,2.1314620971679686e-06,4.124641418457031e-07
large_tangent,32,69,True,0.000576019287109375,0.0008649826049804688,4.038810729980469e-06,7.009506225585937e-07
large_tangent,32,69,False,0.0005319118499755859,0.00048279762268066406,3.4379959106445312e-06,4.911422729492188e-07
large_tangent,32,70,True,0.0006339550018310547,0.0003960132598876953,3.399848937988281e-06,4.7206878662109375e-07
large_tangent,32,70,False,0.0004191398620605469,0.0003571510314941406,2.6488304138183592e-06,3.8862228393554685e-07
large_tangent,32,71,True,0.00041103363037109375,0.00035190582275390625,2.6082992553710936e-06,3.790855407714844e-07
large_tangent,32,71,False,0.0004107952117919922,0.00034308433532714844,2.689361572265625e-06,3.3140182495117185e-07
large_tangent,32,72,True,0.0003540515899658203,0.0003027915954589844,2.269744873046875e-06,3.290176391601562e-07
large_tangent,32,72,False,0.00035500526428222656,0.0002999305725097656,2.2792816162109376e-06,3.290176391601562e-07
large_tangent,32,73,True,0.00036406517028808594,0.0003142356872558594,2.1314620971679686e-06,3.0994415283203126e-07
large_tangent,32,73,False,0.0003299713134765625,0.00028395652770996094,2.1314620971679686e-06,3.0040740966796875e-07
large_tangent,32,74,True,0.0003597736358642578,0.00032901763916015625,2.1195411682128908e-06,1.8405914306640624e-06
large_tangent,32,74,False,0.0003337860107421875,0.00032591819763183594,2.1600723266601564e-06,3.695487976074219e-07
large_tangent,32,75,True,0.0005450248718261719,0.0008578300476074219,4.019737243652344e-06,6.890296936035157e-07
large_tangent,32,75,False,0.0005249977111816406,0.0004780292510986328,3.409385681152344e-06,4.792213439941406e-07
large_tangent,32,76,True,0.0006530284881591797,0.00039696693420410156,3.4689903259277345e-06,4.601478576660156e-07
large_tangent,32,76,False,0.0004150867462158203,0.0003509521484375,2.6607513427734375e-06,4.601478576660156e-07
large_tangent,32,77,True,0.0004119873046875,0.00034999847412109375,2.6488304138183592e-06,3.695487976074219e-07
large_tangent,32,77,False,0.00041294097900390625,0.00030112266540527344,2.6488304138183592e-06,3.3140182495117185e-07
large_tangent,32,78,True,0.0003540515899658203,0.0003018379211425781,2.2721290588378905e-06,3.290176391601562e-07
large_tangent,32,78,False,0.0003561973571777344,0.00030112266540527344,2.276897430419922e-06,3.290176391601562e-07
large_tangent,32,79,True,0.00036597251892089844,0.0003132820129394531,2.1076202392578125e-06,3.0994415283203126e-07
large_tangent,32,79,False,0.0003349781036376953,0.0003008842468261719,2.1696090698242187e-06,3.1948089599609377e-07
large_tangent,32,80,True,0.0003352165222167969,0.000286102294921875,2.129077911376953e-06,3.0040740966796875e-07
large_tangent,32,80,False,0.00033783912658691406,0.0003731250762939453,2.1386146545410158e-06,1.0085105895996095e-06
large_tangent,32,81,True,0.0005028247833251953,0.0007388591766357422,4.003047943115234e-06,8.296966552734375e-07
large_tangent,32,81,False,0.0005428791046142578,0.0004990100860595703,3.4189224243164062e-06,5.793571472167969e-07
large_tangent,32,82,True,0.0005829334259033203,0.0003960132598876953,3.47137451171875e-06,4.696846008300781e-07
large_tangent,32,82,False,0.0004210472106933594,0.0003561973571777344,2.6488304138183592e-06,3.910064697265625e-07
large_tangent,32,83,True,0.0004119873046875,0.00034999847412109375,2.6082992553710936e-06,3.790855407714844e-07
large_tangent,32,83,False,0.00041222572326660156,0.0003399848937988281,2.6297569274902342e-06,3.1948089599609377e-07
large_tangent,32,84,True,0.0003540515899658203,0.0003018379211425781,2.25067138671875e-06,3.3140182495117185e-07
large_tangent,32,84,False,0.000354766845703125,0.0003039836883544922,2.2983551025390626e-06,3.3140182495117185e-07
large_tangent,32,85,True,0.0003540515899658203,0.0002830028533935547,2.1195411682128908e-06,3.0040740966796875e-07
large_tangent,32,85,False,0.00033211708068847656,0.0002818107604980469,2.162456512451172e-06,2.980232238769531e-07
large_tangent,32,86,True,0.0003299713134765625,0.0002830028533935547,2.129077911376953e-06,3.123283386230469e-07
large_tangent,32,86,False,0.00032830238342285156,0.0004329681396484375,2.5892257690429686e-06,5.793571472167969e-07
large_tangent,32,87,True,0.0003960132598876953,0.0008649826049804688,2.7370452880859376e-06,6.914138793945312e-07
large_tangent,32,87,False,0.00046896934509277344,0.0004947185516357422,3.502368927001953e-06,6.079673767089843e-07
large_tangent,32,88,True,0.0005190372467041016,0.000659942626953125,3.399848937988281e-06,4.887580871582031e-07
large_tangent,32,88,False,0.0004210472106933594,0.0003657341003417969,2.7179718017578126e-06,3.910064697265625e-07
large_tangent,32,89,True,0.0004107952117919922,0.00034928321838378906,2.6273727416992186e-06,3.6716461181640626e-07
large_tangent,32,89,False,0.00041294097900390625,0.0003540515899658203,2.6297569274902342e-06,3.8862228393554685e-07
large_tangent,32,90,True,0.0003540515899658203,0.0003020763397216797,2.2721290588378905e-06,3.1948089599609377e-07
large_tangent,32,90,False,0.0003528594970703125,0.0003020763397216797,2.269744873046875e-06,3.1948089599609377e-07
large_tangent,32,91,True,0.0003540515899658203,0.00031304359436035156,2.2721290588378905e-06,2.980232238769531e-07
large_tangent,32,91,False,0.0003650188446044922,0.0002849102020263672,2.1195411682128908e-06,3.0994415283203126e-07
large_tangent,32,92,True,0.00033092498779296875,0.00028228759765625,2.1195411682128908e-06,3.1948089599609377e-07
large_tangent,32,92,False,0.00033020973205566406,0.00028514862060546875,2.129077911376953e-06,3.0040740966796875e-07
large_tangent,32,93,True,0.0003979206085205078,0.0007860660552978516,3.7598609924316405e-06,9.202957153320312e-07
large_tangent,32,93,False,0.0005140304565429688,0.0005748271942138672,3.8695335388183595e-06,6.29425048828125e-07
large_tangent,32,94,True,0.0005261898040771484,0.00046181678771972656,3.7503242492675782e-06,7.200241088867188e-07
large_tangent,32,94,False,0.0004811286926269531,0.0003833770751953125,2.7799606323242188e-06,4.506111145019531e-07
large_tangent,32,95,True,0.00041174888610839844,0.0003581047058105469,2.63214111328125e-06,3.910064697265625e-07
large_tangent,32,95,False,0.00041294097900390625,0.0003628730773925781,2.6297569274902342e-06,4.1961669921875e-07
large_tangent,32,96,True,0.00039505958557128906,0.0003108978271484375,2.3293495178222655e-06,3.1948089599609377e-07
large_tangent,32,96,False,0.00035309791564941406,0.00030493736267089844,2.281665802001953e-06,3.3140182495117185e-07
large_tangent,32,97,True,0.00035500526428222656,0.00030303001403808594,2.257823944091797e-06,3.0040740966796875e-07
large_tangent,32,97,False,0.0005121231079101562,0.000286102294921875,2.1314620971679686e-06,3.123283386230469e-07
large_tangent,32,98,True,0.00033092498779296875,0.0002841949462890625,2.129077911376953e-06,3.0040740966796875e-07
large_tangent,32,98,False,0.0003311634063720703,0.0002810955047607422,2.129077911376953e-06,3.8862228393554685e-07
large_tangent,32,99,True,0.0005266666412353516,0.0008089542388916016,2.9802322387695312e-06,8.988380432128906e-07
large_tangent,32,99,False,0.0005371570587158203,0.0005819797515869141,3.7407875061035155e-06,6.29425048828125e-07
large_tangent,64,0,True,0.0014319419860839844,0.0004208087921142578,6.051063537597656e-06,4.3153762817382814e-07
large_tangent,64,0,False,0.0011692047119140625,0.0007619857788085938,5.76019287109375e-06,9.894371032714845e-07
large_tangent,64,1,True,0.0014548301696777344,0.0003039836883544922,4.172325134277344e-06,3.290176391601562e-07
large_tangent,64,1,False,0.0010349750518798828,0.0002880096435546875,4.739761352539062e-06,3.0994415283203126e-07
large_tangent,64,2,True,0.0010292530059814453,0.00028705596923828125,4.112720489501953e-06,3.0994415283203126e-07
large_tangent,64,2,False,0.00102996826171875,0.0002880096435546875,4.210472106933594e-06,3.1948089599609377e-07
large_tangent,64,3,True,0.0010256767272949219,0.00028705596923828125,4.458427429199219e-06,3.0994415283203126e-07
large_tangent,64,3,False,0.0010280609130859375,0.00030422210693359375,4.119873046875e-06,3.0994415283203126e-07
large_tangent,64,4,True,0.0010249614715576172,0.0002808570861816406,4.119873046875e-06,3.123283386230469e-07
large_tangent,64,4,False,0.0011138916015625,0.0002918243408203125,4.21285629272461e-06,3.3140182495117185e-07
large_tangent,64,5,True,0.0010330677032470703,0.00032901763916015625,4.150867462158203e-06,4.792213439941406e-07
large_tangent,64,5,False,0.0010268688201904297,0.0002849102020263672,4.1604042053222655e-06,3.1948089599609377e-07
large_tangent,64,6,True,0.0016121864318847656,0.00045990943908691406,6.46829605102539e-06,5.674362182617187e-07
large_tangent,64,6,False,0.0014007091522216797,0.0004017353057861328,5.199909210205078e-06,5.102157592773438e-07
large_tangent,64,7,True,0.0012700557708740234,0.0003662109375,5.1116943359375e-06,3.290176391601562e-07
large_tangent,64,7,False,0.001363992691040039,0.0008950233459472656,5.970001220703125e-06,1.1992454528808594e-06
large_tangent,64,8,True,0.00102996826171875,0.0002980232238769531,4.138946533203125e-06,3.3140182495117185e-07
large_tangent,64,8,False,0.0010259151458740234,0.0002880096435546875,4.122257232666015e-06,3.0994415283203126e-07
large_tangent,64,9,True,0.0010328292846679688,0.00028896331787109375,4.119873046875e-06,3.123283386230469e-07
large_tangent,64,9,False,0.0010287761688232422,0.00028705596923828125,4.150867462158203e-06,3.0755996704101563e-07
large_tangent,64,10,True,0.0011382102966308594,0.000286102294921875,4.119873046875e-06,1.9574165344238283e-06
large_tangent,64,10,False,0.0010890960693359375,0.0002880096435546875,4.1604042053222655e-06,3.1948089599609377e-07
large_tangent,64,11,True,0.001026153564453125,0.0004591941833496094,4.138946533203125e-06,3.0994415283203126e-07
large_tangent,64,11,False,0.0010290145874023438,0.000286102294921875,4.150867462158203e-06,3.1948089599609377e-07
large_tangent,64,12,True,0.0010747909545898438,0.0005791187286376953,4.150867462158203e-06,5.984306335449218e-07
large_tangent,64,12,False,0.0016090869903564453,0.0004980564117431641,8.766651153564454e-06,5.412101745605469e-07
large_tangent,64,13,True,0.0012829303741455078,0.0003609657287597656,5.14984130859375e-06,4.100799560546875e-07
large_tangent,64,13,False,0.0013508796691894531,0.0008318424224853516,6.701946258544922e-06,5.602836608886719e-07
large_tangent,64,14,True,0.0011777877807617188,0.00030493736267089844,4.518032073974609e-06,3.5047531127929687e-07
large_tangent,64,14,False,0.0010340213775634766,0.00028705596923828125,4.122257232666015e-06,3.1948089599609377e-07
large_tangent,64,15,True,0.001026153564453125,0.0002868175506591797,4.1294097900390626e-06,3.0994415283203126e-07
large_tangent,64,15,False,0.0010309219360351562,0.0002880096435546875,4.138946533203125e-06,3.1948089599609377e-07
large_tangent,64,16,True,0.0010571479797363281,0.0002841949462890625,4.141330718994141e-06,3.0994415283203126e-07
large_tangent,64,16,False,0.001027822494506836,0.00028634071350097656,4.1294097900390626e-06,3.1948089599609377e-07
large_tangent,64,17,True,0.0010707378387451172,0.00028586387634277344,4.08172607421875e-06,3.123283386230469e-07
large_tangent,64,17,False,0.00109100341796875,0.00029277801513671875,4.138946533203125e-06,3.0755996704101563e-07
large_tangent,64,18,True,0.0010271072387695312,0.000286102294921875,4.138946533203125e-06,9.083747863769531e-07
large_tangent,64,18,False,0.001611948013305664,0.0006308555603027344,7.26938247680664e-06,4.816055297851563e-07
large_tangent,64,19,True,0.0012810230255126953,0.0003650188446044922,5.14984130859375e-06,4.100799560546875e-07
large_tangent,64,19,False,0.0013339519500732422,0.0008139610290527344,6.098747253417968e-06,1.02996826171875e-06
large_tangent,64,20,True,0.0013599395751953125,0.00032591819763183594,4.6396255493164065e-06,3.3855438232421873e-07
large_tangent,64,20,False,0.0010292530059814453,0.00029397010803222656,4.1604042053222655e-06,3.1948089599609377e-07
large_tangent,64,21,True,0.001027822494506836,0.0002849102020263672,4.1294097900390626e-06,3.0994415283203126e-07
large_tangent,64,21,False,0.0010848045349121094,0.0002899169921875,4.1294097900390626e-06,3.218650817871094e-07
large_tangent,64,22,True,0.0010280609130859375,0.00028514862060546875,4.439353942871094e-06,3.123283386230469e-07
large_tangent,64,22,False,0.0010218620300292969,0.00028395652770996094,4.119873046875e-06,6.67572021484375e-07
large_tangent,64,23,True,0.0010259151458740234,0.00028705596923828125,4.131793975830078e-06,3.1948089599609377e-07
large_tangent,64,23,False,0.0011682510375976562,0.0002999305725097656,4.138946533203125e-06,3.695487976074219e-07
large_tangent,64,24,True,0.0010929107666015625,0.0002868175506591797,4.141330718994141e-06,3.1948089599609377e-07
large_tangent,64,24,False,0.001692056655883789,0.0008370876312255859,6.518363952636719e-06,5.91278076171875e-07
large_tangent,64,25,True,0.0012888908386230469,0.00038504600524902344,5.168914794921875e-06,4.1961669921875e-07
large_tangent,64,25,False,0.0012941360473632812,0.0009391307830810547,6.37054443359375e-06,6.413459777832031e-07
large_tangent,64,26,True,0.0012900829315185547,0.000331878662109375,4.417896270751953e-06,3.4809112548828124e-07
large_tangent,64,26,False,0.0010271072387695312,0.0002899169921875,4.153251647949219e-06,3.0994415283203126e-07
large_tangent,64,27,True,0.0010280609130859375,0.00028705596923828125,4.1294097900390626e-06,3.0994415283203126e-07
large_tangent,64,27,False,0.0010290145874023438,0.0002841949462890625,4.148483276367187e-06,3.1948089599609377e-07
large_tangent,64,28,True,0.0010249614715576172,0.00028395652770996094,4.432201385498047e-06,3.0994415283203126e-07
large_tangent,64,28,False,0.001027822494506836,0.00031375885009765625,4.107952117919922e-06,3.0994415283203126e-07
large_tangent,64,29,True,0.001026153564453125,0.0002880096435546875,4.100799560546875e-06,3.0994415283203126e-07
large_tangent,64,29,False,0.0011458396911621094,0.00029015541076660156,4.148483276367187e-06,3.0994415283203126e-07
large_tangent,64,30,True,0.0010287761688232422,0.0002830028533935547,4.138946533203125e-06,3.0040740966796875e-07
large_tangent,64,30,False,0.0010249614715576172,0.0004949569702148438,6.830692291259765e-06,5.817413330078125e-07
large_tangent,64,31,True,0.0016622543334960938,0.0005018711090087891,7.150173187255859e-06,5.006790161132813e-07
large_tangent,64,31,False,0.0012869834899902344,0.0007612705230712891,5.450248718261719e-06,1.1110305786132813e-06
large_tangent,64,32,True,0.001455068588256836,0.0003857612609863281,5.879402160644531e-06,3.6716461181640626e-07
large_tangent,64,32,False,0.001112222671508789,0.0002849102020263672,4.1294097900390626e-06,3.0994415283203126e-07
large_tangent,64,33,True,0.0010271072387695312,0.0002841949462890625,4.150867462158203e-06,3.0994415283203126e-07
large_tangent,64,33,False,0.001024007797241211,0.00029015541076660156,4.131793975830078e-06,3.218650817871094e-07
large_tangent,64,34,True,0.0010268688201904297,0.0002868175506591797,4.131793975830078e-06,3.0994415283203126e-07
large_tangent,64,34,False,0.0010259151458740234,0.00028395652770996094,4.09841537475586e-06,3.1948089599609377e-07
large_tangent,64,35,True,0.001094818115234375,0.00028896331787109375,4.837512969970703e-06,3.0994415283203126e-07
large_tangent,64,35,False,0.0010230541229248047,0.0002989768981933594,5.543231964111328e-06,3.3140182495117185e-07
