,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,LLC-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,instructions,page-faults
3925,m04,SSD,2800000,16384,2048,16,114,4,re-readers,6686130.17,13,38953704,473003435,8321825,3533927,10323633,3001572,266554265,14451,2795,4307735152,1521419,775262738,220778,700963,1220697273,44602
5724,m04,SSD,2800000,16384,2048,16,115,1,initial-writers,7945813.12,13,40559654,450861465,8464499,3345311,10349794,2920372,262234182,13700,1699,4331384710,1859462,838024324,206188,745239,1192945220,45212
5725,m04,SSD,2800000,16384,2048,16,115,2,rewriters,4553020.90,13,40559654,450861465,8464499,3345311,10349794,2920372,262234182,13700,1699,4331384710,1859462,838024324,206188,745239,1192945220,45212
5726,m04,SSD,2800000,16384,2048,16,115,3,readers,6545858.78,13,40559654,450861465,8464499,3345311,10349794,2920372,262234182,13700,1699,4331384710,1859462,838024324,206188,745239,1192945220,45212
5727,m04,SSD,2800000,16384,2048,16,115,4,re-readers,7139205.50,13,40559654,450861465,8464499,3345311,10349794,2920372,262234182,13700,1699,4331384710,1859462,838024324,206188,745239,1192945220,45212
6036,m04,SSD,2800000,16384,2048,16,116,1,initial-writers,7621391.97,13,42295625,424361942,5500393,3866204,11890143,3679026,364025597,16716,3493,3720090525,380736,664216429,538959,577786,1824095179,46190
6037,m04,SSD,2800000,16384,2048,16,116,2,rewriters,4402269.61,13,42295625,424361942,5500393,3866204,11890143,3679026,364025597,16716,3493,3720090525,380736,664216429,538959,577786,1824095179,46190
6038,m04,SSD,2800000,16384,2048,16,116,3,readers,5449543.99,13,42295625,424361942,5500393,3866204,11890143,3679026,364025597,16716,3493,3720090525,380736,664216429,538959,577786,1824095179,46190
6039,m04,SSD,2800000,16384,2048,16,116,4,re-readers,7117510.41,13,42295625,424361942,5500393,3866204,11890143,3679026,364025597,16716,3493,3720090525,380736,664216429,538959,577786,1824095179,46190
5702,m04,SSD,2800000,16384,2048,16,117,1,initial-writers,7660562.81,13,37275281,424092242,7772129,3102786,8930184,2994614,279144186,13992,1688,4353460605,1617124,861310962,271246,545528,1397359486,42646
5703,m04,SSD,2800000,16384,2048,16,117,2,rewriters,4982840.84,13,37275281,424092242,7772129,3102786,8930184,2994614,279144186,13992,1688,4353460605,1617124,861310962,271246,545528,1397359486,42646
5704,m04,SSD,2800000,16384,2048,16,117,3,readers,5585464.41,13,37275281,424092242,7772129,3102786,8930184,2994614,279144186,13992,1688,4353460605,1617124,861310962,271246,545528,1397359486,42646
5705,m04,SSD,2800000,16384,2048,16,117,4,re-readers,7069752.38,13,37275281,424092242,7772129,3102786,8930184,2994614,279144186,13992,1688,4353460605,1617124,861310962,271246,545528,1397359486,42646
3700,m04,SSD,2800000,16384,2048,16,118,1,initial-writers,7880876.88,13,47199880,473887474,4572060,3932512,13209654,4455887,486033137,16659,1937,4084550684,452866,531964238,349553,47649,2628197894,45191
3701,m04,SSD,2800000,16384,2048,16,118,2,rewriters,6287391.84,13,47199880,473887474,4572060,3932512,13209654,4455887,486033137,16659,1937,4084550684,452866,531964238,349553,47649,2628197894,45191
3702,m04,SSD,2800000,16384,2048,16,118,3,readers,6232202.84,13,47199880,473887474,4572060,3932512,13209654,4455887,486033137,16659,1937,4084550684,452866,531964238,349553,47649,2628197894,45191
3703,m04,SSD,2800000,16384,2048,16,118,4,re-readers,7320890.56,13,47199880,473887474,4572060,3932512,13209654,4455887,486033137,16659,1937,4084550684,452866,531964238,349553,47649,2628197894,45191
322,m04,SSD,2800000,16384,2048,16,119,1,initial-writers,7817577.84,13,47375973,424846001,6164308,3656456,12798725,3579349,377597988,16200,1916,4875988848,472720,760485624,575780,426597,2086166413,44662
323,m04,SSD,2800000,16384,2048,16,119,2,rewriters,5243258.80,13,47375973,424846001,6164308,3656456,12798725,3579349,377597988,16200,1916,4875988848,472720,760485624,575780,426597,2086166413,44662
324,m04,SSD,2800000,16384,2048,16,119,3,readers,6968757.02,13,47375973,424846001,6164308,3656456,12798725,3579349,377597988,16200,1916,4875988848,472720,760485624,575780,426597,2086166413,44662
325,m04,SSD,2800000,16384,2048,16,119,4,re-readers,7248847.62,13,47375973,424846001,6164308,3656456,12798725,3579349,377597988,16200,1916,4875988848,472720,760485624,575780,426597,2086166413,44662
7944,m04,SSD,2800000,16384,2048,16,120,1,initial-writers,7902630.69,14,51426904,467905470,5091356,3983310,13905549,4004708,416342368,16403,1959,5427999964,445584,602314688,501583,82326,2257163417,46263
7945,m04,SSD,2800000,16384,2048,16,120,2,rewriters,5557945.50,14,51426904,467905470,5091356,3983310,13905549,4004708,416342368,16403,1959,5427999964,445584,602314688,501583,82326,2257163417,46263
7946,m04,SSD,2800000,16384,2048,16,120,3,readers,6670208.34,14,51426904,467905470,5091356,3983310,13905549,4004708,416342368,16403,1959,5427999964,445584,602314688,501583,82326,2257163417,46263
7947,m04,SSD,2800000,16384,2048,16,120,4,re-readers,7189216.50,14,51426904,467905470,5091356,3983310,13905549,4004708,416342368,16403,1959,5427999964,445584,602314688,501583,82326,2257163417,46263
8538,m04,SSD,2800000,16384,2048,16,121,1,initial-writers,7577572.91,13,37361077,454904746,8144809,3077447,9791337,2976966,261421583,14440,2811,4046716812,1681512,756180489,223561,683781,1231105565,45723
8539,m04,SSD,2800000,16384,2048,16,121,2,rewriters,4426088.59,13,37361077,454904746,8144809,3077447,9791337,2976966,261421583,14440,2811,4046716812,1681512,756180489,223561,683781,1231105565,45723
8540,m04,SSD,2800000,16384,2048,16,121,3,readers,5615603.70,13,37361077,454904746,8144809,3077447,9791337,2976966,261421583,14440,2811,4046716812,1681512,756180489,223561,683781,1231105565,45723
8541,m04,SSD,2800000,16384,2048,16,121,4,re-readers,6776662.33,13,37361077,454904746,8144809,3077447,9791337,2976966,261421583,14440,2811,4046716812,1681512,756180489,223561,683781,1231105565,45723
3100,m04,SSD,2800000,16384,2048,16,122,1,initial-writers,6956382.41,13,38700726,394557641,6430868,3534523,10901243,3292951,352533338,16224,1842,3538065122,246703,724770384,306732,46697,1962641058,44125
3101,m04,SSD,2800000,16384,2048,16,122,2,rewriters,4821836.41,13,38700726,394557641,6430868,3534523,10901243,3292951,352533338,16224,1842,3538065122,246703,724770384,306732,46697,1962641058,44125
3102,m04,SSD,2800000,16384,2048,16,122,3,readers,5718009.34,13,38700726,394557641,6430868,3534523,10901243,3292951,352533338,16224,1842,3538065122,246703,724770384,306732,46697,1962641058,44125
3103,m04,SSD,2800000,16384,2048,16,122,4,re-readers,6500733.91,13,38700726,394557641,6430868,3534523,10901243,3292951,352533338,16224,1842,3538065122,246703,724770384,306732,46697,1962641058,44125
7276,m04,SSD,2800000,16384,2048,16,123,1,initial-writers,7214630.94,13,40738163,428806098,5005417,3446893,11575065,3820778,421072002,17111,3288,3806671812,272323,594395899,139849,33732,2322335940,44786
7277,m04,SSD,2800000,16384,2048,16,123,2,rewriters,5517944.64,13,40738163,428806098,5005417,3446893,11575065,3820778,421072002,17111,3288,3806671812,272323,594395899,139849,33732,2322335940,44786
7278,m04,SSD,2800000,16384,2048,16,123,3,readers,6152895.98,13,40738163,428806098,5005417,3446893,11575065,3820778,421072002,17111,3288,3806671812,272323,594395899,139849,33732,2322335940,44786
7279,m04,SSD,2800000,16384,2048,16,123,4,re-readers,6219666.42,13,40738163,428806098,5005417,3446893,11575065,3820778,421072002,17111,3288,3806671812,272323,594395899,139849,33732,2322335940,44786
372,m04,SSD,2800000,16384,2048,16,124,1,initial-writers,7402733.81,13,38441244,388963860,7668897,3283793,10623408,3143278,315619815,17346,3420,4359768031,264732,805152734,381001,237685,1658267046,45258
373,m04,SSD,2800000,16384,2048,16,124,2,rewriters,5048212.16,13,38441244,388963860,7668897,3283793,10623408,3143278,315619815,17346,3420,4359768031,264732,805152734,381001,237685,1658267046,45258
374,m04,SSD,2800000,16384,2048,16,124,3,readers,5594964.59,13,38441244,388963860,7668897,3283793,10623408,3143278,315619815,17346,3420,4359768031,264732,805152734,381001,237685,1658267046,45258
375,m04,SSD,2800000,16384,2048,16,124,4,re-readers,7451739.20,13,38441244,388963860,7668897,3283793,10623408,3143278,315619815,17346,3420,4359768031,264732,805152734,381001,237685,1658267046,45258
1398,m04,SSD,2800000,16384,2048,16,125,1,initial-writers,7016439.84,13,47695835,458005846,4645246,3380597,12221110,4197200,474864712,17071,3249,4681194649,322347,579480135,85836,53286,2769935181,45724
1399,m04,SSD,2800000,16384,2048,16,125,2,rewriters,5838774.89,13,47695835,458005846,4645246,3380597,12221110,4197200,474864712,17071,3249,4681194649,322347,579480135,85836,53286,2769935181,45724
1400,m04,SSD,2800000,16384,2048,16,125,3,readers,7039491.31,13,47695835,458005846,4645246,3380597,12221110,4197200,474864712,17071,3249,4681194649,322347,579480135,85836,53286,2769935181,45724
1401,m04,SSD,2800000,16384,2048,16,125,4,re-readers,6267415.55,13,47695835,458005846,4645246,3380597,12221110,4197200,474864712,17071,3249,4681194649,322347,579480135,85836,53286,2769935181,45724
578,m04,SSD,2800000,16384,2048,16,126,1,initial-writers,7265784.91,13,46128383,484631458,8382226,4190661,13493296,2861293,284614384,14332,2687,5706772020,1714927,595881080,172452,603064,1326802430,46157
579,m04,SSD,2800000,16384,2048,16,126,2,rewriters,4835564.08,13,46128383,484631458,8382226,4190661,13493296,2861293,284614384,14332,2687,5706772020,1714927,595881080,172452,603064,1326802430,46157
580,m04,SSD,2800000,16384,2048,16,126,3,readers,6554642.31,13,46128383,484631458,8382226,4190661,13493296,2861293,284614384,14332,2687,5706772020,1714927,595881080,172452,603064,1326802430,46157
581,m04,SSD,2800000,16384,2048,16,126,4,re-readers,6802213.91,13,46128383,484631458,8382226,4190661,13493296,2861293,284614384,14332,2687,5706772020,1714927,595881080,172452,603064,1326802430,46157
7730,m04,SSD,2800000,16384,2048,16,127,1,initial-writers,7005302.69,13,44276284,417581634,8509248,3763206,12287279,2970741,288151221,14425,2489,5468499418,1247543,944784437,316581,519082,1465075339,45090
7731,m04,SSD,2800000,16384,2048,16,127,2,rewriters,5356216.94,13,44276284,417581634,8509248,3763206,12287279,2970741,288151221,14425,2489,5468499418,1247543,944784437,316581,519082,1465075339,45090
7732,m04,SSD,2800000,16384,2048,16,127,3,readers,6913992.62,13,44276284,417581634,8509248,3763206,12287279,2970741,288151221,14425,2489,5468499418,1247543,944784437,316581,519082,1465075339,45090
7733,m04,SSD,2800000,16384,2048,16,127,4,re-readers,7361024.19,13,44276284,417581634,8509248,3763206,12287279,2970741,288151221,14425,2489,5468499418,1247543,944784437,316581,519082,1465075339,45090
6852,m04,SSD,2800000,16384,2048,16,128,1,initial-writers,7469892.25,13,40224058,493480392,6324230,3213977,11663976,3389824,322004439,13735,1686,4475319987,1446153,468079768,181569,539398,1395803302,44861
6853,m04,SSD,2800000,16384,2048,16,128,2,rewriters,3930626.56,13,40224058,493480392,6324230,3213977,11663976,3389824,322004439,13735,1686,4475319987,1446153,468079768,181569,539398,1395803302,44861
6854,m04,SSD,2800000,16384,2048,16,128,3,readers,6863286.97,13,40224058,493480392,6324230,3213977,11663976,3389824,322004439,13735,1686,4475319987,1446153,468079768,181569,539398,1395803302,44861
6855,m04,SSD,2800000,16384,2048,16,128,4,re-readers,7054821.12,13,40224058,493480392,6324230,3213977,11663976,3389824,322004439,13735,1686,4475319987,1446153,468079768,181569,539398,1395803302,44861
1498,m04,SSD,2800000,16384,2048,16,129,1,initial-writers,7357729.84,13,41807167,414268834,5651362,2897461,10700187,3460943,354391062,17440,3150,4142558656,315931,608454232,402757,193349,1862371909,44621
1499,m04,SSD,2800000,16384,2048,16,129,2,rewriters,4214498.86,13,41807167,414268834,5651362,2897461,10700187,3460943,354391062,17440,3150,4142558656,315931,608454232,402757,193349,1862371909,44621
1500,m04,SSD,2800000,16384,2048,16,129,3,readers,8345155.44,13,41807167,414268834,5651362,2897461,10700187,3460943,354391062,17440,3150,4142558656,315931,608454232,402757,193349,1862371909,44621
1501,m04,SSD,2800000,16384,2048,16,129,4,re-readers,6675000.59,13,41807167,414268834,5651362,2897461,10700187,3460943,354391062,17440,3150,4142558656,315931,608454232,402757,193349,1862371909,44621
106,m04,SSD,2800000,16384,2048,16,130,1,initial-writers,7288950.72,13,46515963,456309880,5516205,3949409,12787017,3762083,386169224,16241,1808,4784464843,430734,570713301,431966,71992,1950962749,46375
107,m04,SSD,2800000,16384,2048,16,130,2,rewriters,4980213.50,13,46515963,456309880,5516205,3949409,12787017,3762083,386169224,16241,1808,4784464843,430734,570713301,431966,71992,1950962749,46375
108,m04,SSD,2800000,16384,2048,16,130,3,readers,6511960.09,13,46515963,456309880,5516205,3949409,12787017,3762083,386169224,16241,1808,4784464843,430734,570713301,431966,71992,1950962749,46375
109,m04,SSD,2800000,16384,2048,16,130,4,re-readers,7499707.25,13,46515963,456309880,5516205,3949409,12787017,3762083,386169224,16241,1808,4784464843,430734,570713301,431966,71992,1950962749,46375
4200,m04,SSD,2800000,16384,2048,16,131,1,initial-writers,7559539.84,13,43686451,435666718,5173286,3565413,11106985,3754967,423682367,16790,3315,4989605587,311198,579758278,109303,30538,2358858829,46200
4201,m04,SSD,2800000,16384,2048,16,131,2,rewriters,4110898.09,13,43686451,435666718,5173286,3565413,11106985,3754967,423682367,16790,3315,4989605587,311198,579758278,109303,30538,2358858829,46200
4202,m04,SSD,2800000,16384,2048,16,131,3,readers,6116351.42,13,43686451,435666718,5173286,3565413,11106985,3754967,423682367,16790,3315,4989605587,311198,579758278,109303,30538,2358858829,46200
4203,m04,SSD,2800000,16384,2048,16,131,4,re-readers,6546210.45,13,43686451,435666718,5173286,3565413,11106985,3754967,423682367,16790,3315,4989605587,311198,579758278,109303,30538,2358858829,46200
6076,m04,SSD,2800000,16384,2048,16,132,1,initial-writers,7296154.00,13,48529352,472136404,4706923,4003904,13278420,4187337,468109945,17554,3039,4722029236,397471,490207759,332668,87258,2353428103,46273
6077,m04,SSD,2800000,16384,2048,16,132,2,rewriters,5466745.94,13,48529352,472136404,4706923,4003904,13278420,4187337,468109945,17554,3039,4722029236,397471,490207759,332668,87258,2353428103,46273
6078,m04,SSD,2800000,16384,2048,16,132,3,readers,7111404.88,13,48529352,472136404,4706923,4003904,13278420,4187337,468109945,17554,3039,4722029236,397471,490207759,332668,87258,2353428103,46273
6079,m04,SSD,2800000,16384,2048,16,132,4,re-readers,6857131.84,13,48529352,472136404,4706923,4003904,13278420,4187337,468109945,17554,3039,4722029236,397471,490207759,332668,87258,2353428103,46273
2620,m04,SSD,2800000,16384,2048,16,133,1,initial-writers,7631374.78,13,40645835,423662164,5334213,3327172,11281659,3146761,339139348,16192,1887,4141481233,355176,587503465,410663,148021,1902318389,45190
2621,m04,SSD,2800000,16384,2048,16,133,2,rewriters,4446880.84,13,40645835,423662164,5334213,3327172,11281659,3146761,339139348,16192,1887,4141481233,355176,587503465,410663,148021,1902318389,45190
2622,m04,SSD,2800000,16384,2048,16,133,3,readers,6248804.02,13,40645835,423662164,5334213,3327172,11281659,3146761,339139348,16192,1887,4141481233,355176,587503465,410663,148021,1902318389,45190
2623,m04,SSD,2800000,16384,2048,16,133,4,re-readers,7196969.83,13,40645835,423662164,5334213,3327172,11281659,3146761,339139348,16192,1887,4141481233,355176,587503465,410663,148021,1902318389,45190
1270,m04,SSD,2800000,16384,2048,16,134,1,initial-writers,6841800.14,13,40553511,402354740,5340038,4060823,12185943,3551326,387099326,17088,3456,3590795215,244484,587281833,279207,31410,2047829113,43046
1271,m04,SSD,2800000,16384,2048,16,134,2,rewriters,6542541.89,13,40553511,402354740,5340038,4060823,12185943,3551326,387099326,17088,3456,3590795215,244484,587281833,279207,31410,2047829113,43046
1272,m04,SSD,2800000,16384,2048,16,134,3,readers,6580648.05,13,40553511,402354740,5340038,4060823,12185943,3551326,387099326,17088,3456,3590795215,244484,587281833,279207,31410,2047829113,43046
1273,m04,SSD,2800000,16384,2048,16,134,4,re-readers,7412027.31,13,40553511,402354740,5340038,4060823,12185943,3551326,387099326,17088,3456,3590795215,244484,587281833,279207,31410,2047829113,43046
2022,m04,SSD,2800000,16384,2048,16,135,1,initial-writers,7282181.00,13,39327897,408218228,8583280,3223283,10269564,2738652,260664041,14613,2806,4514358752,1958545,886054356,243272,631133,1328789520,45786
2023,m04,SSD,2800000,16384,2048,16,135,2,rewriters,5529219.20,13,39327897,408218228,8583280,3223283,10269564,2738652,260664041,14613,2806,4514358752,1958545,886054356,243272,631133,1328789520,45786
2024,m04,SSD,2800000,16384,2048,16,135,3,readers,7557847.62,13,39327897,408218228,8583280,3223283,10269564,2738652,260664041,14613,2806,4514358752,1958545,886054356,243272,631133,1328789520,45786
2025,m04,SSD,2800000,16384,2048,16,135,4,re-readers,7080241.00,13,39327897,408218228,8583280,3223283,10269564,2738652,260664041,14613,2806,4514358752,1958545,886054356,243272,631133,1328789520,45786
2704,m04,SSD,2800000,16384,2048,16,136,1,initial-writers,7922065.44,13,45256090,450925438,4910208,3856109,12589749,4061616,447067128,16447,2018,4609506599,418753,569707950,249417,49399,2549453848,46243
2705,m04,SSD,2800000,16384,2048,16,136,2,rewriters,4901532.61,13,45256090,450925438,4910208,3856109,12589749,4061616,447067128,16447,2018,4609506599,418753,569707950,249417,49399,2549453848,46243
2706,m04,SSD,2800000,16384,2048,16,136,3,readers,6322830.81,13,45256090,450925438,4910208,3856109,12589749,4061616,447067128,16447,2018,4609506599,418753,569707950,249417,49399,2549453848,46243
2707,m04,SSD,2800000,16384,2048,16,136,4,re-readers,7039030.28,13,45256090,450925438,4910208,3856109,12589749,4061616,447067128,16447,2018,4609506599,418753,569707950,249417,49399,2549453848,46243
1392,m04,SSD,2800000,16384,2048,16,137,1,initial-writers,7453675.28,14,43617337,392258691,6864080,4285635,12824158,3143154,320717966,17194,3436,3827425187,353090,835246461,436722,53821,1753132231,44793
1393,m04,SSD,2800000,16384,2048,16,137,2,rewriters,5823321.81,14,43617337,392258691,6864080,4285635,12824158,3143154,320717966,17194,3436,3827425187,353090,835246461,436722,53821,1753132231,44793
1394,m04,SSD,2800000,16384,2048,16,137,3,readers,7732627.00,14,43617337,392258691,6864080,4285635,12824158,3143154,320717966,17194,3436,3827425187,353090,835246461,436722,53821,1753132231,44793
1395,m04,SSD,2800000,16384,2048,16,137,4,re-readers,8401995.34,14,43617337,392258691,6864080,4285635,12824158,3143154,320717966,17194,3436,3827425187,353090,835246461,436722,53821,1753132231,44793
8032,m04,SSD,2800000,16384,2048,16,138,1,initial-writers,7761370.88,14,47046374,446223182,5166955,3824057,12590852,3845936,438975058,16274,1791,4910888595,348824,587206839,157112,41309,2455423554,46163
8033,m04,SSD,2800000,16384,2048,16,138,2,rewriters,5766770.86,14,47046374,446223182,5166955,3824057,12590852,3845936,438975058,16274,1791,4910888595,348824,587206839,157112,41309,2455423554,46163
8034,m04,SSD,2800000,16384,2048,16,138,3,readers,6191534.17,14,47046374,446223182,5166955,3824057,12590852,3845936,438975058,16274,1791,4910888595,348824,587206839,157112,41309,2455423554,46163
8035,m04,SSD,2800000,16384,2048,16,138,4,re-readers,7579501.58,14,47046374,446223182,5166955,3824057,12590852,3845936,438975058,16274,1791,4910888595,348824,587206839,157112,41309,2455423554,46163
3676,m04,SSD,2800000,16384,2048,16,139,1,initial-writers,7720947.31,14,49539206,475127199,4539914,3499978,13115094,4239449,475878233,16769,1929,4629046164,430283,569698963,311460,50400,2745797298,45710
3677,m04,SSD,2800000,16384,2048,16,139,2,rewriters,5337266.17,14,49539206,475127199,4539914,3499978,13115094,4239449,475878233,16769,1929,4629046164,430283,569698963,311460,50400,2745797298,45710
3678,m04,SSD,2800000,16384,2048,16,139,3,readers,7081036.91,14,49539206,475127199,4539914,3499978,13115094,4239449,475878233,16769,1929,4629046164,430283,569698963,311460,50400,2745797298,45710
3679,m04,SSD,2800000,16384,2048,16,139,4,re-readers,7054316.88,14,49539206,475127199,4539914,3499978,13115094,4239449,475878233,16769,1929,4629046164,430283,569698963,311460,50400,2745797298,45710
236,m04,SSD,2800000,16384,2048,16,140,1,initial-writers,7707971.12,13,45788108,451945303,4512139,4214488,12792056,4410201,516214936,16448,1994,4127468896,387596,538962339,85326,80055,2717036729,45145
237,m04,SSD,2800000,16384,2048,16,140,2,rewriters,5787772.39,13,45788108,451945303,4512139,4214488,12792056,4410201,516214936,16448,1994,4127468896,387596,538962339,85326,80055,2717036729,45145
238,m04,SSD,2800000,16384,2048,16,140,3,readers,7238045.09,13,45788108,451945303,4512139,4214488,12792056,4410201,516214936,16448,1994,4127468896,387596,538962339,85326,80055,2717036729,45145
239,m04,SSD,2800000,16384,2048,16,140,4,re-readers,8153787.94,13,45788108,451945303,4512139,4214488,12792056,4410201,516214936,16448,1994,4127468896,387596,538962339,85326,80055,2717036729,45145
8242,m04,SSD,2800000,16384,2048,16,141,1,initial-writers,7628995.53,13,40396556,383191770,5916811,3596655,11343888,3240134,386242031,17098,3146,3772715496,237033,642779890,102634,34939,2115877457,43672
8243,m04,SSD,2800000,16384,2048,16,141,2,rewriters,4721254.32,13,40396556,383191770,5916811,3596655,11343888,3240134,386242031,17098,3146,3772715496,237033,642779890,102634,34939,2115877457,43672
8244,m04,SSD,2800000,16384,2048,16,141,3,readers,6083034.75,13,40396556,383191770,5916811,3596655,11343888,3240134,386242031,17098,3146,3772715496,237033,642779890,102634,34939,2115877457,43672
8245,m04,SSD,2800000,16384,2048,16,141,4,re-readers,7151693.56,13,40396556,383191770,5916811,3596655,11343888,3240134,386242031,17098,3146,3772715496,237033,642779890,102634,34939,2115877457,43672
2338,m04,SSD,2800000,16384,2048,16,142,1,initial-writers,7661021.50,13,47202976,449180502,4638087,3908186,12852537,4307170,490543713,17138,3247,4310472744,375806,554719395,135554,41635,2684640995,45732
2339,m04,SSD,2800000,16384,2048,16,142,2,rewriters,5273225.88,13,47202976,449180502,4638087,3908186,12852537,4307170,490543713,17138,3247,4310472744,375806,554719395,135554,41635,2684640995,45732
2340,m04,SSD,2800000,16384,2048,16,142,3,readers,6941396.88,13,47202976,449180502,4638087,3908186,12852537,4307170,490543713,17138,3247,4310472744,375806,554719395,135554,41635,2684640995,45732
2341,m04,SSD,2800000,16384,2048,16,142,4,re-readers,6717124.28,13,47202976,449180502,4638087,3908186,12852537,4307170,490543713,17138,3247,4310472744,375806,554719395,135554,41635,2684640995,45732
6606,m04,SSD,2800000,16384,2048,16,143,1,initial-writers,7292185.92,13,40045046,464772100,8434513,3530969,10721859,2963018,273878935,14678,2694,4468835566,2523222,915505631,251290,854378,1304663380,45805
6607,m04,SSD,2800000,16384,2048,16,143,2,rewriters,6693477.54,13,40045046,464772100,8434513,3530969,10721859,2963018,273878935,14678,2694,4468835566,2523222,915505631,251290,854378,1304663380,45805
6608,m04,SSD,2800000,16384,2048,16,143,3,readers,6294090.97,13,40045046,464772100,8434513,3530969,10721859,2963018,273878935,14678,2694,4468835566,2523222,915505631,251290,854378,1304663380,45805
6609,m04,SSD,2800000,16384,2048,16,143,4,re-readers,6916100.84,13,40045046,464772100,8434513,3530969,10721859,2963018,273878935,14678,2694,4468835566,2523222,915505631,251290,854378,1304663380,45805
1752,m04,SSD,2800000,16384,2048,16,144,1,initial-writers,7871520.69,14,43162449,451799315,9475615,3770034,11600119,2875405,264105740,14427,2730,4818407990,1918989,939196603,301682,827514,1275840675,46325
1753,m04,SSD,2800000,16384,2048,16,144,2,rewriters,6297883.36,14,43162449,451799315,9475615,3770034,11600119,2875405,264105740,14427,2730,4818407990,1918989,939196603,301682,827514,1275840675,46325
1754,m04,SSD,2800000,16384,2048,16,144,3,readers,6654074.59,14,43162449,451799315,9475615,3770034,11600119,2875405,264105740,14427,2730,4818407990,1918989,939196603,301682,827514,1275840675,46325
1755,m04,SSD,2800000,16384,2048,16,144,4,re-readers,7412877.62,14,43162449,451799315,9475615,3770034,11600119,2875405,264105740,14427,2730,4818407990,1918989,939196603,301682,827514,1275840675,46325
516,m04,SSD,2800000,16384,2048,16,145,1,initial-writers,7129521.44,14,52623410,517176180,4157744,3742559,13364445,4771396,519799032,16609,2695,5879694989,425248,495680878,183270,48897,2691365914,46299
517,m04,SSD,2800000,16384,2048,16,145,2,rewriters,5169882.77,14,52623410,517176180,4157744,3742559,13364445,4771396,519799032,16609,2695,5879694989,425248,495680878,183270,48897,2691365914,46299
518,m04,SSD,2800000,16384,2048,16,145,3,readers,5575484.56,14,52623410,517176180,4157744,3742559,13364445,4771396,519799032,16609,2695,5879694989,425248,495680878,183270,48897,2691365914,46299
519,m04,SSD,2800000,16384,2048,16,145,4,re-readers,7022048.86,14,52623410,517176180,4157744,3742559,13364445,4771396,519799032,16609,2695,5879694989,425248,495680878,183270,48897,2691365914,46299
4608,m04,SSD,2800000,16384,2048,16,146,1,initial-writers,7144912.50,13,43414561,446829797,4641111,4101449,12771163,3971783,422267209,16185,1950,3752540794,369788,535181663,325745,48463,2313168281,44118
4609,m04,SSD,2800000,16384,2048,16,146,2,rewriters,4521460.92,13,43414561,446829797,4641111,4101449,12771163,3971783,422267209,16185,1950,3752540794,369788,535181663,325745,48463,2313168281,44118
4610,m04,SSD,2800000,16384,2048,16,146,3,readers,6939776.42,13,43414561,446829797,4641111,4101449,12771163,3971783,422267209,16185,1950,3752540794,369788,535181663,325745,48463,2313168281,44118
4611,m04,SSD,2800000,16384,2048,16,146,4,re-readers,8488493.75,13,43414561,446829797,4641111,4101449,12771163,3971783,422267209,16185,1950,3752540794,369788,535181663,325745,48463,2313168281,44118
4982,m04,SSD,2800000,16384,2048,16,147,1,initial-writers,7318207.47,13,43184360,426074126,4682468,3752491,11675309,3992867,468733126,17109,3271,4302600552,306699,506589123,103304,39881,2621698163,45622
4983,m04,SSD,2800000,16384,2048,16,147,2,rewriters,4674434.97,13,43184360,426074126,4682468,3752491,11675309,3992867,468733126,17109,3271,4302600552,306699,506589123,103304,39881,2621698163,45622
4984,m04,SSD,2800000,16384,2048,16,147,3,readers,6137570.84,13,43184360,426074126,4682468,3752491,11675309,3992867,468733126,17109,3271,4302600552,306699,506589123,103304,39881,2621698163,45622
4985,m04,SSD,2800000,16384,2048,16,147,4,re-readers,6419910.66,13,43184360,426074126,4682468,3752491,11675309,3992867,468733126,17109,3271,4302600552,306699,506589123,103304,39881,2621698163,45622
4036,m04,SSD,2800000,16384,2048,16,148,1,initial-writers,6907519.17,13,42001334,402892791,7169083,3688933,12634502,3070226,323598364,16246,1773,5299982762,1732161,829995153,288020,607112,1684526485,46304
4037,m04,SSD,2800000,16384,2048,16,148,2,rewriters,4550273.53,13,42001334,402892791,7169083,3688933,12634502,3070226,323598364,16246,1773,5299982762,1732161,829995153,288020,607112,1684526485,46304
4038,m04,SSD,2800000,16384,2048,16,148,3,readers,6632416.11,13,42001334,402892791,7169083,3688933,12634502,3070226,323598364,16246,1773,5299982762,1732161,829995153,288020,607112,1684526485,46304
4039,m04,SSD,2800000,16384,2048,16,148,4,re-readers,7114627.78,13,42001334,402892791,7169083,3688933,12634502,3070226,323598364,16246,1773,5299982762,1732161,829995153,288020,607112,1684526485,46304
556,m04,SSD,2800000,16384,2048,16,149,1,initial-writers,6999107.34,13,39257686,383324696,7432449,3305974,10790799,3142079,316514072,16007,1847,3966079853,214504,766046196,362099,221546,1643848538,44962
557,m04,SSD,2800000,16384,2048,16,149,2,rewriters,3758523.73,13,39257686,383324696,7432449,3305974,10790799,3142079,316514072,16007,1847,3966079853,214504,766046196,362099,221546,1643848538,44962
558,m04,SSD,2800000,16384,2048,16,149,3,readers,6556181.44,13,39257686,383324696,7432449,3305974,10790799,3142079,316514072,16007,1847,3966079853,214504,766046196,362099,221546,1643848538,44962
