,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime
7786,m03,SSD,2800000,1024,16,1,3,1,initial-writers,562035.69,16
7787,m03,SSD,2800000,1024,16,1,3,2,rewriters,1883092.12,16
7788,m03,SSD,2800000,1024,16,1,3,3,random-readers,4920874.50,16
7789,m03,SSD,2800000,1024,16,1,3,4,random-writers,1946237.25,16
2134,m03,SSD,2800000,1024,16,1,4,1,initial-writers,567006.94,16
2135,m03,SSD,2800000,1024,16,1,4,2,rewriters,1969440.62,16
2136,m03,SSD,2800000,1024,16,1,4,3,random-readers,5169641.00,16
2137,m03,SSD,2800000,1024,16,1,4,4,random-writers,1885572.38,16
7584,m03,SSD,2800000,1024,16,1,5,1,initial-writers,572066.94,16
7585,m03,SSD,2800000,1024,16,1,5,2,rewriters,1962242.38,16
7586,m03,SSD,2800000,1024,16,1,5,3,random-readers,4265934.50,16
7587,m03,SSD,2800000,1024,16,1,5,4,random-writers,1954207.00,16
1770,m03,SSD,2800000,1024,16,1,6,1,initial-writers,554346.31,16
1771,m03,SSD,2800000,1024,16,1,6,2,rewriters,1950656.88,16
1772,m03,SSD,2800000,1024,16,1,6,3,random-readers,4304412.50,16
1773,m03,SSD,2800000,1024,16,1,6,4,random-writers,1942715.88,16
6568,m03,SSD,2800000,1024,16,1,7,1,initial-writers,567606.38,16
6569,m03,SSD,2800000,1024,16,1,7,2,rewriters,1851434.12,16
6570,m03,SSD,2800000,1024,16,1,7,3,random-readers,4920874.50,16
6571,m03,SSD,2800000,1024,16,1,7,4,random-writers,1917562.50,16
2690,m03,SSD,2800000,1024,16,1,8,1,initial-writers,560495.38,16
2691,m03,SSD,2800000,1024,16,1,8,2,rewriters,1903117.88,16
2692,m03,SSD,2800000,1024,16,1,8,3,random-readers,4741599.00,16
2693,m03,SSD,2800000,1024,16,1,8,4,random-writers,1940083.25,16
1624,m03,SSD,2800000,1024,16,1,9,1,initial-writers,565737.25,16
1625,m03,SSD,2800000,1024,16,1,9,2,rewriters,1903117.88,16
1626,m03,SSD,2800000,1024,16,1,9,3,random-readers,4995276.50,16
1627,m03,SSD,2800000,1024,16,1,9,4,random-writers,1946237.25,16
4596,m03,SSD,2800000,1024,16,1,10,1,initial-writers,568207.12,16
4597,m03,SSD,2800000,1024,16,1,10,2,rewriters,1957770.12,16
4598,m03,SSD,2800000,1024,16,1,10,3,random-readers,4854136.00,16
4599,m03,SSD,2800000,1024,16,1,10,4,random-writers,1917562.50,16
8654,m03,SSD,2800000,1024,16,1,11,1,initial-writers,565141.75,16
8655,m03,SSD,2800000,1024,16,1,11,2,rewriters,1976691.88,16
8656,m03,SSD,2800000,1024,16,1,11,3,random-readers,4949226.50,16
8657,m03,SSD,2800000,1024,16,1,11,4,random-writers,1899750.75,16
8394,m03,SSD,2800000,1024,16,1,12,1,initial-writers,557729.62,16
8395,m03,SSD,2800000,1024,16,1,12,2,rewriters,1921852.75,16
8396,m03,SSD,2800000,1024,16,1,12,3,random-readers,5065980.50,16
8397,m03,SSD,2800000,1024,16,1,12,4,random-writers,1950656.88,16
8662,m03,SSD,2800000,1024,16,1,13,1,initial-writers,559837.88,16
8663,m03,SSD,2800000,1024,16,1,13,2,rewriters,1954207.00,16
8664,m03,SSD,2800000,1024,16,1,13,3,random-readers,5065980.50,16
8665,m03,SSD,2800000,1024,16,1,13,4,random-writers,1917562.50,16
6886,m03,SSD,2800000,1024,16,1,14,1,initial-writers,559546.12,16
6887,m03,SSD,2800000,1024,16,1,14,2,rewriters,1983996.75,16
6888,m03,SSD,2800000,1024,16,1,14,3,random-readers,4966395.50,16
6889,m03,SSD,2800000,1024,16,1,14,4,random-writers,1885572.38,16
6126,m03,SSD,2800000,1024,16,1,15,1,initial-writers,567006.94,16
6127,m03,SSD,2800000,1024,16,1,15,2,rewriters,1947119.50,16
6128,m03,SSD,2800000,1024,16,1,15,3,random-readers,4972145.00,16
6129,m03,SSD,2800000,1024,16,1,15,4,random-writers,1858645.00,16
2306,m03,SSD,2800000,1024,16,1,16,1,initial-writers,565141.75,16
2307,m03,SSD,2800000,1024,16,1,16,2,rewriters,1964935.62,16
2308,m03,SSD,2800000,1024,16,1,16,3,random-readers,4228138.50,16
2309,m03,SSD,2800000,1024,16,1,16,4,random-writers,1961346.38,16
3934,m03,SSD,2800000,1024,16,1,17,1,initial-writers,568207.12,16
3935,m03,SSD,2800000,1024,16,1,17,2,rewriters,1907343.62,16
3936,m03,SSD,2800000,1024,16,1,17,3,random-readers,5144870.50,16
3937,m03,SSD,2800000,1024,16,1,17,4,random-writers,1961346.38,16
1436,m03,SSD,2800000,1024,16,1,18,1,initial-writers,547631.50,16
1437,m03,SSD,2800000,1024,16,1,18,2,rewriters,1940083.25,16
1438,m03,SSD,2800000,1024,16,1,18,3,random-readers,4550690.00,16
1439,m03,SSD,2800000,1024,16,1,18,4,random-writers,1903117.88,16
5768,m03,SSD,2800000,1024,16,1,19,1,initial-writers,571458.00,16
5769,m03,SSD,2800000,1024,16,1,19,2,rewriters,1831694.38,16
5770,m03,SSD,2800000,1024,16,1,19,3,random-readers,4334823.00,16
5771,m03,SSD,2800000,1024,16,1,19,4,random-writers,1747480.38,16
2592,m03,SSD,2800000,1024,16,1,20,1,initial-writers,568959.88,16
2593,m03,SSD,2800000,1024,16,1,20,2,rewriters,1968538.00,16
2594,m03,SSD,2800000,1024,16,1,20,3,random-readers,2632033.50,16
2595,m03,SSD,2800000,1024,16,1,20,4,random-writers,1935711.38,16
4592,m03,SSD,2800000,1024,16,1,21,1,initial-writers,558019.44,16
4593,m03,SSD,2800000,1024,16,1,21,2,rewriters,1935711.38,16
4594,m03,SSD,2800000,1024,16,1,21,3,random-readers,4493557.00,16
4595,m03,SSD,2800000,1024,16,1,21,4,random-writers,1899750.75,16
6640,m03,SSD,2800000,1024,16,1,22,1,initial-writers,557078.56,16
6641,m03,SSD,2800000,1024,16,1,22,2,rewriters,1812371.12,16
6642,m03,SSD,2800000,1024,16,1,22,3,random-readers,5169641.00,16
6643,m03,SSD,2800000,1024,16,1,22,4,random-writers,1950656.88,16
336,m03,SSD,2800000,1024,16,1,23,1,initial-writers,566707.69,16
337,m03,SSD,2800000,1024,16,1,23,2,rewriters,1984913.62,16
338,m03,SSD,2800000,1024,16,1,23,3,random-readers,3999762.25,16
339,m03,SSD,2800000,1024,16,1,23,4,random-writers,1875690.75,16
1568,m03,SSD,2800000,1024,16,1,24,1,initial-writers,554991.00,16
1569,m03,SSD,2800000,1024,16,1,24,2,rewriters,1935711.38,16
1570,m03,SSD,2800000,1024,16,1,24,3,random-readers,5219904.50,16
1571,m03,SSD,2800000,1024,16,1,24,4,random-writers,1878973.12,16
3930,m03,SSD,2800000,1024,16,1,25,1,initial-writers,568207.12,16
3931,m03,SSD,2800000,1024,16,1,25,2,rewriters,1841116.62,16
3932,m03,SSD,2800000,1024,16,1,25,3,random-readers,4550690.00,16
3933,m03,SSD,2800000,1024,16,1,25,4,random-writers,1925298.75,16
5854,m03,SSD,2800000,1024,16,1,26,1,initial-writers,563880.38,16
5855,m03,SSD,2800000,1024,16,1,26,2,rewriters,1969440.62,16
5856,m03,SSD,2800000,1024,16,1,26,3,random-readers,4995276.50,16
5857,m03,SSD,2800000,1024,16,1,26,4,random-writers,1964935.62,16
0,m03,SSD,2800000,1024,16,1,27,1,initial-writers,569487.94,16
1,m03,SSD,2800000,1024,16,1,27,2,rewriters,1973059.62,16
2,m03,SSD,2800000,1024,16,1,27,3,random-readers,4361233.00,16
3,m03,SSD,2800000,1024,16,1,27,4,random-writers,1893052.12,16
7676,m03,SSD,2800000,1024,16,1,28,1,initial-writers,550509.38,16
7677,m03,SSD,2800000,1024,16,1,28,2,rewriters,1865101.88,16
7678,m03,SSD,2800000,1024,16,1,28,3,random-readers,4433259.50,16
7679,m03,SSD,2800000,1024,16,1,28,4,random-writers,1888889.38,16
8620,m03,SSD,2800000,1024,16,1,29,1,initial-writers,558019.44,16
8621,m03,SSD,2800000,1024,16,1,29,2,rewriters,1946237.25,16
8622,m03,SSD,2800000,1024,16,1,29,3,random-readers,4433259.50,16
8623,m03,SSD,2800000,1024,16,1,29,4,random-writers,1965834.88,16
1086,m03,SSD,2800000,1024,16,1,30,1,initial-writers,566334.06,16
1087,m03,SSD,2800000,1024,16,1,30,2,rewriters,1872419.88,16
1088,m03,SSD,2800000,1024,16,1,30,3,random-readers,5151041.00,16
1089,m03,SSD,2800000,1024,16,1,30,4,random-writers,1903117.88,16
1160,m03,SSD,2800000,1024,16,1,31,1,initial-writers,562330.00,16
1161,m03,SSD,2800000,1024,16,1,31,2,rewriters,1961346.38,16
1162,m03,SSD,2800000,1024,16,1,31,3,random-readers,4898425.00,16
1163,m03,SSD,2800000,1024,16,1,31,4,random-writers,1954207.00,16
20,m03,SSD,2800000,1024,16,1,32,1,initial-writers,558600.06,16
21,m03,SSD,2800000,1024,16,1,32,2,rewriters,1976691.88,16
22,m03,SSD,2800000,1024,16,1,32,3,random-readers,4470172.50,16
23,m03,SSD,2800000,1024,16,1,32,4,random-writers,1940083.25,16
3524,m03,SSD,2800000,1024,16,1,33,1,initial-writers,569790.12,16
3525,m03,SSD,2800000,1024,16,1,33,2,rewriters,1957770.12,16
3526,m03,SSD,2800000,1024,16,1,33,3,random-readers,4512441.00,16
3527,m03,SSD,2800000,1024,16,1,33,4,random-writers,1899750.75,16
2082,m03,SSD,2800000,1024,16,1,34,1,initial-writers,566035.50,16
2083,m03,SSD,2800000,1024,16,1,34,2,rewriters,1969440.62,16
2084,m03,SSD,2800000,1024,16,1,34,3,random-readers,4826859.50,16
2085,m03,SSD,2800000,1024,16,1,34,4,random-writers,1893052.12,16
6972,m03,SSD,2800000,1024,16,1,35,1,initial-writers,564844.44,16
6973,m03,SSD,2800000,1024,16,1,35,2,rewriters,1957770.12,16
6974,m03,SSD,2800000,1024,16,1,35,3,random-readers,4949226.50,16
6975,m03,SSD,2800000,1024,16,1,35,4,random-writers,1885572.38,16
1136,m03,SSD,2800000,1024,16,1,36,1,initial-writers,573671.56,16
1137,m03,SSD,2800000,1024,16,1,36,2,rewriters,1984913.62,16
1138,m03,SSD,2800000,1024,16,1,36,3,random-readers,5018624.00,16
1139,m03,SSD,2800000,1024,16,1,36,4,random-writers,1822368.00,16
5458,m03,SSD,2800000,1024,16,1,37,1,initial-writers,558890.81,16
5459,m03,SSD,2800000,1024,16,1,37,2,rewriters,1992279.50,16
5460,m03,SSD,2800000,1024,16,1,37,3,random-readers,4265934.50,16
5461,m03,SSD,2800000,1024,16,1,37,4,random-writers,1899750.75,16
326,m03,SSD,2800000,1024,16,1,38,1,initial-writers,554775.94,16
327,m03,SSD,2800000,1024,16,1,38,2,rewriters,1947119.50,16
328,m03,SSD,2800000,1024,16,1,38,3,random-readers,5175871.00,16
329,m03,SSD,2800000,1024,16,1,38,4,random-writers,1895558.50,16
7684,m03,SSD,2800000,1024,16,1,39,1,initial-writers,566334.06,16
7685,m03,SSD,2800000,1024,16,1,39,2,rewriters,1969440.62,16
7686,m03,SSD,2800000,1024,16,1,39,3,random-readers,4654248.50,16
7687,m03,SSD,2800000,1024,16,1,39,4,random-writers,1878973.12,16
614,m03,SSD,2800000,1024,16,1,40,1,initial-writers,573671.56,16
615,m03,SSD,2800000,1024,16,1,40,2,rewriters,1965834.88,16
616,m03,SSD,2800000,1024,16,1,40,3,random-readers,4614247.00,16
617,m03,SSD,2800000,1024,16,1,40,4,random-writers,1964935.62,16
402,m03,SSD,2800000,1024,16,1,41,1,initial-writers,566408.75,16
403,m03,SSD,2800000,1024,16,1,41,2,rewriters,1953318.25,16
404,m03,SSD,2800000,1024,16,1,41,3,random-readers,5042191.00,16
405,m03,SSD,2800000,1024,16,1,41,4,random-writers,1910737.88,16
46,m03,SSD,2800000,1024,16,1,42,1,initial-writers,572143.12,16
47,m03,SSD,2800000,1024,16,1,42,2,rewriters,1958663.00,16
48,m03,SSD,2800000,1024,16,1,42,3,random-readers,5144870.50,16
49,m03,SSD,2800000,1024,16,1,42,4,random-writers,1942715.88,16
1452,m03,SSD,2800000,1024,16,1,43,1,initial-writers,561741.62,16
1453,m03,SSD,2800000,1024,16,1,43,2,rewriters,1965834.88,16
1454,m03,SSD,2800000,1024,16,1,43,3,random-readers,4589593.00,16
1455,m03,SSD,2800000,1024,16,1,43,4,random-writers,1950656.88,16
3310,m03,SSD,2800000,1024,16,1,44,1,initial-writers,567981.69,16
3311,m03,SSD,2800000,1024,16,1,44,2,rewriters,1781548.50,16
3312,m03,SSD,2800000,1024,16,1,44,3,random-readers,4317393.00,16
3313,m03,SSD,2800000,1024,16,1,44,4,random-writers,1917562.50,16
2660,m03,SSD,2800000,1024,16,1,45,1,initial-writers,554417.88,16
2661,m03,SSD,2800000,1024,16,1,45,2,rewriters,1957770.12,16
2662,m03,SSD,2800000,1024,16,1,45,3,random-readers,5042191.00,16
2663,m03,SSD,2800000,1024,16,1,45,4,random-writers,1958663.00,16
282,m03,SSD,2800000,1024,16,1,46,1,initial-writers,558309.62,16
283,m03,SSD,2800000,1024,16,1,46,2,rewriters,1954207.00,16
284,m03,SSD,2800000,1024,16,1,46,3,random-readers,5065980.50,16
285,m03,SSD,2800000,1024,16,1,46,4,random-writers,1943595.00,16
2378,m03,SSD,2800000,1024,16,1,47,1,initial-writers,564176.69,16
2379,m03,SSD,2800000,1024,16,1,47,2,rewriters,1903117.88,16
2380,m03,SSD,2800000,1024,16,1,47,3,random-readers,4898425.00,16
2381,m03,SSD,2800000,1024,16,1,47,4,random-writers,1899750.75,16
4706,m03,SSD,2800000,1024,16,1,48,1,initial-writers,566408.75,16
4707,m03,SSD,2800000,1024,16,1,48,2,rewriters,1968538.00,16
4708,m03,SSD,2800000,1024,16,1,48,3,random-readers,4876180.00,16
4709,m03,SSD,2800000,1024,16,1,48,4,random-writers,1882266.88,16
6304,m03,SSD,2800000,1024,16,1,49,1,initial-writers,555349.81,16
6305,m03,SSD,2800000,1024,16,1,49,2,rewriters,1961346.38,16
6306,m03,SSD,2800000,1024,16,1,49,3,random-readers,4470172.50,16
6307,m03,SSD,2800000,1024,16,1,49,4,random-writers,1909888.12,16
1932,m03,SSD,2800000,1024,16,1,50,1,initial-writers,546725.25,16
1933,m03,SSD,2800000,1024,16,1,50,2,rewriters,1939207.25,16
1934,m03,SSD,2800000,1024,16,1,50,3,random-readers,5042191.00,16
1935,m03,SSD,2800000,1024,16,1,50,4,random-writers,1964935.62,16
626,m03,SSD,2800000,1024,16,1,51,1,initial-writers,560788.12,16
627,m03,SSD,2800000,1024,16,1,51,2,rewriters,1939207.25,16
628,m03,SSD,2800000,1024,16,1,51,3,random-readers,4321737.50,16
629,m03,SSD,2800000,1024,16,1,51,4,random-writers,1950656.88,16
3900,m03,SSD,2800000,1024,16,1,52,1,initial-writers,553774.50,16
3901,m03,SSD,2800000,1024,16,1,52,2,rewriters,1910737.88,16
3902,m03,SSD,2800000,1024,16,1,52,3,random-readers,4488860.50,16
3903,m03,SSD,2800000,1024,16,1,52,4,random-writers,1980337.50,16
3248,m03,SSD,2800000,1024,16,1,53,1,initial-writers,552634.44,16
3249,m03,SSD,2800000,1024,16,1,53,2,rewriters,1969440.62,16
3250,m03,SSD,2800000,1024,16,1,53,3,random-readers,4876180.00,16
3251,m03,SSD,2800000,1024,16,1,53,4,random-writers,1942715.88,16
6250,m03,SSD,2800000,1024,16,1,54,1,initial-writers,556789.69,16
6251,m03,SSD,2800000,1024,16,1,54,2,rewriters,1841116.62,16
6252,m03,SSD,2800000,1024,16,1,54,3,random-readers,4374559.00,16
6253,m03,SSD,2800000,1024,16,1,54,4,random-writers,1917562.50,16
1492,m03,SSD,2800000,1024,16,1,55,1,initial-writers,559254.69,16
1493,m03,SSD,2800000,1024,16,1,55,2,rewriters,1961346.38,16
1494,m03,SSD,2800000,1024,16,1,55,3,random-readers,4995276.50,16
1495,m03,SSD,2800000,1024,16,1,55,4,random-writers,1818510.00,16
770,m03,SSD,2800000,1024,16,1,56,1,initial-writers,555278.00,16
771,m03,SSD,2800000,1024,16,1,56,2,rewriters,1950656.88,16
772,m03,SSD,2800000,1024,16,1,56,3,random-readers,5096035.00,16
773,m03,SSD,2800000,1024,16,1,56,4,random-writers,1954207.00,16
448,m03,SSD,2800000,1024,16,1,57,1,initial-writers,555565.31,16
449,m03,SSD,2800000,1024,16,1,57,2,rewriters,1935711.38,16
450,m03,SSD,2800000,1024,16,1,57,3,random-readers,4550690.00,16
451,m03,SSD,2800000,1024,16,1,57,4,random-writers,1882266.88,16
1782,m03,SSD,2800000,1024,16,1,58,1,initial-writers,562993.44,16
1783,m03,SSD,2800000,1024,16,1,58,2,rewriters,1935711.38,16
1784,m03,SSD,2800000,1024,16,1,58,3,random-readers,4783849.50,16
1785,m03,SSD,2800000,1024,16,1,58,4,random-writers,1950656.88,16
7746,m03,SSD,2800000,1024,16,1,59,1,initial-writers,570471.25,16
7747,m03,SSD,2800000,1024,16,1,59,2,rewriters,1950656.88,16
7748,m03,SSD,2800000,1024,16,1,59,3,random-readers,4339202.50,16
7749,m03,SSD,2800000,1024,16,1,59,4,random-writers,1893052.12,16
5526,m03,SSD,2800000,1024,16,1,60,1,initial-writers,568884.50,16
5527,m03,SSD,2800000,1024,16,1,60,2,rewriters,1954207.00,16
5528,m03,SSD,2800000,1024,16,1,60,3,random-readers,5071963.00,16
5529,m03,SSD,2800000,1024,16,1,60,4,random-writers,1878973.12,16
6282,m03,SSD,2800000,1024,16,1,61,1,initial-writers,561374.50,16
6283,m03,SSD,2800000,1024,16,1,61,2,rewriters,1957770.12,16
6284,m03,SSD,2800000,1024,16,1,61,3,random-readers,4629166.50,16
6285,m03,SSD,2800000,1024,16,1,61,4,random-writers,1889720.38,16
7590,m03,SSD,2800000,1024,16,1,62,1,initial-writers,571078.06,16
7591,m03,SSD,2800000,1024,16,1,62,2,rewriters,1896395.50,16
7592,m03,SSD,2800000,1024,16,1,62,3,random-readers,5226256.00,16
7593,m03,SSD,2800000,1024,16,1,62,4,random-writers,1947119.50,16
8616,m03,SSD,2800000,1024,16,1,63,1,initial-writers,566408.75,16
8617,m03,SSD,2800000,1024,16,1,63,2,rewriters,1942715.88,16
8618,m03,SSD,2800000,1024,16,1,63,3,random-readers,5071963.00,16
8619,m03,SSD,2800000,1024,16,1,63,4,random-writers,1957770.12,16
2040,m03,SSD,2800000,1024,16,1,64,1,initial-writers,564176.69,16
2041,m03,SSD,2800000,1024,16,1,64,2,rewriters,1927891.38,16
2042,m03,SSD,2800000,1024,16,1,64,3,random-readers,4943530.00,16
2043,m03,SSD,2800000,1024,16,1,64,4,random-writers,1885572.38,16
1432,m03,SSD,2800000,1024,16,1,65,1,initial-writers,563880.38,16
1433,m03,SSD,2800000,1024,16,1,65,2,rewriters,1973059.62,16
1434,m03,SSD,2800000,1024,16,1,65,3,random-readers,4415031.00,16
1435,m03,SSD,2800000,1024,16,1,65,4,random-writers,1893052.12,16
6432,m03,SSD,2800000,1024,16,1,66,1,initial-writers,563288.75,16
6433,m03,SSD,2800000,1024,16,1,66,2,rewriters,1935711.38,16
6434,m03,SSD,2800000,1024,16,1,66,3,random-readers,4594502.50,16
6435,m03,SSD,2800000,1024,16,1,66,4,random-writers,1947119.50,16
6286,m03,SSD,2800000,1024,16,1,67,1,initial-writers,565737.25,16
6287,m03,SSD,2800000,1024,16,1,67,2,rewriters,1976691.88,16
6288,m03,SSD,2800000,1024,16,1,67,3,random-readers,4249053.00,16
6289,m03,SSD,2800000,1024,16,1,67,4,random-writers,1888889.38,16
2948,m03,SSD,2800000,1024,16,1,68,1,initial-writers,566035.50,16
2949,m03,SSD,2800000,1024,16,1,68,2,rewriters,1822368.00,16
2950,m03,SSD,2800000,1024,16,1,68,3,random-readers,4574926.50,16
2951,m03,SSD,2800000,1024,16,1,68,4,random-writers,1893052.12,16
346,m03,SSD,2800000,1024,16,1,69,1,initial-writers,548470.69,16
347,m03,SSD,2800000,1024,16,1,69,2,rewriters,1693061.25,16
348,m03,SSD,2800000,1024,16,1,69,3,random-readers,4415031.00,16
349,m03,SSD,2800000,1024,16,1,69,4,random-writers,1962242.38,16
2260,m03,SSD,2800000,1024,16,1,70,1,initial-writers,561668.19,16
2261,m03,SSD,2800000,1024,16,1,70,2,rewriters,1828575.00,16
2262,m03,SSD,2800000,1024,16,1,70,3,random-readers,4949226.50,16
2263,m03,SSD,2800000,1024,16,1,70,4,random-writers,1845071.25,16
8182,m03,SSD,2800000,1024,16,1,71,1,initial-writers,568282.31,16
8183,m03,SSD,2800000,1024,16,1,71,2,rewriters,1973059.62,16
8184,m03,SSD,2800000,1024,16,1,71,3,random-readers,4392454.50,16
8185,m03,SSD,2800000,1024,16,1,71,4,random-writers,1950656.88,16
4642,m03,SSD,2800000,1024,16,1,72,1,initial-writers,556212.81,16
4643,m03,SSD,2800000,1024,16,1,72,2,rewriters,1774922.38,16
4644,m03,SSD,2800000,1024,16,1,72,3,random-readers,4282950.50,16
4645,m03,SSD,2800000,1024,16,1,72,4,random-writers,1885572.38,16
6814,m03,SSD,2800000,1024,16,1,73,1,initial-writers,564770.19,16
6815,m03,SSD,2800000,1024,16,1,73,2,rewriters,1954207.00,16
6816,m03,SSD,2800000,1024,16,1,73,3,random-readers,4920874.50,16
6817,m03,SSD,2800000,1024,16,1,73,4,random-writers,1954207.00,16
6572,m03,SSD,2800000,1024,16,1,74,1,initial-writers,572982.75,16
6573,m03,SSD,2800000,1024,16,1,74,2,rewriters,1957770.12,16
6574,m03,SSD,2800000,1024,16,1,74,3,random-readers,4300103.00,16
6575,m03,SSD,2800000,1024,16,1,74,4,random-writers,1369216.88,16
8224,m03,SSD,2800000,1024,16,1,75,1,initial-writers,578228.25,16
8225,m03,SSD,2800000,1024,16,1,75,2,rewriters,1851434.12,16
8226,m03,SSD,2800000,1024,16,1,75,3,random-readers,5018624.00,16
8227,m03,SSD,2800000,1024,16,1,75,4,random-writers,1909888.12,16
7500,m03,SSD,2800000,1024,16,1,76,1,initial-writers,570471.25,16
7501,m03,SSD,2800000,1024,16,1,76,2,rewriters,1942715.88,16
7502,m03,SSD,2800000,1024,16,1,76,3,random-readers,5071963.00,16
7503,m03,SSD,2800000,1024,16,1,76,4,random-writers,1906497.00,16
1302,m03,SSD,2800000,1024,16,1,77,1,initial-writers,569186.06,16
1303,m03,SSD,2800000,1024,16,1,77,2,rewriters,1947119.50,16
1304,m03,SSD,2800000,1024,16,1,77,3,random-readers,4265934.50,16
1305,m03,SSD,2800000,1024,16,1,77,4,random-writers,1889720.38,16
3406,m03,SSD,2800000,1024,16,1,78,1,initial-writers,565737.25,16
3407,m03,SSD,2800000,1024,16,1,78,2,rewriters,1780809.88,16
3408,m03,SSD,2800000,1024,16,1,78,3,random-readers,4594502.50,16
3409,m03,SSD,2800000,1024,16,1,78,4,random-writers,1954207.00,16
8626,m03,SSD,2800000,1024,16,1,79,1,initial-writers,565737.25,16
8627,m03,SSD,2800000,1024,16,1,79,2,rewriters,1976691.88,16
8628,m03,SSD,2800000,1024,16,1,79,3,random-readers,4594502.50,16
8629,m03,SSD,2800000,1024,16,1,79,4,random-writers,1865101.88,16
8062,m03,SSD,2800000,1024,16,1,80,1,initial-writers,564844.44,16
8063,m03,SSD,2800000,1024,16,1,80,2,rewriters,1973059.62,16
8064,m03,SSD,2800000,1024,16,1,80,3,random-readers,4507705.00,16
8065,m03,SSD,2800000,1024,16,1,80,4,random-writers,1865101.88,16
1876,m03,SSD,2800000,1024,16,1,81,1,initial-writers,550862.44,16
1877,m03,SSD,2800000,1024,16,1,81,2,rewriters,1825466.25,16
1878,m03,SSD,2800000,1024,16,1,81,3,random-readers,4270176.00,16
1879,m03,SSD,2800000,1024,16,1,81,4,random-writers,1882266.88,16
8,m03,SSD,2800000,1024,16,1,82,1,initial-writers,563584.44,16
9,m03,SSD,2800000,1024,16,1,82,2,rewriters,1961346.38,16
10,m03,SSD,2800000,1024,16,1,82,3,random-readers,4321737.50,16
11,m03,SSD,2800000,1024,16,1,82,4,random-writers,1899750.75,16
6092,m03,SSD,2800000,1024,16,1,83,1,initial-writers,557150.81,16
6093,m03,SSD,2800000,1024,16,1,83,2,rewriters,1964935.62,16
6094,m03,SSD,2800000,1024,16,1,83,3,random-readers,5169641.00,16
6095,m03,SSD,2800000,1024,16,1,83,4,random-writers,1882266.88,16
3410,m03,SSD,2800000,1024,16,1,84,1,initial-writers,571458.00,16
3411,m03,SSD,2800000,1024,16,1,84,2,rewriters,1925298.75,16
3412,m03,SSD,2800000,1024,16,1,84,3,random-readers,4898425.00,16
3413,m03,SSD,2800000,1024,16,1,84,4,random-writers,1965834.88,16
3056,m03,SSD,2800000,1024,16,1,85,1,initial-writers,567681.44,16
3057,m03,SSD,2800000,1024,16,1,85,2,rewriters,1942715.88,16
3058,m03,SSD,2800000,1024,16,1,85,3,random-readers,5144870.50,16
3059,m03,SSD,2800000,1024,16,1,85,4,random-writers,1954207.00,16
7324,m03,SSD,2800000,1024,16,1,86,1,initial-writers,571458.00,16
7325,m03,SSD,2800000,1024,16,1,86,2,rewriters,1984913.62,16
7326,m03,SSD,2800000,1024,16,1,86,3,random-readers,4415031.00,16
7327,m03,SSD,2800000,1024,16,1,86,4,random-writers,1910737.88,16
7722,m03,SSD,2800000,1024,16,1,87,1,initial-writers,559254.69,16
7723,m03,SSD,2800000,1024,16,1,87,2,rewriters,1858645.00,16
7724,m03,SSD,2800000,1024,16,1,87,3,random-readers,3984918.00,16
7725,m03,SSD,2800000,1024,16,1,87,4,random-writers,1885572.38,16
3060,m03,SSD,2800000,1024,16,1,88,1,initial-writers,561668.19,16
3061,m03,SSD,2800000,1024,16,1,88,2,rewriters,1886400.50,16
3062,m03,SSD,2800000,1024,16,1,88,3,random-readers,4926519.00,16
3063,m03,SSD,2800000,1024,16,1,88,4,random-writers,1957770.12,16
3608,m03,SSD,2800000,1024,16,1,89,1,initial-writers,554704.25,16
3609,m03,SSD,2800000,1024,16,1,89,2,rewriters,1987669.38,16
3610,m03,SSD,2800000,1024,16,1,89,3,random-readers,5169641.00,16
3611,m03,SSD,2800000,1024,16,1,89,4,random-writers,1958663.00,16
5212,m03,SSD,2800000,1024,16,1,90,1,initial-writers,560495.38,16
5213,m03,SSD,2800000,1024,16,1,90,2,rewriters,1973059.62,16
5214,m03,SSD,2800000,1024,16,1,90,3,random-readers,4095103.00,16
5215,m03,SSD,2800000,1024,16,1,90,4,random-writers,1954207.00,16
5342,m03,SSD,2800000,1024,16,1,91,1,initial-writers,561962.12,16
5343,m03,SSD,2800000,1024,16,1,91,2,rewriters,1917562.50,16
5344,m03,SSD,2800000,1024,16,1,91,3,random-readers,4356809.00,16
5345,m03,SSD,2800000,1024,16,1,91,4,random-writers,1973059.62,16
5828,m03,SSD,2800000,1024,16,1,92,1,initial-writers,570774.50,16
5829,m03,SSD,2800000,1024,16,1,92,2,rewriters,1973059.62,16
5830,m03,SSD,2800000,1024,16,1,92,3,random-readers,4762630.50,16
5831,m03,SSD,2800000,1024,16,1,92,4,random-writers,1882266.88,16
4280,m03,SSD,2800000,1024,16,1,93,1,initial-writers,561374.50,16
4281,m03,SSD,2800000,1024,16,1,93,2,rewriters,1924436.00,16
4282,m03,SSD,2800000,1024,16,1,93,3,random-readers,3849207.25,16
4283,m03,SSD,2800000,1024,16,1,93,4,random-writers,1889720.38,16
2732,m03,SSD,2800000,1024,16,1,94,1,initial-writers,557150.81,16
2733,m03,SSD,2800000,1024,16,1,94,2,rewriters,1920993.12,16
2734,m03,SSD,2800000,1024,16,1,94,3,random-readers,5071963.00,16
2735,m03,SSD,2800000,1024,16,1,94,4,random-writers,1950656.88,16
