data,host,media,freq,fsize,rsize,threads,test,iter,throughput,runtime
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,27,9932704.56,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,28,10124568.25,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,29,8370366.38,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,30,10563541.56,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,31,12720918.58,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,32,10714566.52,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,33,9791573.62,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,34,9465211.19,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,35,8278198.5,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,36,8688741.69,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,37,9345938.19,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,38,9828587.62,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,39,11930166.81,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,40,11707962.47,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,41,10195967.56,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,42,11277014.25,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,43,7694486.53,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,44,12290449.94,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,45,13028500.0,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,46,10172456.72,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,47,10531347.72,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,48,11373643.28,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,49,8684983.25,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,50,9220495.0,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,51,8690453.09,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,52,12632167.5,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,53,10048227.06,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,54,12533702.78,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,55,12261668.22,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,56,10634296.5,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,57,13439356.35,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,58,10732626.88,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,59,11779543.83,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,60,15218629.09,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,61,9826324.22,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,62,14854662.5,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,63,9675093.06,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,64,9405775.12,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,65,11003340.75,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,66,9172185.5,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,67,11743784.2,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,68,11621088.56,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,69,13069258.09,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,70,10490550.84,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,71,8783570.0,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,72,13922448.16,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,73,8637996.15,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,74,9834341.14,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,75,8998480.97,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,76,11346505.84,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,77,12849690.91,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,78,12039188.66,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,79,12162709.27,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,80,9226473.94,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,81,8550212.16,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,82,7772347.25,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,83,8219837.09,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,84,13493272.75,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,85,10305842.38,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,86,9129879.12,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,87,10348979.28,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,88,11330294.62,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,89,14560654.06,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,90,13335070.41,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,91,12168687.78,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,92,9845514.94,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,93,11392984.41,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,94,12031730.53,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,95,13951923.22,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,96,11257431.12,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,97,10547261.88,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,98,13248887.69,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,99,10711694.09,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,100,11732037.24,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,101,10247291.06,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,102,8367291.66,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,103,10950643.59,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,104,8911379.59,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,105,8581610.88,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,106,10686576.81,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,107,14019587.06,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,108,9489445.28,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,109,9905151.06,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,110,10399028.78,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,111,8374331.16,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,112,12714811.82,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,113,9218583.69,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,114,7827148.53,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,115,13984713.91,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,116,9383467.03,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,117,14128774.44,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,118,8422161.19,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,119,14006904.41,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,120,10766939.98,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,121,10814348.44,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,122,8440524.12,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,123,9642871.0,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,124,14573882.19,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,125,11106017.0,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,126,10636174.5,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,127,13634419.53,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,128,10207286.0,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,129,10913606.25,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,130,12598723.0,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,131,7802868.69,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,132,9927065.56,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,133,8440239.53,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,134,10081040.5,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,135,11303950.5,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,136,8650132.97,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,137,8494050.12,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,138,10910371.62,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,139,11477499.75,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,140,11796844.78,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,141,12528132.2,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,142,15236565.75,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,143,12823961.72,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,144,13041623.44,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,145,11668097.47,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,146,9237086.72,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,147,12548433.78,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,148,9446299.56,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,149,8664913.69,8
nort-nojournal,m04,SSD,3200000,1024,8,64,rewriters,150,11872842.75,8
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,1,11788675.26,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,2,13570593.88,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,3,13588573.19,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,4,13236970.38,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,5,13229994.69,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,6,13228648.78,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,7,14200785.0,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,8,13833869.88,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,9,14641542.28,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,10,13492300.46,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,11,13632650.88,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,12,13790799.57,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,13,13322562.47,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,14,14232620.53,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,15,12884631.9,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,16,13491592.86,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,17,12873400.47,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,18,14401913.49,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,19,13383928.11,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,20,13922500.2,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,21,13074541.62,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,22,13335564.67,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,23,15479616.25,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,24,12460135.03,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,25,12411154.18,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,26,11473359.14,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,27,13136783.12,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,28,12692937.17,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,29,13999743.05,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,30,13614708.5,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,31,13730527.03,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,32,12808385.66,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,33,13145503.32,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,34,13424377.34,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,35,12975322.44,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,36,13205332.66,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,37,13381218.94,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,38,13391680.72,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,39,13524904.23,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,40,13438372.29,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,41,14070493.52,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,42,13995115.41,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,43,13522442.72,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,44,14152043.67,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,45,14923171.38,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,46,13100473.55,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,47,14167525.12,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,48,13501580.0,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,49,13950812.66,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,50,13893425.41,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,51,13776734.66,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,52,14239247.66,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,53,14008759.47,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,54,13291120.08,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,55,13279936.09,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,56,12537755.17,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,57,13736300.09,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,58,12680254.53,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,59,12463188.44,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,60,13775071.72,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,61,12483008.69,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,62,12393101.91,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,63,13154615.19,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,64,13060870.17,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,65,13262247.94,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,66,13349258.41,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,67,13215505.07,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,68,13822445.77,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,69,12586142.47,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,70,13753102.62,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,71,13887796.44,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,72,13720172.84,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,73,12473128.95,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,74,13140337.25,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,75,13581145.19,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,76,13722058.81,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,77,12863893.53,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,78,14250780.97,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,79,13828770.88,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,80,13210298.17,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,81,13608774.87,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,82,13048960.44,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,83,14520006.34,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,84,14678148.16,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,85,14476384.67,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,86,13859691.28,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,87,13214620.81,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,88,13689250.03,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,89,13992991.83,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,90,12682314.87,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,91,13422357.03,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,92,11984650.39,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,93,13114136.83,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,94,12521093.19,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,95,12332682.05,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,96,11977612.06,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,97,11462103.45,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,98,12822840.62,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,99,13948438.31,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,100,12945028.81,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,101,12860732.66,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,102,15265058.9,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,103,13134341.31,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,104,13040280.44,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,105,13422171.69,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,106,13060564.43,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,107,12337042.46,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,108,11290128.62,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,109,13444458.5,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,110,13360990.25,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,111,14819988.94,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,112,13341521.16,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,113,13403329.38,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,114,13482515.25,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,115,13678196.16,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,116,13095028.2,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,117,13502288.75,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,118,12048245.34,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,119,13313117.48,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,120,13764540.84,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,121,13835344.0,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,122,13964607.5,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,123,12627191.81,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,124,12446752.77,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,125,14152178.28,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,126,12261756.14,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,127,11833145.89,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,128,13178921.27,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,129,13534472.81,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,130,14593089.41,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,131,13142854.49,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,132,13717578.05,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,133,12930847.62,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,134,13404443.03,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,135,12651906.72,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,136,13634350.94,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,137,13187330.08,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,138,12468586.77,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,139,13744377.41,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,140,13837483.81,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,141,13348747.31,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,142,13611802.95,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,143,13556433.22,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,144,14931923.88,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,145,13590711.78,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,146,13076468.66,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,147,14340176.16,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,148,13819828.03,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,149,13184303.62,9
nort-nojournal,m04,SSD,3200000,8192,64,32,initial-writers,150,13373984.09,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,1,12282709.84,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,2,11916532.8,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,3,11240560.91,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,4,9103279.59,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,5,10625994.34,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,6,8591611.86,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,7,10968550.0,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,8,10969178.59,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,9,11241341.22,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,10,10553270.75,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,11,12279879.91,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,12,9648297.28,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,13,9124162.38,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,14,8801907.31,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,15,11178549.97,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,16,9598208.0,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,17,12427078.59,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,18,7792216.44,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,19,10026959.0,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,20,10501001.44,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,21,11544404.56,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,22,8824060.64,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,23,9559577.97,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,24,12449832.97,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,25,9818358.69,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,26,8855453.61,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,27,11096155.8,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,28,11232143.16,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,29,8550744.28,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,30,10560144.66,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,31,9752548.49,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,32,9545795.25,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,33,9446610.66,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,34,11399641.59,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,35,9761636.38,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,36,8452677.39,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,37,10021180.97,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,38,11037826.25,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,39,9245223.07,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,40,10459679.69,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,41,8624982.17,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,42,8444989.56,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,43,10263311.45,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,44,9956479.03,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,45,11717816.03,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,46,9801940.75,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,47,11001356.0,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,48,9553853.84,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,49,8611399.5,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,50,12588811.5,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,51,11011180.53,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,52,10554498.62,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,53,11294815.75,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,54,10343859.83,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,55,7713797.86,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,56,11127474.02,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,57,10066077.11,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,58,9450563.52,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,59,9350262.22,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,60,11344665.5,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,61,10066789.77,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,62,9025827.15,9
nort-nojournal,m04,SSD,3200000,8192,64,32,rewriters,63,9220669.94,9
