,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,LLC-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,instructions,page-faults
3410,m04,SSD,2800000,1024,16,1,84,1,initial-writers,1305935.25,16,410342,72604106,10572,5451,7911,340264,62192990,63,0,152866535,2925,112374359,19691,4306,232776358,4715
3411,m04,SSD,2800000,1024,16,1,84,2,rewriters,3880507.25,16,410342,72604106,10572,5451,7911,340264,62192990,63,0,152866535,2925,112374359,19691,4306,232776358,4715
3412,m04,SSD,2800000,1024,16,1,84,3,random-readers,5390231.50,16,410342,72604106,10572,5451,7911,340264,62192990,63,0,152866535,2925,112374359,19691,4306,232776358,4715
3413,m04,SSD,2800000,1024,16,1,84,4,random-writers,3668386.25,16,410342,72604106,10572,5451,7911,340264,62192990,63,0,152866535,2925,112374359,19691,4306,232776358,4715
3056,m04,SSD,2800000,1024,16,1,85,1,initial-writers,1304348.88,16,400622,94410158,10237,5122,6949,394536,68929440,63,0,151605540,1225,102345251,20907,7185,244741134,4710
3057,m04,SSD,2800000,1024,16,1,85,2,rewriters,3532610.00,16,400622,94410158,10237,5122,6949,394536,68929440,63,0,151605540,1225,102345251,20907,7185,244741134,4710
3058,m04,SSD,2800000,1024,16,1,85,3,random-readers,5472650.50,16,400622,94410158,10237,5122,6949,394536,68929440,63,0,151605540,1225,102345251,20907,7185,244741134,4710
3059,m04,SSD,2800000,1024,16,1,85,4,random-writers,3541348.25,16,400622,94410158,10237,5122,6949,394536,68929440,63,0,151605540,1225,102345251,20907,7185,244741134,4710
7324,m04,SSD,2800000,1024,16,1,86,1,initial-writers,1276817.88,16,782921,75952339,14626,4952,7062,398572,68731027,62,0,151356242,5002,102552988,18451,72,243660877,4711
7325,m04,SSD,2800000,1024,16,1,86,2,rewriters,3751700.00,16,782921,75952339,14626,4952,7062,398572,68731027,62,0,151356242,5002,102552988,18451,72,243660877,4711
7326,m04,SSD,2800000,1024,16,1,86,3,random-readers,5444898.50,16,782921,75952339,14626,4952,7062,398572,68731027,62,0,151356242,5002,102552988,18451,72,243660877,4711
7327,m04,SSD,2800000,1024,16,1,86,4,random-writers,3671522.00,16,782921,75952339,14626,4952,7062,398572,68731027,62,0,151356242,5002,102552988,18451,72,243660877,4711
7722,m04,SSD,2800000,1024,16,1,87,1,initial-writers,1336827.62,16,405449,98446095,19856,5065,7945,389404,69437582,63,0,154960058,1036,103676174,20711,6272,248210912,4696
7723,m04,SSD,2800000,1024,16,1,87,2,rewriters,3544270.75,16,405449,98446095,19856,5065,7945,389404,69437582,63,0,154960058,1036,103676174,20711,6272,248210912,4696
7724,m04,SSD,2800000,1024,16,1,87,3,random-readers,5310258.50,16,405449,98446095,19856,5065,7945,389404,69437582,63,0,154960058,1036,103676174,20711,6272,248210912,4696
7725,m04,SSD,2800000,1024,16,1,87,4,random-writers,3696803.50,16,405449,98446095,19856,5065,7945,389404,69437582,63,0,154960058,1036,103676174,20711,6272,248210912,4696
3060,m04,SSD,2800000,1024,16,1,88,1,initial-writers,1296474.25,16,820285,76084913,10938,4872,6930,389909,68888381,61,0,152295177,1418,102192957,18588,43,244066935,4703
3061,m04,SSD,2800000,1024,16,1,88,2,rewriters,3655896.00,16,820285,76084913,10938,4872,6930,389909,68888381,61,0,152295177,1418,102192957,18588,43,244066935,4703
3062,m04,SSD,2800000,1024,16,1,88,3,random-readers,5175871.00,16,820285,76084913,10938,4872,6930,389909,68888381,61,0,152295177,1418,102192957,18588,43,244066935,4703
3063,m04,SSD,2800000,1024,16,1,88,4,random-writers,3618930.50,16,820285,76084913,10938,4872,6930,389909,68888381,61,0,152295177,1418,102192957,18588,43,244066935,4703
3608,m04,SSD,2800000,1024,16,1,89,1,initial-writers,1314730.00,16,398510,98402409,13204,5902,8388,390634,55125578,63,0,135343047,29677,114425349,19542,8026,210938858,4716
3609,m04,SSD,2800000,1024,16,1,89,2,rewriters,3891053.75,16,398510,98402409,13204,5902,8388,390634,55125578,63,0,135343047,29677,114425349,19542,8026,210938858,4716
3610,m04,SSD,2800000,1024,16,1,89,3,random-readers,5277632.00,16,398510,98402409,13204,5902,8388,390634,55125578,63,0,135343047,29677,114425349,19542,8026,210938858,4716
3611,m04,SSD,2800000,1024,16,1,89,4,random-writers,3668386.25,16,398510,98402409,13204,5902,8388,390634,55125578,63,0,135343047,29677,114425349,19542,8026,210938858,4716
5212,m04,SSD,2800000,1024,16,1,90,1,initial-writers,1336827.62,16,389354,89987864,13099,5579,8100,364235,59891581,59,0,144867924,2963,114012643,18858,8162,226660037,4724
5213,m04,SSD,2800000,1024,16,1,90,2,rewriters,3894582.25,16,389354,89987864,13099,5579,8100,364235,59891581,59,0,144867924,2963,114012643,18858,8162,226660037,4724
5214,m04,SSD,2800000,1024,16,1,90,3,random-readers,5303701.00,16,389354,89987864,13099,5579,8100,364235,59891581,59,0,144867924,2963,114012643,18858,8162,226660037,4724
5215,m04,SSD,2800000,1024,16,1,90,4,random-writers,3529706.75,16,389354,89987864,13099,5579,8100,364235,59891581,59,0,144867924,2963,114012643,18858,8162,226660037,4724
5342,m04,SSD,2800000,1024,16,1,91,1,initial-writers,1323236.12,16,400719,96223720,9976,5064,7158,393672,68672553,61,0,150570228,3364,102686115,21805,6093,243586987,4704
5343,m04,SSD,2800000,1024,16,1,91,2,rewriters,3908759.75,16,400719,96223720,9976,5064,7158,393672,68672553,61,0,150570228,3364,102686115,21805,6093,243586987,4704
5344,m04,SSD,2800000,1024,16,1,91,3,random-readers,5175871.00,16,400719,96223720,9976,5064,7158,393672,68672553,61,0,150570228,3364,102686115,21805,6093,243586987,4704
5345,m04,SSD,2800000,1024,16,1,91,4,random-writers,3684119.50,16,400719,96223720,9976,5064,7158,393672,68672553,61,0,150570228,3364,102686115,21805,6093,243586987,4704
5828,m04,SSD,2800000,1024,16,1,92,1,initial-writers,1273410.88,16,475934,79429776,10209,5146,7249,381553,67068476,66,0,144978490,1128,105406685,21994,2483,238145486,4715
5829,m04,SSD,2800000,1024,16,1,92,2,rewriters,1932228.00,16,475934,79429776,10209,5146,7249,381553,67068476,66,0,144978490,1128,105406685,21994,2483,238145486,4715
5830,m04,SSD,2800000,1024,16,1,92,3,random-readers,5194651.00,16,475934,79429776,10209,5146,7249,381553,67068476,66,0,144978490,1128,105406685,21994,2483,238145486,4715
5831,m04,SSD,2800000,1024,16,1,92,4,random-writers,2791104.50,16,475934,79429776,10209,5146,7249,381553,67068476,66,0,144978490,1128,105406685,21994,2483,238145486,4715
4280,m04,SSD,2800000,1024,16,1,93,1,initial-writers,1267024.62,16,578950,76138983,13305,5239,7373,396798,68926551,62,0,152735563,3203,102280417,24560,314,244590321,4699
4281,m04,SSD,2800000,1024,16,1,93,2,rewriters,3891053.75,16,578950,76138983,13305,5239,7373,396798,68926551,62,0,152735563,3203,102280417,24560,314,244590321,4699
4282,m04,SSD,2800000,1024,16,1,93,3,random-readers,5194651.00,16,578950,76138983,13305,5239,7373,396798,68926551,62,0,152735563,3203,102280417,24560,314,244590321,4699
4283,m04,SSD,2800000,1024,16,1,93,4,random-writers,3567824.50,16,578950,76138983,13305,5239,7373,396798,68926551,62,0,152735563,3203,102280417,24560,314,244590321,4699
2732,m04,SSD,2800000,1024,16,1,94,1,initial-writers,1286378.38,16,653626,76211693,10489,5015,7714,391670,68953960,61,0,152300978,2360,102280558,20473,61,244688932,4709
2733,m04,SSD,2800000,1024,16,1,94,2,rewriters,3923040.75,16,653626,76211693,10489,5015,7714,391670,68953960,61,0,152300978,2360,102280558,20473,61,244688932,4709
2734,m04,SSD,2800000,1024,16,1,94,3,random-readers,5277632.00,16,653626,76211693,10489,5015,7714,391670,68953960,61,0,152300978,2360,102280558,20473,61,244688932,4709
2735,m04,SSD,2800000,1024,16,1,94,4,random-writers,3655896.00,16,653626,76211693,10489,5015,7714,391670,68953960,61,0,152300978,2360,102280558,20473,61,244688932,4709
5980,m04,SSD,2800000,1024,16,1,95,1,initial-writers,1324868.88,16,871402,82211004,10014,5434,7665,374667,69860420,60,0,160958964,3310,109119386,17686,1146,255011533,4704
5981,m04,SSD,2800000,1024,16,1,95,2,rewriters,3923040.75,16,871402,82211004,10014,5434,7665,374667,69860420,60,0,160958964,3310,109119386,17686,1146,255011533,4704
5982,m04,SSD,2800000,1024,16,1,95,3,random-readers,5277632.00,16,871402,82211004,10014,5434,7665,374667,69860420,60,0,160958964,3310,109119386,17686,1146,255011533,4704
5983,m04,SSD,2800000,1024,16,1,95,4,random-writers,3668386.25,16,871402,82211004,10014,5434,7665,374667,69860420,60,0,160958964,3310,109119386,17686,1146,255011533,4704
7436,m04,SSD,2800000,1024,16,1,96,1,initial-writers,1357961.12,16,407965,94875597,10503,4985,7238,391251,68968734,62,0,152065568,2894,102103457,25184,7437,244522437,4699
7437,m04,SSD,2800000,1024,16,1,96,2,rewriters,3937426.75,16,407965,94875597,10503,4985,7238,391251,68968734,62,0,152065568,2894,102103457,25184,7437,244522437,4699
7438,m04,SSD,2800000,1024,16,1,96,3,random-readers,5303701.00,16,407965,94875597,10503,4985,7238,391251,68968734,62,0,152065568,2894,102103457,25184,7437,244522437,4699
7439,m04,SSD,2800000,1024,16,1,96,4,random-writers,3696803.50,16,407965,94875597,10503,4985,7238,391251,68968734,62,0,152065568,2894,102103457,25184,7437,244522437,4699
1604,m04,SSD,2800000,1024,16,1,97,1,initial-writers,1361836.38,16,393806,94961558,11398,5622,7809,324490,57604520,60,0,139011584,15920,114841557,19049,7466,219205275,4707
1605,m04,SSD,2800000,1024,16,1,97,2,rewriters,3818408.25,16,393806,94961558,11398,5622,7809,324490,57604520,60,0,139011584,15920,114841557,19049,7466,219205275,4707
1606,m04,SSD,2800000,1024,16,1,97,3,random-readers,5330028.50,16,393806,94961558,11398,5622,7809,324490,57604520,60,0,139011584,15920,114841557,19049,7466,219205275,4707
1607,m04,SSD,2800000,1024,16,1,97,4,random-writers,3492395.00,16,393806,94961558,11398,5622,7809,324490,57604520,60,0,139011584,15920,114841557,19049,7466,219205275,4707
6602,m04,SSD,2800000,1024,16,1,98,1,initial-writers,1338494.00,16,402061,95759397,10981,5251,7014,395565,68925617,61,0,152658687,5979,102312220,21383,7059,244564162,4715
6603,m04,SSD,2800000,1024,16,1,98,2,rewriters,3941039.50,16,402061,95759397,10981,5251,7014,395565,68925617,61,0,152658687,5979,102312220,21383,7059,244564162,4715
6604,m04,SSD,2800000,1024,16,1,98,3,random-readers,5284125.50,16,402061,95759397,10981,5251,7014,395565,68925617,61,0,152658687,5979,102312220,21383,7059,244564162,4715
6605,m04,SSD,2800000,1024,16,1,98,4,random-writers,3668386.25,16,402061,95759397,10981,5251,7014,395565,68925617,61,0,152658687,5979,102312220,21383,7059,244564162,4715
1836,m04,SSD,2800000,1024,16,1,99,1,initial-writers,1334750.38,16,904487,75457547,10228,4995,7480,393319,68345295,64,1,150242589,5546,103280913,15832,5539,242141719,4713
1837,m04,SSD,2800000,1024,16,1,99,2,rewriters,3506652.00,16,904487,75457547,10228,4995,7480,393319,68345295,64,1,150242589,5546,103280913,15832,5539,242141719,4713
1838,m04,SSD,2800000,1024,16,1,99,3,random-readers,5226256.00,16,904487,75457547,10228,4995,7480,393319,68345295,64,1,150242589,5546,103280913,15832,5539,242141719,4713
1839,m04,SSD,2800000,1024,16,1,99,4,random-writers,3671522.00,16,904487,75457547,10228,4995,7480,393319,68345295,64,1,150242589,5546,103280913,15832,5539,242141719,4713
5956,m04,SSD,2800000,1024,16,1,100,1,initial-writers,1340583.00,16,399787,98714622,13836,5865,8169,337821,54445864,60,0,132531144,30929,115362331,24242,8695,208480075,4713
5957,m04,SSD,2800000,1024,16,1,100,2,rewriters,3894582.25,16,399787,98714622,13836,5865,8169,337821,54445864,60,0,132531144,30929,115362331,24242,8695,208480075,4713
5958,m04,SSD,2800000,1024,16,1,100,3,random-readers,5144870.50,16,399787,98714622,13836,5865,8169,337821,54445864,60,0,132531144,30929,115362331,24242,8695,208480075,4713
5959,m04,SSD,2800000,1024,16,1,100,4,random-writers,3668386.25,16,399787,98714622,13836,5865,8169,337821,54445864,60,0,132531144,30929,115362331,24242,8695,208480075,4713
5280,m04,SSD,2800000,1024,16,1,101,1,initial-writers,1309518.88,16,477035,79422717,12401,5309,7482,391873,68815091,61,0,151999839,5464,102382370,24372,3079,243974226,4709
5281,m04,SSD,2800000,1024,16,1,101,2,rewriters,3908759.75,16,477035,79422717,12401,5309,7482,391873,68815091,61,0,151999839,5464,102382370,24372,3079,243974226,4709
5282,m04,SSD,2800000,1024,16,1,101,3,random-readers,5226256.00,16,477035,79422717,12401,5309,7482,391873,68815091,61,0,151999839,5464,102382370,24372,3079,243974226,4709
5283,m04,SSD,2800000,1024,16,1,101,4,random-writers,3696803.50,16,477035,79422717,12401,5309,7482,391873,68815091,61,0,151999839,5464,102382370,24372,3079,243974226,4709
714,m04,SSD,2800000,1024,16,1,102,1,initial-writers,1301187.62,16,926828,76194495,11578,5153,7367,398487,69012406,62,1,151926570,4095,102370945,13635,217,244795452,4700
715,m04,SSD,2800000,1024,16,1,102,2,rewriters,3951918.50,16,926828,76194495,11578,5153,7367,398487,69012406,62,1,151926570,4095,102370945,13635,217,244795452,4700
716,m04,SSD,2800000,1024,16,1,102,3,random-readers,5226256.00,16,926828,76194495,11578,5153,7367,398487,69012406,62,1,151926570,4095,102370945,13635,217,244795452,4700
717,m04,SSD,2800000,1024,16,1,102,4,random-writers,3594699.50,16,926828,76194495,11578,5153,7367,398487,69012406,62,1,151926570,4095,102370945,13635,217,244795452,4700
646,m04,SSD,2800000,1024,16,1,103,1,initial-writers,1307923.75,16,404765,90094356,15063,5067,7307,390178,68732936,60,0,151443819,3123,102533968,21000,7312,243638145,4711
647,m04,SSD,2800000,1024,16,1,103,2,rewriters,3937426.75,16,404765,90094356,15063,5067,7307,390178,68732936,60,0,151443819,3123,102533968,21000,7312,243638145,4711
648,m04,SSD,2800000,1024,16,1,103,3,random-readers,5390231.50,16,404765,90094356,15063,5067,7307,390178,68732936,60,0,151443819,3123,102533968,21000,7312,243638145,4711
649,m04,SSD,2800000,1024,16,1,103,4,random-writers,3518141.75,16,404765,90094356,15063,5067,7307,390178,68732936,60,0,151443819,3123,102533968,21000,7312,243638145,4711
7092,m04,SSD,2800000,1024,16,1,104,1,initial-writers,1340164.62,16,1024881,75711699,10733,5287,7082,393559,68617724,60,0,154430575,4047,102735963,11006,22,243999706,4700
7093,m04,SSD,2800000,1024,16,1,104,2,rewriters,3863055.75,16,1024881,75711699,10733,5287,7082,393559,68617724,60,0,154430575,4047,102735963,11006,22,243999706,4700
7094,m04,SSD,2800000,1024,16,1,104,3,random-readers,5417427.00,16,1024881,75711699,10733,5287,7082,393559,68617724,60,0,154430575,4047,102735963,11006,22,243999706,4700
7095,m04,SSD,2800000,1024,16,1,104,4,random-writers,3684119.50,16,1024881,75711699,10733,5287,7082,393559,68617724,60,0,154430575,4047,102735963,11006,22,243999706,4700
6488,m04,SSD,2800000,1024,16,1,105,1,initial-writers,1311117.88,16,404331,95941693,9909,5385,6925,390765,68503327,62,0,150293560,8508,102966394,21553,6320,243122476,4711
6489,m04,SSD,2800000,1024,16,1,105,2,rewriters,3908759.75,16,404331,95941693,9909,5385,6925,390765,68503327,62,0,150293560,8508,102966394,21553,6320,243122476,4711
6490,m04,SSD,2800000,1024,16,1,105,3,random-readers,5251818.50,16,404331,95941693,9909,5385,6925,390765,68503327,62,0,150293560,8508,102966394,21553,6320,243122476,4711
6491,m04,SSD,2800000,1024,16,1,105,4,random-writers,3668386.25,16,404331,95941693,9909,5385,6925,390765,68503327,62,0,150293560,8508,102966394,21553,6320,243122476,4711
882,m04,SSD,2800000,1024,16,1,106,1,initial-writers,1296474.25,16,806003,75664639,14911,4916,7565,391663,68616252,61,0,150878411,3273,102832750,13793,120,243019726,4720
883,m04,SSD,2800000,1024,16,1,106,2,rewriters,3908759.75,16,806003,75664639,14911,4916,7565,391663,68616252,61,0,150878411,3273,102832750,13793,120,243019726,4720
884,m04,SSD,2800000,1024,16,1,106,3,random-readers,5330028.50,16,806003,75664639,14911,4916,7565,391663,68616252,61,0,150878411,3273,102832750,13793,120,243019726,4720
885,m04,SSD,2800000,1024,16,1,106,4,random-writers,3655896.00,16,806003,75664639,14911,4916,7565,391663,68616252,61,0,150878411,3273,102832750,13793,120,243019726,4720
2656,m04,SSD,2800000,1024,16,1,107,1,initial-writers,1331440.12,16,385634,93917057,11175,5459,7923,359785,59786690,62,1,148449814,1567,112232300,21188,7262,226424865,4701
2657,m04,SSD,2800000,1024,16,1,107,2,rewriters,3877004.25,16,385634,93917057,11175,5459,7923,359785,59786690,62,1,148449814,1567,112232300,21188,7262,226424865,4701
2658,m04,SSD,2800000,1024,16,1,107,3,random-readers,5219904.50,16,385634,93917057,11175,5459,7923,359785,59786690,62,1,148449814,1567,112232300,21188,7262,226424865,4701
2659,m04,SSD,2800000,1024,16,1,107,4,random-writers,3684119.50,16,385634,93917057,11175,5459,7923,359785,59786690,62,1,148449814,1567,112232300,21188,7262,226424865,4701
2942,m04,SSD,2800000,1024,16,1,108,1,initial-writers,1274922.88,16,407469,90226941,7775,5002,7498,394370,68432568,59,0,150428212,1663,103071657,21794,6178,242571256,4709
2943,m04,SSD,2800000,1024,16,1,108,2,rewriters,3923040.75,16,407469,90226941,7775,5002,7498,394370,68432568,59,0,150428212,1663,103071657,21794,6178,242571256,4709
2944,m04,SSD,2800000,1024,16,1,108,3,random-readers,5363307.50,16,407469,90226941,7775,5002,7498,394370,68432568,59,0,150428212,1663,103071657,21794,6178,242571256,4709
2945,m04,SSD,2800000,1024,16,1,108,4,random-writers,3671522.00,16,407469,90226941,7775,5002,7498,394370,68432568,59,0,150428212,1663,103071657,21794,6178,242571256,4709
7418,m04,SSD,2800000,1024,16,1,109,1,initial-writers,1289468.00,16,698446,79020816,12507,5315,7399,391578,68409364,62,0,151085600,3736,103126594,22408,3202,242781352,4702
7419,m04,SSD,2800000,1024,16,1,109,2,rewriters,3541348.25,16,698446,79020816,12507,5315,7399,391578,68409364,62,0,151085600,3736,103126594,22408,3202,242781352,4702
7420,m04,SSD,2800000,1024,16,1,109,3,random-readers,5390231.50,16,698446,79020816,12507,5315,7399,391578,68409364,62,0,151085600,3736,103126594,22408,3202,242781352,4702
7421,m04,SSD,2800000,1024,16,1,109,4,random-writers,3671522.00,16,698446,79020816,12507,5315,7399,391578,68409364,62,0,151085600,3736,103126594,22408,3202,242781352,4702
5562,m04,SSD,2800000,1024,16,1,110,1,initial-writers,1361836.38,16,599639,76528725,11481,4975,7526,396400,69263830,60,1,152858443,5607,101965574,18891,79,245536772,4714
5563,m04,SSD,2800000,1024,16,1,110,2,rewriters,3567824.50,16,599639,76528725,11481,4975,7526,396400,69263830,60,1,152858443,5607,101965574,18891,79,245536772,4714
5564,m04,SSD,2800000,1024,16,1,110,3,random-readers,5200941.50,16,599639,76528725,11481,4975,7526,396400,69263830,60,1,152858443,5607,101965574,18891,79,245536772,4714
5565,m04,SSD,2800000,1024,16,1,110,4,random-writers,3668386.25,16,599639,76528725,11481,4975,7526,396400,69263830,60,1,152858443,5607,101965574,18891,79,245536772,4714
504,m04,SSD,2800000,1024,16,1,111,1,initial-writers,1291406.62,16,746616,74114328,12088,5116,7342,383637,67196060,59,3,145627410,2311,105203823,22823,59,238105138,4715
505,m04,SSD,2800000,1024,16,1,111,2,rewriters,3458647.00,16,746616,74114328,12088,5116,7342,383637,67196060,59,3,145627410,2311,105203823,22823,59,238105138,4715
506,m04,SSD,2800000,1024,16,1,111,3,random-readers,5194651.00,16,746616,74114328,12088,5116,7342,383637,67196060,59,3,145627410,2311,105203823,22823,59,238105138,4715
507,m04,SSD,2800000,1024,16,1,111,4,random-writers,3696803.50,16,746616,74114328,12088,5116,7342,383637,67196060,59,3,145627410,2311,105203823,22823,59,238105138,4715
3152,m04,SSD,2800000,1024,16,1,112,1,initial-writers,1278338.00,16,585152,76634105,9379,5310,7516,396989,69400798,60,1,153007174,1231,101573695,15935,330,245800366,4706
3153,m04,SSD,2800000,1024,16,1,112,2,rewriters,3970183.75,16,585152,76634105,9379,5310,7516,396989,69400798,60,1,153007174,1231,101573695,15935,330,245800366,4706
3154,m04,SSD,2800000,1024,16,1,112,3,random-readers,5226256.00,16,585152,76634105,9379,5310,7516,396989,69400798,60,1,153007174,1231,101573695,15935,330,245800366,4706
3155,m04,SSD,2800000,1024,16,1,112,4,random-writers,3712782.00,16,585152,76634105,9379,5310,7516,396989,69400798,60,1,153007174,1231,101573695,15935,330,245800366,4706
1298,m04,SSD,2800000,1024,16,1,113,1,initial-writers,1289468.00,16,600099,80123456,12440,5280,7682,391280,68815140,60,0,151521399,1264,102267917,22035,3427,244257514,4700
1299,m04,SSD,2800000,1024,16,1,113,2,rewriters,3863055.75,16,600099,80123456,12440,5280,7682,391280,68815140,60,0,151521399,1264,102267917,22035,3427,244257514,4700
1300,m04,SSD,2800000,1024,16,1,113,3,random-readers,5336651.00,16,600099,80123456,12440,5280,7682,391280,68815140,60,0,151521399,1264,102267917,22035,3427,244257514,4700
1301,m04,SSD,2800000,1024,16,1,113,4,random-writers,3518141.75,16,600099,80123456,12440,5280,7682,391280,68815140,60,0,151521399,1264,102267917,22035,3427,244257514,4700
7794,m04,SSD,2800000,1024,16,1,114,1,initial-writers,1305935.25,16,985108,75597432,9344,5179,7336,392927,68464755,60,0,155797231,3917,103190786,21027,76,242850652,4710
7795,m04,SSD,2800000,1024,16,1,114,2,rewriters,3941039.50,16,985108,75597432,9344,5179,7336,392927,68464755,60,0,155797231,3917,103190786,21027,76,242850652,4710
7796,m04,SSD,2800000,1024,16,1,114,3,random-readers,5444898.50,16,985108,75597432,9344,5179,7336,392927,68464755,60,0,155797231,3917,103190786,21027,76,242850652,4710
7797,m04,SSD,2800000,1024,16,1,114,4,random-writers,3696803.50,16,985108,75597432,9344,5179,7336,392927,68464755,60,0,155797231,3917,103190786,21027,76,242850652,4710
4938,m04,SSD,2800000,1024,16,1,115,1,initial-writers,1331440.12,16,1048899,77396260,13519,5473,7491,381654,69330754,65,0,157182463,1165,105523850,11896,52,249102317,4716
4939,m04,SSD,2800000,1024,16,1,115,2,rewriters,3863055.75,16,1048899,77396260,13519,5473,7491,381654,69330754,65,0,157182463,1165,105523850,11896,52,249102317,4716
4940,m04,SSD,2800000,1024,16,1,115,3,random-readers,4972145.00,16,1048899,77396260,13519,5473,7491,381654,69330754,65,0,157182463,1165,105523850,11896,52,249102317,4716
4941,m04,SSD,2800000,1024,16,1,115,4,random-writers,3684119.50,16,1048899,77396260,13519,5473,7491,381654,69330754,65,0,157182463,1165,105523850,11896,52,249102317,4716
6530,m04,SSD,2800000,1024,16,1,116,1,initial-writers,1297649.38,16,945833,81688156,9703,5344,7116,381022,68644852,63,0,150791562,1613,104991949,13457,2670,245555548,4712
6531,m04,SSD,2800000,1024,16,1,116,2,rewriters,3923040.75,16,945833,81688156,9703,5344,7116,381022,68644852,63,0,150791562,1613,104991949,13457,2670,245555548,4712
6532,m04,SSD,2800000,1024,16,1,116,3,random-readers,5303701.00,16,945833,81688156,9703,5344,7116,381022,68644852,63,0,150791562,1613,104991949,13457,2670,245555548,4712
6533,m04,SSD,2800000,1024,16,1,116,4,random-writers,3345496.50,16,945833,81688156,9703,5344,7116,381022,68644852,63,0,150791562,1613,104991949,13457,2670,245555548,4712
24,m04,SSD,2800000,1024,16,1,117,1,initial-writers,1349004.25,16,397963,87960990,11647,5652,8632,359345,57066246,61,0,142112516,16779,114004874,19452,9604,217942608,4707
25,m04,SSD,2800000,1024,16,1,117,2,rewriters,3891053.75,16,397963,87960990,11647,5652,8632,359345,57066246,61,0,142112516,16779,114004874,19452,9604,217942608,4707
26,m04,SSD,2800000,1024,16,1,117,3,random-readers,5065980.50,16,397963,87960990,11647,5652,8632,359345,57066246,61,0,142112516,16779,114004874,19452,9604,217942608,4707
27,m04,SSD,2800000,1024,16,1,117,4,random-writers,3518141.75,16,397963,87960990,11647,5652,8632,359345,57066246,61,0,142112516,16779,114004874,19452,9604,217942608,4707
8232,m04,SSD,2800000,1024,16,1,118,1,initial-writers,1314327.62,16,696561,76193142,11236,4930,7240,396552,69038006,60,0,152216138,1072,102165350,16363,130,244640806,4711
8233,m04,SSD,2800000,1024,16,1,118,2,rewriters,3908759.75,16,696561,76193142,11236,4930,7240,396552,69038006,60,0,152216138,1072,102165350,16363,130,244640806,4711
8234,m04,SSD,2800000,1024,16,1,118,3,random-readers,5330028.50,16,696561,76193142,11236,4930,7240,396552,69038006,60,0,152216138,1072,102165350,16363,130,244640806,4711
8235,m04,SSD,2800000,1024,16,1,118,4,random-writers,3671522.00,16,696561,76193142,11236,4930,7240,396552,69038006,60,0,152216138,1072,102165350,16363,130,244640806,4711
2676,m04,SSD,2800000,1024,16,1,119,1,initial-writers,1352828.38,16,950977,76350620,9943,5221,7193,390713,69131503,61,1,153063219,2069,102049233,17395,122,245258861,4722
2677,m04,SSD,2800000,1024,16,1,119,2,rewriters,3866533.50,16,950977,76350620,9943,5221,7193,390713,69131503,61,1,153063219,2069,102049233,17395,122,245258861,4722
2678,m04,SSD,2800000,1024,16,1,119,3,random-readers,5330028.50,16,950977,76350620,9943,5221,7193,390713,69131503,61,1,153063219,2069,102049233,17395,122,245258861,4722
2679,m04,SSD,2800000,1024,16,1,119,4,random-writers,3544270.75,16,950977,76350620,9943,5221,7193,390713,69131503,61,1,153063219,2069,102049233,17395,122,245258861,4722
2582,m04,SSD,2800000,1024,16,1,120,1,initial-writers,1317553.12,16,396741,96605319,15445,5244,7381,398091,69178587,61,0,152421453,3741,101851469,25235,6999,245110130,4705
2583,m04,SSD,2800000,1024,16,1,120,2,rewriters,3941039.50,16,396741,96605319,15445,5244,7381,398091,69178587,61,0,152421453,3741,101851469,25235,6999,245110130,4705
2584,m04,SSD,2800000,1024,16,1,120,3,random-readers,5336651.00,16,396741,96605319,15445,5244,7381,398091,69178587,61,0,152421453,3741,101851469,25235,6999,245110130,4705
2585,m04,SSD,2800000,1024,16,1,120,4,random-writers,3684119.50,16,396741,96605319,15445,5244,7381,398091,69178587,61,0,152421453,3741,101851469,25235,6999,245110130,4705
7718,m04,SSD,2800000,1024,16,1,121,1,initial-writers,1319577.12,16,429377,79293418,9003,5205,7072,396190,68628974,62,0,151326615,6493,102648813,19586,3029,243548662,4710
7719,m04,SSD,2800000,1024,16,1,121,2,rewriters,3709575.25,16,429377,79293418,9003,5205,7072,396190,68628974,62,0,151326615,6493,102648813,19586,3029,243548662,4710
7720,m04,SSD,2800000,1024,16,1,121,3,random-readers,5251818.50,16,429377,79293418,9003,5205,7072,396190,68628974,62,0,151326615,6493,102648813,19586,3029,243548662,4710
7721,m04,SSD,2800000,1024,16,1,121,4,random-writers,3671522.00,16,429377,79293418,9003,5205,7072,396190,68628974,62,0,151326615,6493,102648813,19586,3029,243548662,4710
8438,m04,SSD,2800000,1024,16,1,122,1,initial-writers,1278338.00,16,725413,76066702,12042,5290,7070,397615,68885693,60,0,150085629,1884,102412586,15369,58,244269306,4706
8439,m04,SSD,2800000,1024,16,1,122,2,rewriters,3908759.75,16,725413,76066702,12042,5290,7070,397615,68885693,60,0,150085629,1884,102412586,15369,58,244269306,4706
8440,m04,SSD,2800000,1024,16,1,122,3,random-readers,5336651.00,16,725413,76066702,12042,5290,7070,397615,68885693,60,0,150085629,1884,102412586,15369,58,244269306,4706
