,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,LLC-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,instructions,page-faults
166,m03,SSD,2300000,4096,4096,1,10,1,initial-writers,1082755.38,16,2505613,218369573,93174,227344,955409,1275970,301159838,1161,2,501100751,4613,360181256,28369,249,1270224404,10827
167,m03,SSD,2300000,4096,4096,1,10,2,rewriters,644749.44,16,2505613,218369573,93174,227344,955409,1275970,301159838,1161,2,501100751,4613,360181256,28369,249,1270224404,10827
168,m03,SSD,2300000,4096,4096,1,10,3,random-readers,843481.56,16,2505613,218369573,93174,227344,955409,1275970,301159838,1161,2,501100751,4613,360181256,28369,249,1270224404,10827
169,m03,SSD,2300000,4096,4096,1,10,4,random-writers,1687642.12,16,2505613,218369573,93174,227344,955409,1275970,301159838,1161,2,501100751,4613,360181256,28369,249,1270224404,10827
4092,m03,SSD,2300000,4096,4096,1,11,1,initial-writers,1087966.62,16,2830658,205110601,29466,9815,384609,996512,205330853,1195,2,461216759,5592,401356038,31956,11414,1014845764,10829
4093,m03,SSD,2300000,4096,4096,1,11,2,rewriters,640805.44,16,2830658,205110601,29466,9815,384609,996512,205330853,1195,2,461216759,5592,401356038,31956,11414,1014845764,10829
4094,m03,SSD,2300000,4096,4096,1,11,3,random-readers,1428702.50,16,2830658,205110601,29466,9815,384609,996512,205330853,1195,2,461216759,5592,401356038,31956,11414,1014845764,10829
4095,m03,SSD,2300000,4096,4096,1,11,4,random-writers,1752724.88,16,2830658,205110601,29466,9815,384609,996512,205330853,1195,2,461216759,5592,401356038,31956,11414,1014845764,10829
4048,m03,SSD,2300000,4096,4096,1,12,1,initial-writers,1100793.38,16,2795285,219821802,75668,85893,810581,1152245,249463363,1245,0,471142478,2732,370767745,38264,12829,1255889777,10834
4049,m03,SSD,2300000,4096,4096,1,12,2,rewriters,678140.06,16,2795285,219821802,75668,85893,810581,1152245,249463363,1245,0,471142478,2732,370767745,38264,12829,1255889777,10834
4050,m03,SSD,2300000,4096,4096,1,12,3,random-readers,859431.50,16,2795285,219821802,75668,85893,810581,1152245,249463363,1245,0,471142478,2732,370767745,38264,12829,1255889777,10834
4051,m03,SSD,2300000,4096,4096,1,12,4,random-writers,1746666.25,16,2795285,219821802,75668,85893,810581,1152245,249463363,1245,0,471142478,2732,370767745,38264,12829,1255889777,10834
5418,m03,SSD,2300000,4096,4096,1,13,1,initial-writers,1098962.62,16,2666410,212163431,66811,97510,910182,1136134,267344015,1241,0,477292940,5312,385285519,49529,5445,1259210553,10829
5419,m03,SSD,2300000,4096,4096,1,13,2,rewriters,641307.75,16,2666410,212163431,66811,97510,910182,1136134,267344015,1241,0,477292940,5312,385285519,49529,5445,1259210553,10829
5420,m03,SSD,2300000,4096,4096,1,13,3,random-readers,887719.75,16,2666410,212163431,66811,97510,910182,1136134,267344015,1241,0,477292940,5312,385285519,49529,5445,1259210553,10829
5421,m03,SSD,2300000,4096,4096,1,13,4,random-writers,1780886.88,16,2666410,212163431,66811,97510,910182,1136134,267344015,1241,0,477292940,5312,385285519,49529,5445,1259210553,10829
1726,m03,SSD,2300000,4096,4096,1,14,1,initial-writers,1102559.62,16,2767757,204195799,27732,10047,314669,998809,201648234,1211,0,455602567,4194,400357438,34881,15087,984780156,10818
1727,m03,SSD,2300000,4096,4096,1,14,2,rewriters,636319.56,16,2767757,204195799,27732,10047,314669,998809,201648234,1211,0,455602567,4194,400357438,34881,15087,984780156,10818
1728,m03,SSD,2300000,4096,4096,1,14,3,random-readers,892191.62,16,2767757,204195799,27732,10047,314669,998809,201648234,1211,0,455602567,4194,400357438,34881,15087,984780156,10818
1729,m03,SSD,2300000,4096,4096,1,14,4,random-writers,2031724.75,16,2767757,204195799,27732,10047,314669,998809,201648234,1211,0,455602567,4194,400357438,34881,15087,984780156,10818
1320,m03,SSD,2300000,4096,4096,1,15,1,initial-writers,1329011.12,16,2839176,220994060,120255,216376,1096648,1263301,265522762,1276,1,501212234,7082,386953385,34471,1176,1140065738,10819
1321,m03,SSD,2300000,4096,4096,1,15,2,rewriters,663858.62,16,2839176,220994060,120255,216376,1096648,1263301,265522762,1276,1,501212234,7082,386953385,34471,1176,1140065738,10819
1322,m03,SSD,2300000,4096,4096,1,15,3,random-readers,1031464.25,16,2839176,220994060,120255,216376,1096648,1263301,265522762,1276,1,501212234,7082,386953385,34471,1176,1140065738,10819
1323,m03,SSD,2300000,4096,4096,1,15,4,random-writers,2514321.25,16,2839176,220994060,120255,216376,1096648,1263301,265522762,1276,1,501212234,7082,386953385,34471,1176,1140065738,10819
2482,m03,SSD,2300000,4096,4096,1,16,1,initial-writers,1086178.12,16,2763557,207582861,66516,194808,1169781,1191002,259628768,1234,0,500888558,11005,381637746,26883,252,1219647229,10821
2483,m03,SSD,2300000,4096,4096,1,16,2,rewriters,994677.00,16,2763557,207582861,66516,194808,1169781,1191002,259628768,1234,0,500888558,11005,381637746,26883,252,1219647229,10821
2484,m03,SSD,2300000,4096,4096,1,16,3,random-readers,1462887.75,16,2763557,207582861,66516,194808,1169781,1191002,259628768,1234,0,500888558,11005,381637746,26883,252,1219647229,10821
2485,m03,SSD,2300000,4096,4096,1,16,4,random-writers,2387152.00,16,2763557,207582861,66516,194808,1169781,1191002,259628768,1234,0,500888558,11005,381637746,26883,252,1219647229,10821
5084,m03,SSD,2300000,4096,4096,1,17,1,initial-writers,1095179.62,16,2767198,202341284,34261,88743,802089,1069413,249554002,1275,0,493034887,3405,398988690,32378,3228,1295314722,10823
5085,m03,SSD,2300000,4096,4096,1,17,2,rewriters,669498.44,16,2767198,202341284,34261,88743,802089,1069413,249554002,1275,0,493034887,3405,398988690,32378,3228,1295314722,10823
5086,m03,SSD,2300000,4096,4096,1,17,3,random-readers,843854.44,16,2767198,202341284,34261,88743,802089,1069413,249554002,1275,0,493034887,3405,398988690,32378,3228,1295314722,10823
5087,m03,SSD,2300000,4096,4096,1,17,4,random-writers,1712369.38,16,2767198,202341284,34261,88743,802089,1069413,249554002,1275,0,493034887,3405,398988690,32378,3228,1295314722,10823
2452,m03,SSD,2300000,4096,4096,1,18,1,initial-writers,1049485.25,16,2520800,277939494,267225,139653,984263,1395432,303196715,1337,2,438370782,65939,285309548,38257,42202,1205461018,10820
2453,m03,SSD,2300000,4096,4096,1,18,2,rewriters,554353.75,16,2520800,277939494,267225,139653,984263,1395432,303196715,1337,2,438370782,65939,285309548,38257,42202,1205461018,10820
2454,m03,SSD,2300000,4096,4096,1,18,3,random-readers,779740.38,16,2520800,277939494,267225,139653,984263,1395432,303196715,1337,2,438370782,65939,285309548,38257,42202,1205461018,10820
2455,m03,SSD,2300000,4096,4096,1,18,4,random-writers,1538201.12,16,2520800,277939494,267225,139653,984263,1395432,303196715,1337,2,438370782,65939,285309548,38257,42202,1205461018,10820
5782,m03,SSD,2300000,4096,4096,1,19,1,initial-writers,992034.94,16,3251782,213513795,122503,46157,324622,1071511,241654938,1677,1,501173531,3225,354574591,17680,406,1154752345,10832
5783,m03,SSD,2300000,4096,4096,1,19,2,rewriters,641906.81,16,3251782,213513795,122503,46157,324622,1071511,241654938,1677,1,501173531,3225,354574591,17680,406,1154752345,10832
5784,m03,SSD,2300000,4096,4096,1,19,3,random-readers,931976.19,16,3251782,213513795,122503,46157,324622,1071511,241654938,1677,1,501173531,3225,354574591,17680,406,1154752345,10832
5785,m03,SSD,2300000,4096,4096,1,19,4,random-writers,1694801.12,16,3251782,213513795,122503,46157,324622,1071511,241654938,1677,1,501173531,3225,354574591,17680,406,1154752345,10832
2828,m03,SSD,2300000,4096,4096,1,20,1,initial-writers,1103480.25,16,2770179,204194288,24034,40103,425726,995931,207739760,1230,0,450040210,2943,405269446,33535,12123,1016844498,10828
2829,m03,SSD,2300000,4096,4096,1,20,2,rewriters,646569.38,16,2770179,204194288,24034,40103,425726,995931,207739760,1230,0,450040210,2943,405269446,33535,12123,1016844498,10828
2830,m03,SSD,2300000,4096,4096,1,20,3,random-readers,887169.69,16,2770179,204194288,24034,40103,425726,995931,207739760,1230,0,450040210,2943,405269446,33535,12123,1016844498,10828
2831,m03,SSD,2300000,4096,4096,1,20,4,random-writers,1791098.50,16,2770179,204194288,24034,40103,425726,995931,207739760,1230,0,450040210,2943,405269446,33535,12123,1016844498,10828
4832,m03,SSD,2300000,4096,4096,1,21,1,initial-writers,1075906.75,16,2847802,204542121,26643,34191,485966,1020911,217344549,1212,0,453611674,9129,400349531,36358,12898,1084150860,10839
4833,m03,SSD,2300000,4096,4096,1,21,2,rewriters,632897.06,16,2847802,204542121,26643,34191,485966,1020911,217344549,1212,0,453611674,9129,400349531,36358,12898,1084150860,10839
4834,m03,SSD,2300000,4096,4096,1,21,3,random-readers,878774.38,16,2847802,204542121,26643,34191,485966,1020911,217344549,1212,0,453611674,9129,400349531,36358,12898,1084150860,10839
4835,m03,SSD,2300000,4096,4096,1,21,4,random-writers,1729608.88,16,2847802,204542121,26643,34191,485966,1020911,217344549,1212,0,453611674,9129,400349531,36358,12898,1084150860,10839
2782,m03,SSD,2300000,4096,4096,1,22,1,initial-writers,1077053.38,16,2798157,210177545,48713,145910,1130201,1130241,268634489,1240,0,448655531,3659,389240926,31635,4863,1189736790,10832
2783,m03,SSD,2300000,4096,4096,1,22,2,rewriters,941372.69,16,2798157,210177545,48713,145910,1130201,1130241,268634489,1240,0,448655531,3659,389240926,31635,4863,1189736790,10832
2784,m03,SSD,2300000,4096,4096,1,22,3,random-readers,880847.00,16,2798157,210177545,48713,145910,1130201,1130241,268634489,1240,0,448655531,3659,389240926,31635,4863,1189736790,10832
2785,m03,SSD,2300000,4096,4096,1,22,4,random-writers,2423863.00,16,2798157,210177545,48713,145910,1130201,1130241,268634489,1240,0,448655531,3659,389240926,31635,4863,1189736790,10832
2936,m03,SSD,2300000,4096,4096,1,23,1,initial-writers,1089070.12,16,2753587,204218385,72026,40720,724533,1068780,235364061,1262,0,492398036,6206,391826489,31929,3278,1279873450,10816
2937,m03,SSD,2300000,4096,4096,1,23,2,rewriters,637997.38,16,2753587,204218385,72026,40720,724533,1068780,235364061,1262,0,492398036,6206,391826489,31929,3278,1279873450,10816
2938,m03,SSD,2300000,4096,4096,1,23,3,random-readers,881615.44,16,2753587,204218385,72026,40720,724533,1068780,235364061,1262,0,492398036,6206,391826489,31929,3278,1279873450,10816
2939,m03,SSD,2300000,4096,4096,1,23,4,random-writers,1773899.25,16,2753587,204218385,72026,40720,724533,1068780,235364061,1262,0,492398036,6206,391826489,31929,3278,1279873450,10816
4082,m03,SSD,2300000,4096,4096,1,24,1,initial-writers,1014351.12,16,3183922,212952671,101718,36985,246896,1038715,228812199,1751,1,458889144,6396,354360027,18911,209,1034209340,10828
4083,m03,SSD,2300000,4096,4096,1,24,2,rewriters,639398.31,16,3183922,212952671,101718,36985,246896,1038715,228812199,1751,1,458889144,6396,354360027,18911,209,1034209340,10828
4084,m03,SSD,2300000,4096,4096,1,24,3,random-readers,822483.19,16,3183922,212952671,101718,36985,246896,1038715,228812199,1751,1,458889144,6396,354360027,18911,209,1034209340,10828
4085,m03,SSD,2300000,4096,4096,1,24,4,random-writers,1635273.88,16,3183922,212952671,101718,36985,246896,1038715,228812199,1751,1,458889144,6396,354360027,18911,209,1034209340,10828
8188,m03,SSD,2300000,4096,4096,1,25,1,initial-writers,1347884.12,16,2714905,211523776,84551,154325,986658,1254568,268112405,1240,1,514808316,12954,391640637,20783,203,1136038317,10829
8189,m03,SSD,2300000,4096,4096,1,25,2,rewriters,673355.75,16,2714905,211523776,84551,154325,986658,1254568,268112405,1240,1,514808316,12954,391640637,20783,203,1136038317,10829
8190,m03,SSD,2300000,4096,4096,1,25,3,random-readers,865798.38,16,2714905,211523776,84551,154325,986658,1254568,268112405,1240,1,514808316,12954,391640637,20783,203,1136038317,10829
8191,m03,SSD,2300000,4096,4096,1,25,4,random-writers,1733448.25,16,2714905,211523776,84551,154325,986658,1254568,268112405,1240,1,514808316,12954,391640637,20783,203,1136038317,10829
2726,m03,SSD,2300000,4096,4096,1,26,1,initial-writers,1107606.50,16,2721279,201446049,29476,56640,624633,1031920,227764514,1205,0,493854247,2802,403477318,39718,3251,1277424674,10817
2727,m03,SSD,2300000,4096,4096,1,26,2,rewriters,636107.50,16,2721279,201446049,29476,56640,624633,1031920,227764514,1205,0,493854247,2802,403477318,39718,3251,1277424674,10817
2728,m03,SSD,2300000,4096,4096,1,26,3,random-readers,882566.50,16,2721279,201446049,29476,56640,624633,1031920,227764514,1205,0,493854247,2802,403477318,39718,3251,1277424674,10817
2729,m03,SSD,2300000,4096,4096,1,26,4,random-writers,1677917.25,16,2721279,201446049,29476,56640,624633,1031920,227764514,1205,0,493854247,2802,403477318,39718,3251,1277424674,10817
2362,m03,SSD,2300000,4096,4096,1,27,1,initial-writers,1102842.75,16,2683950,209246404,38107,80210,717711,1069853,244149992,1204,3,484028106,9928,396478923,38519,5225,1275728853,10834
2363,m03,SSD,2300000,4096,4096,1,27,2,rewriters,638898.94,16,2683950,209246404,38107,80210,717711,1069853,244149992,1204,3,484028106,9928,396478923,38519,5225,1275728853,10834
2364,m03,SSD,2300000,4096,4096,1,27,3,random-readers,853708.75,16,2683950,209246404,38107,80210,717711,1069853,244149992,1204,3,484028106,9928,396478923,38519,5225,1275728853,10834
2365,m03,SSD,2300000,4096,4096,1,27,4,random-writers,1713735.88,16,2683950,209246404,38107,80210,717711,1069853,244149992,1204,3,484028106,9928,396478923,38519,5225,1275728853,10834
1078,m03,SSD,2300000,4096,4096,1,28,1,initial-writers,1072548.25,16,2776806,210983476,84062,183110,1025658,1120820,248026475,1211,2,455936767,4035,397193500,43801,1363,1137367796,10822
1079,m03,SSD,2300000,4096,4096,1,28,2,rewriters,652338.81,16,2776806,210983476,84062,183110,1025658,1120820,248026475,1211,2,455936767,4035,397193500,43801,1363,1137367796,10822
1080,m03,SSD,2300000,4096,4096,1,28,3,random-readers,887352.94,16,2776806,210983476,84062,183110,1025658,1120820,248026475,1211,2,455936767,4035,397193500,43801,1363,1137367796,10822
1081,m03,SSD,2300000,4096,4096,1,28,4,random-writers,2431065.75,16,2776806,210983476,84062,183110,1025658,1120820,248026475,1211,2,455936767,4035,397193500,43801,1363,1137367796,10822
4274,m03,SSD,2300000,4096,4096,1,29,1,initial-writers,1020678.88,16,3201232,211603159,52594,72631,564044,1118808,265966388,1664,1,500075883,2379,353131551,7606,309,1322245469,10828
4275,m03,SSD,2300000,4096,4096,1,29,2,rewriters,636814.88,16,3201232,211603159,52594,72631,564044,1118808,265966388,1664,1,500075883,2379,353131551,7606,309,1322245469,10828
4276,m03,SSD,2300000,4096,4096,1,29,3,random-readers,838991.62,16,3201232,211603159,52594,72631,564044,1118808,265966388,1664,1,500075883,2379,353131551,7606,309,1322245469,10828
4277,m03,SSD,2300000,4096,4096,1,29,4,random-writers,1665070.00,16,3201232,211603159,52594,72631,564044,1118808,265966388,1664,1,500075883,2379,353131551,7606,309,1322245469,10828
4298,m03,SSD,2300000,4096,4096,1,30,1,initial-writers,1026043.19,16,3191448,213298200,108978,30200,381362,1055437,238377981,1673,1,498920967,4785,353441572,7524,222,1149452441,10816
4299,m03,SSD,2300000,4096,4096,1,30,2,rewriters,627625.44,16,3191448,213298200,108978,30200,381362,1055437,238377981,1673,1,498920967,4785,353441572,7524,222,1149452441,10816
4300,m03,SSD,2300000,4096,4096,1,30,3,random-readers,814450.88,16,3191448,213298200,108978,30200,381362,1055437,238377981,1673,1,498920967,4785,353441572,7524,222,1149452441,10816
4301,m03,SSD,2300000,4096,4096,1,30,4,random-writers,1650195.88,16,3191448,213298200,108978,30200,381362,1055437,238377981,1673,1,498920967,4785,353441572,7524,222,1149452441,10816
3368,m03,SSD,2300000,4096,4096,1,31,1,initial-writers,1369371.50,16,2821828,218072003,76758,135348,1151339,1127503,258704134,1241,0,437299859,5170,386912718,29757,4202,1082556703,10830
3369,m03,SSD,2300000,4096,4096,1,31,2,rewriters,936038.50,16,2821828,218072003,76758,135348,1151339,1127503,258704134,1241,0,437299859,5170,386912718,29757,4202,1082556703,10830
3370,m03,SSD,2300000,4096,4096,1,31,3,random-readers,881796.44,16,2821828,218072003,76758,135348,1151339,1127503,258704134,1241,0,437299859,5170,386912718,29757,4202,1082556703,10830
3371,m03,SSD,2300000,4096,4096,1,31,4,random-writers,2509913.25,16,2821828,218072003,76758,135348,1151339,1127503,258704134,1241,0,437299859,5170,386912718,29757,4202,1082556703,10830
1352,m03,SSD,2300000,4096,4096,1,32,1,initial-writers,1076446.00,16,2791199,206770101,67944,134604,925102,1067121,248343502,1209,1,475048879,10016,401772366,34700,5091,1130497036,10822
1353,m03,SSD,2300000,4096,4096,1,32,2,rewriters,801868.12,16,2791199,206770101,67944,134604,925102,1067121,248343502,1209,1,475048879,10016,401772366,34700,5091,1130497036,10822
1354,m03,SSD,2300000,4096,4096,1,32,3,random-readers,857629.56,16,2791199,206770101,67944,134604,925102,1067121,248343502,1209,1,475048879,10016,401772366,34700,5091,1130497036,10822
1355,m03,SSD,2300000,4096,4096,1,32,4,random-writers,1662331.12,16,2791199,206770101,67944,134604,925102,1067121,248343502,1209,1,475048879,10016,401772366,34700,5091,1130497036,10822
5360,m03,SSD,2300000,4096,4096,1,33,1,initial-writers,1093437.00,16,2745222,207488737,56828,71465,797809,1075484,236191157,1192,0,487344963,12372,394244848,31645,5558,1141590964,10836
5361,m03,SSD,2300000,4096,4096,1,33,2,rewriters,640494.81,16,2745222,207488737,56828,71465,797809,1075484,236191157,1192,0,487344963,12372,394244848,31645,5558,1141590964,10836
5362,m03,SSD,2300000,4096,4096,1,33,3,random-readers,1066092.25,16,2745222,207488737,56828,71465,797809,1075484,236191157,1192,0,487344963,12372,394244848,31645,5558,1141590964,10836
5363,m03,SSD,2300000,4096,4096,1,33,4,random-writers,2536221.25,16,2745222,207488737,56828,71465,797809,1075484,236191157,1192,0,487344963,12372,394244848,31645,5558,1141590964,10836
4108,m03,SSD,2300000,4096,4096,1,34,1,initial-writers,1067483.38,16,2261440,234810768,90479,327004,955551,1298876,276416508,1323,2,513197342,14867,327590715,35201,8682,1286649605,10829
4109,m03,SSD,2300000,4096,4096,1,34,2,rewriters,559407.94,16,2261440,234810768,90479,327004,955551,1298876,276416508,1323,2,513197342,14867,327590715,35201,8682,1286649605,10829
4110,m03,SSD,2300000,4096,4096,1,34,3,random-readers,854388.00,16,2261440,234810768,90479,327004,955551,1298876,276416508,1323,2,513197342,14867,327590715,35201,8682,1286649605,10829
4111,m03,SSD,2300000,4096,4096,1,34,4,random-writers,1567534.12,16,2261440,234810768,90479,327004,955551,1298876,276416508,1323,2,513197342,14867,327590715,35201,8682,1286649605,10829
5666,m03,SSD,2300000,4096,4096,1,35,1,initial-writers,1015910.69,16,2777085,216344186,164710,33979,156339,1069654,219779453,1725,0,430892150,1943,344685201,19599,199,938340568,10835
5667,m03,SSD,2300000,4096,4096,1,35,2,rewriters,634932.06,16,2777085,216344186,164710,33979,156339,1069654,219779453,1725,0,430892150,1943,344685201,19599,199,938340568,10835
5668,m03,SSD,2300000,4096,4096,1,35,3,random-readers,893909.25,16,2777085,216344186,164710,33979,156339,1069654,219779453,1725,0,430892150,1943,344685201,19599,199,938340568,10835
5669,m03,SSD,2300000,4096,4096,1,35,4,random-writers,1761711.62,16,2777085,216344186,164710,33979,156339,1069654,219779453,1725,0,430892150,1943,344685201,19599,199,938340568,10835
3742,m03,SSD,2300000,4096,4096,1,36,1,initial-writers,1026595.00,16,3214811,211765926,28457,30221,213799,1076049,231412013,1736,0,471204127,6896,352506120,13263,349,1059243107,10822
3743,m03,SSD,2300000,4096,4096,1,36,2,rewriters,637926.25,16,3214811,211765926,28457,30221,213799,1076049,231412013,1736,0,471204127,6896,352506120,13263,349,1059243107,10822
3744,m03,SSD,2300000,4096,4096,1,36,3,random-readers,859603.50,16,3214811,211765926,28457,30221,213799,1076049,231412013,1736,0,471204127,6896,352506120,13263,349,1059243107,10822
3745,m03,SSD,2300000,4096,4096,1,36,4,random-writers,1680214.75,16,3214811,211765926,28457,30221,213799,1076049,231412013,1736,0,471204127,6896,352506120,13263,349,1059243107,10822
5998,m03,SSD,2300000,4096,4096,1,37,1,initial-writers,1021224.94,16,3188775,231479198,303232,44610,392969,1070847,241135747,1745,0,491642735,3704,340188153,10738,162,1148127198,10837
5999,m03,SSD,2300000,4096,4096,1,37,2,rewriters,638994.00,16,3188775,231479198,303232,44610,392969,1070847,241135747,1745,0,491642735,3704,340188153,10738,162,1148127198,10837
6000,m03,SSD,2300000,4096,4096,1,37,3,random-readers,885797.38,16,3188775,231479198,303232,44610,392969,1070847,241135747,1745,0,491642735,3704,340188153,10738,162,1148127198,10837
6001,m03,SSD,2300000,4096,4096,1,37,4,random-writers,1763339.00,16,3188775,231479198,303232,44610,392969,1070847,241135747,1745,0,491642735,3704,340188153,10738,162,1148127198,10837
6548,m03,SSD,2300000,4096,4096,1,38,1,initial-writers,1022197.12,16,3143270,213530288,77041,34634,230224,1074817,227395790,1739,0,473373530,6240,348650095,14098,131,1023701795,10821
6549,m03,SSD,2300000,4096,4096,1,38,2,rewriters,647373.38,16,3143270,213530288,77041,34634,230224,1074817,227395790,1739,0,473373530,6240,348650095,14098,131,1023701795,10821
6550,m03,SSD,2300000,4096,4096,1,38,3,random-readers,868731.62,16,3143270,213530288,77041,34634,230224,1074817,227395790,1739,0,473373530,6240,348650095,14098,131,1023701795,10821
6551,m03,SSD,2300000,4096,4096,1,38,4,random-writers,1715961.12,16,3143270,213530288,77041,34634,230224,1074817,227395790,1739,0,473373530,6240,348650095,14098,131,1023701795,10821
7316,m03,SSD,2300000,4096,4096,1,39,1,initial-writers,1024025.00,16,3155217,214107009,97464,35332,176052,1039611,227308553,1719,0,458347288,2100,351298113,7814,162,1019887901,10827
7317,m03,SSD,2300000,4096,4096,1,39,2,rewriters,638803.94,16,3155217,214107009,97464,35332,176052,1039611,227308553,1719,0,458347288,2100,351298113,7814,162,1019887901,10827
7318,m03,SSD,2300000,4096,4096,1,39,3,random-readers,882158.62,16,3155217,214107009,97464,35332,176052,1039611,227308553,1719,0,458347288,2100,351298113,7814,162,1019887901,10827
7319,m03,SSD,2300000,4096,4096,1,39,4,random-writers,1781625.62,16,3155217,214107009,97464,35332,176052,1039611,227308553,1719,0,458347288,2100,351298113,7814,162,1019887901,10827
5314,m03,SSD,2300000,4096,4096,1,40,1,initial-writers,1090798.75,16,2807339,212132128,31556,9739,395632,996623,204585628,1234,0,463234799,43014,400870707,57712,33891,1007619337,10825
5315,m03,SSD,2300000,4096,4096,1,40,2,rewriters,669289.75,16,2807339,212132128,31556,9739,395632,996623,204585628,1234,0,463234799,43014,400870707,57712,33891,1007619337,10825
5316,m03,SSD,2300000,4096,4096,1,40,3,random-readers,850160.00,16,2807339,212132128,31556,9739,395632,996623,204585628,1234,0,463234799,43014,400870707,57712,33891,1007619337,10825
5317,m03,SSD,2300000,4096,4096,1,40,4,random-writers,1679229.38,16,2807339,212132128,31556,9739,395632,996623,204585628,1234,0,463234799,43014,400870707,57712,33891,1007619337,10825
6686,m03,SSD,2300000,4096,4096,1,41,1,initial-writers,1097208.00,16,2742284,199478138,29175,49272,741972,1031989,234422156,1235,0,474199549,3752,399502146,39078,250,1209683875,10833
6687,m03,SSD,2300000,4096,4096,1,41,2,rewriters,979869.88,16,2742284,199478138,29175,49272,741972,1031989,234422156,1235,0,474199549,3752,399502146,39078,250,1209683875,10833
6688,m03,SSD,2300000,4096,4096,1,41,3,random-readers,886391.50,16,2742284,199478138,29175,49272,741972,1031989,234422156,1235,0,474199549,3752,399502146,39078,250,1209683875,10833
6689,m03,SSD,2300000,4096,4096,1,41,4,random-writers,1755770.12,16,2742284,199478138,29175,49272,741972,1031989,234422156,1235,0,474199549,3752,399502146,39078,250,1209683875,10833
8504,m03,SSD,2300000,4096,4096,1,42,1,initial-writers,1061153.50,16,1382906,264862757,201506,188501,143832,1279326,279928213,1274,2,445874556,155692,267805738,20324,56587,1079395156,10817
8505,m03,SSD,2300000,4096,4096,1,42,2,rewriters,635542.75,16,1382906,264862757,201506,188501,143832,1279326,279928213,1274,2,445874556,155692,267805738,20324,56587,1079395156,10817
8506,m03,SSD,2300000,4096,4096,1,42,3,random-readers,853708.75,16,1382906,264862757,201506,188501,143832,1279326,279928213,1274,2,445874556,155692,267805738,20324,56587,1079395156,10817
8507,m03,SSD,2300000,4096,4096,1,42,4,random-writers,1716647.00,16,1382906,264862757,201506,188501,143832,1279326,279928213,1274,2,445874556,155692,267805738,20324,56587,1079395156,10817
4266,m03,SSD,2300000,4096,4096,1,43,1,initial-writers,1092811.00,16,2800323,204373657,29926,9653,387390,1001203,201181972,1194,0,481205309,9009,396999677,32596,9770,1047250818,10819
4267,m03,SSD,2300000,4096,4096,1,43,2,rewriters,636909.31,16,2800323,204373657,29926,9653,387390,1001203,201181972,1194,0,481205309,9009,396999677,32596,9770,1047250818,10819
4268,m03,SSD,2300000,4096,4096,1,43,3,random-readers,1049485.25,16,2800323,204373657,29926,9653,387390,1001203,201181972,1194,0,481205309,9009,396999677,32596,9770,1047250818,10819
4269,m03,SSD,2300000,4096,4096,1,43,4,random-writers,2436582.50,16,2800323,204373657,29926,9653,387390,1001203,201181972,1194,0,481205309,9009,396999677,32596,9770,1047250818,10819
4914,m03,SSD,2300000,4096,4096,1,44,1,initial-writers,1021710.75,16,3086219,221520284,261885,36897,190912,1083354,228393723,1714,0,467486528,3006,337968336,13137,448,1050105934,10826
4915,m03,SSD,2300000,4096,4096,1,44,2,rewriters,632477.69,16,3086219,221520284,261885,36897,190912,1083354,228393723,1714,0,467486528,3006,337968336,13137,448,1050105934,10826
4916,m03,SSD,2300000,4096,4096,1,44,3,random-readers,832688.56,16,3086219,221520284,261885,36897,190912,1083354,228393723,1714,0,467486528,3006,337968336,13137,448,1050105934,10826
4917,m03,SSD,2300000,4096,4096,1,44,4,random-writers,1723881.62,16,3086219,221520284,261885,36897,190912,1083354,228393723,1714,0,467486528,3006,337968336,13137,448,1050105934,10826
3766,m03,SSD,2300000,4096,4096,1,45,1,initial-writers,1084190.38,16,2695259,212667971,102223,180094,1074344,1228473,259364160,1229,0,524007557,10638,375176051,21144,301,1102510879,10832
3767,m03,SSD,2300000,4096,4096,1,45,2,rewriters,639707.81,16,2695259,212667971,102223,180094,1074344,1228473,259364160,1229,0,524007557,10638,375176051,21144,301,1102510879,10832
3768,m03,SSD,2300000,4096,4096,1,45,3,random-readers,891034.75,16,2695259,212667971,102223,180094,1074344,1228473,259364160,1229,0,524007557,10638,375176051,21144,301,1102510879,10832
3769,m03,SSD,2300000,4096,4096,1,45,4,random-writers,2563086.25,16,2695259,212667971,102223,180094,1074344,1228473,259364160,1229,0,524007557,10638,375176051,21144,301,1102510879,10832
5652,m03,SSD,2300000,4096,4096,1,46,1,initial-writers,1029671.44,16,3182399,214904429,101468,36460,152419,1086880,227623160,1775,0,457880180,6210,350893956,11625,203,1010246181,10831
5653,m03,SSD,2300000,4096,4096,1,46,2,rewriters,666330.44,16,3182399,214904429,101468,36460,152419,1086880,227623160,1775,0,457880180,6210,350893956,11625,203,1010246181,10831
5654,m03,SSD,2300000,4096,4096,1,46,3,random-readers,880847.00,16,3182399,214904429,101468,36460,152419,1086880,227623160,1775,0,457880180,6210,350893956,11625,203,1010246181,10831
5655,m03,SSD,2300000,4096,4096,1,46,4,random-writers,1736426.75,16,3182399,214904429,101468,36460,152419,1086880,227623160,1775,0,457880180,6210,350893956,11625,203,1010246181,10831
