"","Frequency","File.Size","Record.Size","Num.Threads","Test","disnumcomp","disname"
"3123564",2,32768,64,16,"re-readers","2","lnormcomp"
"3123713",2,32768,64,24,"initial_writers","2","normcomp"
"3123714",2,32768,64,24,"rewriters","2","normcomp"
"3123715",2,32768,64,24,"readers","2","normcomp"
"3123716",2,32768,64,24,"re-readers","2","normcomp"
"3123865",2,32768,64,32,"initial_writers","4","normcomp"
"3123866",2,32768,64,32,"rewriters","2","normcomp"
"3123867",2,32768,64,32,"readers","2","normcomp"
"3123868",2,32768,64,32,"re-readers","2","lnormcomp"
"3124017",2,32768,64,40,"initial_writers","2","normcomp"
"3124018",2,32768,64,40,"rewriters","2","normcomp"
"3124019",2,32768,64,40,"readers","2","lnormcomp"
"3124020",2,32768,64,40,"re-readers","2","lnormcomp"
"3124169",2,32768,64,48,"initial_writers","2","normcomp"
"3124170",2,32768,64,48,"rewriters","2","normcomp"
"3124171",2,32768,64,48,"readers","2","lnormcomp"
"3124172",2,32768,64,48,"re-readers","2","normcomp"
"3124321",2,32768,64,56,"initial_writers","2","normcomp"
"3124322",2,32768,64,56,"rewriters","2","normcomp"
"3124323",2,32768,64,56,"readers","2","lnormcomp"
"3124324",2,32768,64,56,"re-readers","2","normcomp"
"3124473",2,32768,64,64,"initial_writers","2","lnormcomp"
"3124474",2,32768,64,64,"rewriters","2","normcomp"
"3124475",2,32768,64,64,"readers","2","lnormcomp"
"3124476",2,32768,64,64,"re-readers","2","normcomp"
"3124625",2,32768,256,1,"initial_writers","2","lnormcomp"
"3124626",2,32768,256,1,"rewriters","3","lnormcomp"
"3124627",2,32768,256,1,"readers","5","normcomp"
"3124628",2,32768,256,1,"re-readers","2","gammacomp"
"3124777",2,32768,256,8,"initial_writers","2","normcomp"
"3124778",2,32768,256,8,"rewriters","2","lnormcomp"
"3124779",2,32768,256,8,"readers","4","lnormcomp"
"3124780",2,32768,256,8,"re-readers","2","lnormcomp"
"3124929",2,32768,256,16,"initial_writers","2","weibullcomp"
"3124930",2,32768,256,16,"rewriters","2","normcomp"
"3124931",2,32768,256,16,"readers","4","normcomp"
"3124932",2,32768,256,16,"re-readers","2","lnormcomp"
"3125081",2,32768,256,24,"initial_writers","3","normcomp"
"3125082",2,32768,256,24,"rewriters","2","normcomp"
"3125083",2,32768,256,24,"readers","2","lnormcomp"
"3125084",2,32768,256,24,"re-readers","2","lnormcomp"
"3125233",2,32768,256,32,"initial_writers","2","weibullcomp"
"3125234",2,32768,256,32,"rewriters","2","normcomp"
"3125235",2,32768,256,32,"readers","2","normcomp"
"3125236",2,32768,256,32,"re-readers","2","normcomp"
"3125385",2,32768,256,40,"initial_writers","2","normcomp"
"3125386",2,32768,256,40,"rewriters","2","normcomp"
"3125387",2,32768,256,40,"readers","2","lnormcomp"
"3125388",2,32768,256,40,"re-readers","2","lnormcomp"
"3125537",2,32768,256,48,"initial_writers","2","normcomp"
"3125538",2,32768,256,48,"rewriters","2","lnormcomp"
"3125539",2,32768,256,48,"readers","2","gammacomp"
"3125540",2,32768,256,48,"re-readers","2","normcomp"
"3125689",2,32768,256,56,"initial_writers","2","normcomp"
"3125690",2,32768,256,56,"rewriters","2","normcomp"
"3125691",2,32768,256,56,"readers","2","lnormcomp"
"3125692",2,32768,256,56,"re-readers","2","lnormcomp"
"3125841",2,32768,256,64,"initial_writers","2","normcomp"
"3125842",2,32768,256,64,"rewriters","2","normcomp"
"3125843",2,32768,256,64,"readers","2","lnormcomp"
