ID Media Frequency File.Size Record.Size Num.Threads Test runs distcomp disname
2968032 SSD 1600000 1024 16 40 re-readers 150 2 gammacomp
2968229 SSD 1600000 1024 16 48 initial_writers 450 2 lnormcomp
2968230 SSD 1600000 1024 16 48 rewriters 450 4 lnormcomp
2968231 SSD 1600000 1024 16 48 readers 150 2 lnormcomp
2968232 SSD 1600000 1024 16 48 re-readers 150 2 lnormcomp
2968429 SSD 1600000 1024 16 56 initial_writers 450 2 lnormcomp
2968430 SSD 1600000 1024 16 56 rewriters 450 2 lnormcomp
2968431 SSD 1600000 1024 16 56 readers 150 2 lnormcomp
2968432 SSD 1600000 1024 16 56 re-readers 150 2 lnormcomp
2968629 SSD 1600000 1024 16 64 initial_writers 450 2 normcomp
2968630 SSD 1600000 1024 16 64 rewriters 450 3 lnormcomp
2968631 SSD 1600000 1024 16 64 readers 150 3 normcomp
2968632 SSD 1600000 1024 16 64 re-readers 150 2 gammacomp
2969025 SSD 1600000 1024 64 8 initial_writers 450 2 lnormcomp
2969026 SSD 1600000 1024 64 8 rewriters 450 5 lnormcomp
2969027 SSD 1600000 1024 64 8 readers 150 2 weibullcomp
2969028 SSD 1600000 1024 64 8 re-readers 150 2 weibullcomp
2969225 SSD 1600000 1024 64 16 initial_writers 450 2 normcomp
2969226 SSD 1600000 1024 64 16 rewriters 450 4 normcomp
2969227 SSD 1600000 1024 64 16 readers 150 2 normcomp
2969228 SSD 1600000 1024 64 16 re-readers 150 2 gammacomp
2969425 SSD 1600000 1024 64 24 initial_writers 450 2 normcomp
2969426 SSD 1600000 1024 64 24 rewriters 450 2 lnormcomp
2969427 SSD 1600000 1024 64 24 readers 150 2 lnormcomp
2969428 SSD 1600000 1024 64 24 re-readers 150 2 gammacomp
2969625 SSD 1600000 1024 64 32 initial_writers 450 2 normcomp
2969626 SSD 1600000 1024 64 32 rewriters 450 2 lnormcomp
2969627 SSD 1600000 1024 64 32 readers 150 2 lnormcomp
2969628 SSD 1600000 1024 64 32 re-readers 150 2 gammacomp
2969825 SSD 1600000 1024 64 40 initial_writers 450 2 lnormcomp
2969826 SSD 1600000 1024 64 40 rewriters 450 2 lnormcomp
2969827 SSD 1600000 1024 64 40 readers 150 2 lnormcomp
2969828 SSD 1600000 1024 64 40 re-readers 150 2 gammacomp
2970025 SSD 1600000 1024 64 48 initial_writers 450 2 lnormcomp
2970026 SSD 1600000 1024 64 48 rewriters 450 4 lnormcomp
2970027 SSD 1600000 1024 64 48 readers 150 2 lnormcomp
2970028 SSD 1600000 1024 64 48 re-readers 150 2 gammacomp
2970225 SSD 1600000 1024 64 56 initial_writers 450 2 normcomp
2970226 SSD 1600000 1024 64 56 rewriters 450 2 lnormcomp
2970227 SSD 1600000 1024 64 56 readers 150 2 lnormcomp
2970228 SSD 1600000 1024 64 56 re-readers 150 2 gammacomp
2970425 SSD 1600000 1024 64 64 initial_writers 450 3 normcomp
2970426 SSD 1600000 1024 64 64 rewriters 450 2 lnormcomp
2970427 SSD 1600000 1024 64 64 readers 150 3 normcomp
2970428 SSD 1600000 1024 64 64 re-readers 150 2 gammacomp
2970625 SSD 1600000 1024 256 1 initial_writers 450 2 lnormcomp
2970626 SSD 1600000 1024 256 1 rewriters 450 5 normcomp
2970627 SSD 1600000 1024 256 1 readers 150 5 normcomp
2970628 SSD 1600000 1024 256 1 re-readers 150 5 lnormcomp
2970825 SSD 1600000 1024 256 8 initial_writers 450 2 lnormcomp
2970826 SSD 1600000 1024 256 8 rewriters 450 4 normcomp
2970827 SSD 1600000 1024 256 8 readers 150 2 lnormcomp
2970828 SSD 1600000 1024 256 8 re-readers 150 2 normcomp
2971025 SSD 1600000 1024 256 16 initial_writers 450 1 gammacomp
2971026 SSD 1600000 1024 256 16 rewriters 450 3 lnormcomp
2971027 SSD 1600000 1024 256 16 readers 150 2 gammacomp
2971028 SSD 1600000 1024 256 16 re-readers 150 2 weibullcomp
2971225 SSD 1600000 1024 256 24 initial_writers 450 1 normcomp
2971226 SSD 1600000 1024 256 24 rewriters 450 2 lnormcomp
2971227 SSD 1600000 1024 256 24 readers 150 2 weibullcomp
2971228 SSD 1600000 1024 256 24 re-readers 150 2 weibullcomp
2971425 SSD 1600000 1024 256 32 initial_writers 450 2 normcomp
2971426 SSD 1600000 1024 256 32 rewriters 450 2 lnormcomp
2971427 SSD 1600000 1024 256 32 readers 150 2 normcomp
2971428 SSD 1600000 1024 256 32 re-readers 150 2 weibullcomp
2971625 SSD 1600000 1024 256 40 initial_writers 450 2 normcomp
2971626 SSD 1600000 1024 256 40 rewriters 450 2 lnormcomp
2971627 SSD 1600000 1024 256 40 readers 150 2 normcomp
2971628 SSD 1600000 1024 256 40 re-readers 150 2 weibullcomp
2971825 SSD 1600000 1024 256 48 initial_writers 450 1 weibullcomp
2971826 SSD 1600000 1024 256 48 rewriters 450 2 lnormcomp
2971827 SSD 1600000 1024 256 48 readers 150 2 gammacomp
2971828 SSD 1600000 1024 256 48 re-readers 150 2 weibullcomp
2972025 SSD 1600000 1024 256 56 initial_writers 450 1 weibullcomp
2972026 SSD 1600000 1024 256 56 rewriters 450 2 gammacomp
2972027 SSD 1600000 1024 256 56 readers 150 2 gammacomp
2972028 SSD 1600000 1024 256 56 re-readers 150 2 weibullcomp
2972225 SSD 1600000 1024 256 64 initial_writers 450 2 normcomp
2972226 SSD 1600000 1024 256 64 rewriters 450 2 lnormcomp
2972227 SSD 1600000 1024 256 64 readers 150 2 weibullcomp
2972228 SSD 1600000 1024 256 64 re-readers 150 2 weibullcomp
2972425 SSD 1600000 1024 1024 1 initial_writers 450 2 lnormcomp
2972426 SSD 1600000 1024 1024 1 rewriters 450 4 normcomp
2972427 SSD 1600000 1024 1024 1 readers 150 4 normcomp
2972428 SSD 1600000 1024 1024 1 re-readers 150 5 lnormcomp
2972625 SSD 1600000 1024 1024 8 initial_writers 450 2 lnormcomp
2972626 SSD 1600000 1024 1024 8 rewriters 450 2 lnormcomp
2972627 SSD 1600000 1024 1024 8 readers 150 2 normcomp
2972628 SSD 1600000 1024 1024 8 re-readers 150 2 lnormcomp
2972825 SSD 1600000 1024 1024 16 initial_writers 450 3 normcomp
2972826 SSD 1600000 1024 1024 16 rewriters 450 2 normcomp
2972827 SSD 1600000 1024 1024 16 readers 150 2 lnormcomp
2972828 SSD 1600000 1024 1024 16 re-readers 150 1 gammacomp
2973025 SSD 1600000 1024 1024 24 initial_writers 450 3 lnormcomp
2973026 SSD 1600000 1024 1024 24 rewriters 450 2 weibullcomp
2973027 SSD 1600000 1024 1024 24 readers 150 1 lnormcomp
2973028 SSD 1600000 1024 1024 24 re-readers 150 3 lnormcomp
2973225 SSD 1600000 1024 1024 32 initial_writers 450 2 lnormcomp
2973226 SSD 1600000 1024 1024 32 rewriters 450 2 normcomp
2973227 SSD 1600000 1024 1024 32 readers 150 1 lnormcomp
2973228 SSD 1600000 1024 1024 32 re-readers 150 4 lnormcomp
2973425 SSD 1600000 1024 1024 40 initial_writers 450 2 lnormcomp
2973426 SSD 1600000 1024 1024 40 rewriters 450 3 lnormcomp
2973427 SSD 1600000 1024 1024 40 readers 150 1 gammacomp
2973428 SSD 1600000 1024 1024 40 re-readers 150 1 gammacomp
2973625 SSD 1600000 1024 1024 48 initial_writers 450 3 lnormcomp
2973626 SSD 1600000 1024 1024 48 rewriters 450 3 normcomp
2973627 SSD 1600000 1024 1024 48 readers 150 1 gammacomp
2973628 SSD 1600000 1024 1024 48 re-readers 150 2 lnormcomp
2973825 SSD 1600000 1024 1024 56 initial_writers 450 4 lnormcomp
2973826 SSD 1600000 1024 1024 56 rewriters 450 2 gammacomp
2973827 SSD 1600000 1024 1024 56 readers 150 1 lnormcomp
2973828 SSD 1600000 1024 1024 56 re-readers 150 2 lnormcomp
2974025 SSD 1600000 1024 1024 64 initial_writers 450 3 lnormcomp
2974026 SSD 1600000 1024 1024 64 rewriters 450 4 lnormcomp
2974027 SSD 1600000 1024 1024 64 readers 150 1 lnormcomp
2974028 SSD 1600000 1024 1024 64 re-readers 150 1 gammacomp
2974225 SSD 1600000 4096 4 1 initial_writers 450 5 lnormcomp
2974226 SSD 1600000 4096 4 1 rewriters 450 5 normcomp
2974227 SSD 1600000 4096 4 1 readers 150 5 lnormcomp
2974228 SSD 1600000 4096 4 1 re-readers 150 4 lnormcomp
2974425 SSD 1600000 4096 4 8 initial_writers 450 2 lnormcomp
2974426 SSD 1600000 4096 4 8 rewriters 450 3 normcomp
2974427 SSD 1600000 4096 4 8 readers 150 1 lnormcomp
2974428 SSD 1600000 4096 4 8 re-readers 150 2 normcomp
2974625 SSD 1600000 4096 4 16 initial_writers 450 1 normcomp
2974626 SSD 1600000 4096 4 16 rewriters 450 2 lnormcomp
2974627 SSD 1600000 4096 4 16 readers 150 2 gammacomp
2974628 SSD 1600000 4096 4 16 re-readers 150 2 lnormcomp
2974825 SSD 1600000 4096 4 24 initial_writers 450 2 lnormcomp
2974826 SSD 1600000 4096 4 24 rewriters 450 2 normcomp
2974827 SSD 1600000 4096 4 24 readers 150 2 lnormcomp
2974828 SSD 1600000 4096 4 24 re-readers 150 2 normcomp
2975025 SSD 1600000 4096 4 32 initial_writers 450 2 lnormcomp
2975026 SSD 1600000 4096 4 32 rewriters 450 2 normcomp
2975027 SSD 1600000 4096 4 32 readers 150 2 lnormcomp
2975028 SSD 1600000 4096 4 32 re-readers 150 2 lnormcomp
2975225 SSD 1600000 4096 4 40 initial_writers 450 1 gammacomp
2975226 SSD 1600000 4096 4 40 rewriters 450 2 normcomp
2975227 SSD 1600000 4096 4 40 readers 150 2 lnormcomp
2975228 SSD 1600000 4096 4 40 re-readers 150 2 lnormcomp
2975425 SSD 1600000 4096 4 48 initial_writers 450 2 normcomp
2975426 SSD 1600000 4096 4 48 rewriters 450 2 normcomp
2975427 SSD 1600000 4096 4 48 readers 150 2 lnormcomp
2975428 SSD 1600000 4096 4 48 re-readers 150 3 lnormcomp
2975625 SSD 1600000 4096 4 56 initial_writers 450 2 lnormcomp
2975626 SSD 1600000 4096 4 56 rewriters 450 2 normcomp
2975627 SSD 1600000 4096 4 56 readers 150 2 gammacomp
2975628 SSD 1600000 4096 4 56 re-readers 150 2 lnormcomp
2975825 SSD 1600000 4096 4 64 initial_writers 450 1 weibullcomp
2975826 SSD 1600000 4096 4 64 rewriters 450 2 normcomp
2975827 SSD 1600000 4096 4 64 readers 150 2 lnormcomp
2975828 SSD 1600000 4096 4 64 re-readers 150 2 lnormcomp
2976025 SSD 1600000 4096 16 1 initial_writers 450 3 lnormcomp
2976026 SSD 1600000 4096 16 1 rewriters 450 5 normcomp
2976027 SSD 1600000 4096 16 1 readers 150 4 lnormcomp
2976028 SSD 1600000 4096 16 1 re-readers 150 5 normcomp
2976225 SSD 1600000 4096 16 8 initial_writers 450 2 lnormcomp
2976226 SSD 1600000 4096 16 8 rewriters 450 3 lnormcomp
2976227 SSD 1600000 4096 16 8 readers 150 1 lnormcomp
2976228 SSD 1600000 4096 16 8 re-readers 150 2 lnormcomp
2976425 SSD 1600000 4096 16 16 initial_writers 450 1 normcomp
2976426 SSD 1600000 4096 16 16 rewriters 450 2 lnormcomp
2976427 SSD 1600000 4096 16 16 readers 150 2 lnormcomp
2976428 SSD 1600000 4096 16 16 re-readers 150 2 lnormcomp
2976625 SSD 1600000 4096 16 24 initial_writers 450 1 weibullcomp
2976626 SSD 1600000 4096 16 24 rewriters 450 3 lnormcomp
2976627 SSD 1600000 4096 16 24 readers 150 2 lnormcomp
2976628 SSD 1600000 4096 16 24 re-readers 150 2 lnormcomp
2976825 SSD 1600000 4096 16 32 initial_writers 450 1 weibullcomp
2976826 SSD 1600000 4096 16 32 rewriters 450 2 normcomp
2976827 SSD 1600000 4096 16 32 readers 150 2 lnormcomp
2976828 SSD 1600000 4096 16 32 re-readers 150 2 normcomp
2977025 SSD 1600000 4096 16 40 initial_writers 450 1 gammacomp
2977026 SSD 1600000 4096 16 40 rewriters 450 2 lnormcomp
2977027 SSD 1600000 4096 16 40 readers 150 2 lnormcomp
2977028 SSD 1600000 4096 16 40 re-readers 150 2 lnormcomp
2977225 SSD 1600000 4096 16 48 initial_writers 450 1 gammacomp
2977226 SSD 1600000 4096 16 48 rewriters 450 2 gammacomp
2977227 SSD 1600000 4096 16 48 readers 150 2 normcomp
2977228 SSD 1600000 4096 16 48 re-readers 150 2 lnormcomp
2977425 SSD 1600000 4096 16 56 initial_writers 450 1 gammacomp
2977426 SSD 1600000 4096 16 56 rewriters 450 2 normcomp
2977427 SSD 1600000 4096 16 56 readers 150 2 lnormcomp
2977428 SSD 1600000 4096 16 56 re-readers 150 2 lnormcomp
2977625 SSD 1600000 4096 16 64 initial_writers 450 1 weibullcomp
2977626 SSD 1600000 4096 16 64 rewriters 450 2 lnormcomp
2977627 SSD 1600000 4096 16 64 readers 150 2 lnormcomp
2977628 SSD 1600000 4096 16 64 re-readers 150 2 gammacomp
2977825 SSD 1600000 4096 64 1 initial_writers 450 5 normcomp
2977826 SSD 1600000 4096 64 1 rewriters 450 5 normcomp
2977827 SSD 1600000 4096 64 1 readers 150 5 lnormcomp
2977828 SSD 1600000 4096 64 1 re-readers 150 5 lnormcomp
2978025 SSD 1600000 4096 64 8 initial_writers 450 1 normcomp
2978026 SSD 1600000 4096 64 8 rewriters 450 3 normcomp
2978027 SSD 1600000 4096 64 8 readers 150 1 lnormcomp
2978028 SSD 1600000 4096 64 8 re-readers 150 2 lnormcomp
2978225 SSD 1600000 4096 64 16 initial_writers 450 1 normcomp
2978226 SSD 1600000 4096 64 16 rewriters 450 2 normcomp
2978227 SSD 1600000 4096 64 16 readers 150 2 lnormcomp
2978228 SSD 1600000 4096 64 16 re-readers 150 2 lnormcomp
2978425 SSD 1600000 4096 64 24 initial_writers 450 1 weibullcomp
2978426 SSD 1600000 4096 64 24 rewriters 450 2 normcomp
2978427 SSD 1600000 4096 64 24 readers 150 2 lnormcomp
2978428 SSD 1600000 4096 64 24 re-readers 150 2 gammacomp
2978625 SSD 1600000 4096 64 32 initial_writers 450 1 weibullcomp
2978626 SSD 1600000 4096 64 32 rewriters 450 2 normcomp
2978627 SSD 1600000 4096 64 32 readers 150 2 lnormcomp
2978628 SSD 1600000 4096 64 32 re-readers 150 2 lnormcomp
2978825 SSD 1600000 4096 64 40 initial_writers 450 1 gammacomp
2978826 SSD 1600000 4096 64 40 rewriters 450 2 lnormcomp
2978827 SSD 1600000 4096 64 40 readers 150 2 normcomp
2978828 SSD 1600000 4096 64 40 re-readers 150 2 gammacomp
2979025 SSD 1600000 4096 64 48 initial_writers 450 2 lnormcomp
2979026 SSD 1600000 4096 64 48 rewriters 450 2 normcomp
2979027 SSD 1600000 4096 64 48 readers 150 2 gammacomp
2979028 SSD 1600000 4096 64 48 re-readers 150 2 lnormcomp
2979225 SSD 1600000 4096 64 56 initial_writers 450 1 weibullcomp
2979226 SSD 1600000 4096 64 56 rewriters 450 2 normcomp
2979227 SSD 1600000 4096 64 56 readers 150 1 gammacomp
2979228 SSD 1600000 4096 64 56 re-readers 150 2 normcomp
2979425 SSD 1600000 4096 64 64 initial_writers 450 1 weibullcomp
2979426 SSD 1600000 4096 64 64 rewriters 450 2 normcomp
2979427 SSD 1600000 4096 64 64 readers 150 2 lnormcomp
2979428 SSD 1600000 4096 64 64 re-readers 150 2 gammacomp
2979625 SSD 1600000 4096 256 1 initial_writers 450 4 lnormcomp
2979626 SSD 1600000 4096 256 1 rewriters 450 5 lnormcomp
2979627 SSD 1600000 4096 256 1 readers 150 5 normcomp
2979628 SSD 1600000 4096 256 1 re-readers 150 4 normcomp
2979825 SSD 1600000 4096 256 8 initial_writers 450 1 lnormcomp
2979826 SSD 1600000 4096 256 8 rewriters 450 4 normcomp
2979827 SSD 1600000 4096 256 8 readers 150 1 gammacomp
2979828 SSD 1600000 4096 256 8 re-readers 150 1 lnormcomp
2980025 SSD 1600000 4096 256 16 initial_writers 450 1 normcomp
2980026 SSD 1600000 4096 256 16 rewriters 450 2 normcomp
2980027 SSD 1600000 4096 256 16 readers 150 2 lnormcomp
2980028 SSD 1600000 4096 256 16 re-readers 150 2 lnormcomp
2980225 SSD 1600000 4096 256 24 initial_writers 450 1 gammacomp
2980226 SSD 1600000 4096 256 24 rewriters 450 2 normcomp
2980227 SSD 1600000 4096 256 24 readers 150 2 gammacomp
2980228 SSD 1600000 4096 256 24 re-readers 150 2 normcomp
2980425 SSD 1600000 4096 256 32 initial_writers 450 2 normcomp
2980426 SSD 1600000 4096 256 32 rewriters 450 2 normcomp
2980427 SSD 1600000 4096 256 32 readers 150 2 lnormcomp
2980428 SSD 1600000 4096 256 32 re-readers 150 2 lnormcomp
2980625 SSD 1600000 4096 256 40 initial_writers 450 1 gammacomp
2980626 SSD 1600000 4096 256 40 rewriters 450 2 normcomp
2980627 SSD 1600000 4096 256 40 readers 150 2 normcomp
2980628 SSD 1600000 4096 256 40 re-readers 150 2 lnormcomp
2980825 SSD 1600000 4096 256 48 initial_writers 450 1 gammacomp
2980826 SSD 1600000 4096 256 48 rewriters 450 2 lnormcomp
2980827 SSD 1600000 4096 256 48 readers 150 2 normcomp
2980828 SSD 1600000 4096 256 48 re-readers 150 2 normcomp
2981025 SSD 1600000 4096 256 56 initial_writers 450 1 gammacomp
2981026 SSD 1600000 4096 256 56 rewriters 450 2 lnormcomp
2981027 SSD 1600000 4096 256 56 readers 150 2 lnormcomp
2981028 SSD 1600000 4096 256 56 re-readers 150 2 weibullcomp
2981225 SSD 1600000 4096 256 64 initial_writers 450 1 weibullcomp
2981226 SSD 1600000 4096 256 64 rewriters 450 2 lnormcomp
2981227 SSD 1600000 4096 256 64 readers 150 2 gammacomp
2981228 SSD 1600000 4096 256 64 re-readers 150 2 normcomp
2981425 SSD 1600000 4096 1024 1 initial_writers 450 1 lnormcomp
2981426 SSD 1600000 4096 1024 1 rewriters 450 5 normcomp
2981427 SSD 1600000 4096 1024 1 readers 150 5 lnormcomp
2981428 SSD 1600000 4096 1024 1 re-readers 150 5 normcomp
2981625 SSD 1600000 4096 1024 8 initial_writers 450 1 gammacomp
2981626 SSD 1600000 4096 1024 8 rewriters 450 2 lnormcomp
2981627 SSD 1600000 4096 1024 8 readers 150 1 weibullcomp
2981628 SSD 1600000 4096 1024 8 re-readers 150 1 weibullcomp
2981825 SSD 1600000 4096 1024 16 initial_writers 450 1 gammacomp
2981826 SSD 1600000 4096 1024 16 rewriters 450 3 normcomp
2981827 SSD 1600000 4096 1024 16 readers 150 1 lnormcomp
2981828 SSD 1600000 4096 1024 16 re-readers 150 2 normcomp
2982025 SSD 1600000 4096 1024 24 initial_writers 450 2 normcomp
2982026 SSD 1600000 4096 1024 24 rewriters 450 2 weibullcomp
2982027 SSD 1600000 4096 1024 24 readers 150 1 lnormcomp
2982028 SSD 1600000 4096 1024 24 re-readers 150 2 normcomp
2982225 SSD 1600000 4096 1024 32 initial_writers 450 1 gammacomp
2982226 SSD 1600000 4096 1024 32 rewriters 450 3 normcomp
2982227 SSD 1600000 4096 1024 32 readers 150 2 lnormcomp
2982228 SSD 1600000 4096 1024 32 re-readers 150 2 normcomp
2982425 SSD 1600000 4096 1024 40 initial_writers 450 1 gammacomp
2982426 SSD 1600000 4096 1024 40 rewriters 450 2 normcomp
2982427 SSD 1600000 4096 1024 40 readers 150 1 lnormcomp
2982428 SSD 1600000 4096 1024 40 re-readers 150 1 gammacomp
2982625 SSD 1600000 4096 1024 48 initial_writers 450 1 gammacomp
2982626 SSD 1600000 4096 1024 48 rewriters 450 2 lnormcomp
2982627 SSD 1600000 4096 1024 48 readers 150 1 lnormcomp
2982628 SSD 1600000 4096 1024 48 re-readers 150 2 normcomp
2982825 SSD 1600000 4096 1024 56 initial_writers 450 1 weibullcomp
2982826 SSD 1600000 4096 1024 56 rewriters 450 2 lnormcomp
2982827 SSD 1600000 4096 1024 56 readers 150 1 lnormcomp
2982828 SSD 1600000 4096 1024 56 re-readers 150 1 lnormcomp
2983025 SSD 1600000 4096 1024 64 initial_writers 450 1 gammacomp
2983026 SSD 1600000 4096 1024 64 rewriters 450 2 normcomp
2983027 SSD 1600000 4096 1024 64 readers 150 2 lnormcomp
2983028 SSD 1600000 4096 1024 64 re-readers 150 1 lnormcomp
2983225 SSD 1600000 4096 4096 1 initial_writers 450 1 lnormcomp
2983226 SSD 1600000 4096 4096 1 rewriters 450 5 normcomp
2983227 SSD 1600000 4096 4096 1 readers 150 4 normcomp
2983228 SSD 1600000 4096 4096 1 re-readers 150 4 normcomp
2983425 SSD 1600000 4096 4096 8 initial_writers 450 2 lnormcomp
2983426 SSD 1600000 4096 4096 8 rewriters 450 2 lnormcomp
2983427 SSD 1600000 4096 4096 8 readers 150 2 lnormcomp
2983428 SSD 1600000 4096 4096 8 re-readers 150 2 lnormcomp
2983625 SSD 1600000 4096 4096 16 initial_writers 450 3 normcomp
2983626 SSD 1600000 4096 4096 16 rewriters 450 3 lnormcomp
2983627 SSD 1600000 4096 4096 16 readers 150 1 lnormcomp
2983628 SSD 1600000 4096 4096 16 re-readers 150 1 lnormcomp
2983825 SSD 1600000 4096 4096 24 initial_writers 450 2 lnormcomp
2983826 SSD 1600000 4096 4096 24 rewriters 450 3 lnormcomp
2983827 SSD 1600000 4096 4096 24 readers 150 1 lnormcomp
2983828 SSD 1600000 4096 4096 24 re-readers 150 1 gammacomp
2984025 SSD 1600000 4096 4096 32 initial_writers 450 2 normcomp
2984026 SSD 1600000 4096 4096 32 rewriters 450 3 lnormcomp
2984027 SSD 1600000 4096 4096 32 readers 150 3 lnormcomp
2984028 SSD 1600000 4096 4096 32 re-readers 150 2 lnormcomp
2984225 SSD 1600000 4096 4096 40 initial_writers 450 2 lnormcomp
2984226 SSD 1600000 4096 4096 40 rewriters 450 4 lnormcomp
2984227 SSD 1600000 4096 4096 40 readers 150 3 lnormcomp
2984228 SSD 1600000 4096 4096 40 re-readers 150 2 lnormcomp
2984425 SSD 1600000 4096 4096 48 initial_writers 450 2 lnormcomp
2984426 SSD 1600000 4096 4096 48 rewriters 450 3 normcomp
2984427 SSD 1600000 4096 4096 48 readers 150 3 lnormcomp
2984428 SSD 1600000 4096 4096 48 re-readers 150 2 lnormcomp
2984625 SSD 1600000 4096 4096 56 initial_writers 450 2 lnormcomp
2984626 SSD 1600000 4096 4096 56 rewriters 450 5 lnormcomp
2984627 SSD 1600000 4096 4096 56 readers 150 2 lnormcomp
2984628 SSD 1600000 4096 4096 56 re-readers 150 3 normcomp
2984825 SSD 1600000 4096 4096 64 initial_writers 450 2 lnormcomp
2984826 SSD 1600000 4096 4096 64 rewriters 450 3 lnormcomp
2984827 SSD 1600000 4096 4096 64 readers 150 3 lnormcomp
2984828 SSD 1600000 4096 4096 64 re-readers 150 2 lnormcomp
2985025 SSD 1600000 8192 4 1 initial_writers 450 5 normcomp
2985026 SSD 1600000 8192 4 1 rewriters 450 5 normcomp
2985027 SSD 1600000 8192 4 1 readers 150 5 lnormcomp
2985028 SSD 1600000 8192 4 1 re-readers 150 5 normcomp
2985225 SSD 1600000 8192 4 8 initial_writers 450 1 lnormcomp
2985226 SSD 1600000 8192 4 8 rewriters 450 2 lnormcomp
2985227 SSD 1600000 8192 4 8 readers 150 1 gammacomp
2985228 SSD 1600000 8192 4 8 re-readers 150 1 weibullcomp
2985425 SSD 1600000 8192 4 16 initial_writers 450 1 normcomp
2985426 SSD 1600000 8192 4 16 rewriters 450 1 weibullcomp
2985427 SSD 1600000 8192 4 16 readers 150 1 weibullcomp
2985428 SSD 1600000 8192 4 16 re-readers 150 2 lnormcomp
2985625 SSD 1600000 8192 4 24 initial_writers 450 1 normcomp
2985626 SSD 1600000 8192 4 24 rewriters 450 2 normcomp
2985627 SSD 1600000 8192 4 24 readers 150 2 lnormcomp
2985628 SSD 1600000 8192 4 24 re-readers 150 2 lnormcomp
2985825 SSD 1600000 8192 4 32 initial_writers 450 1 gammacomp
2985826 SSD 1600000 8192 4 32 rewriters 450 1 gammacomp
2985827 SSD 1600000 8192 4 32 readers 150 2 lnormcomp
2985828 SSD 1600000 8192 4 32 re-readers 150 2 gammacomp
2986025 SSD 1600000 8192 4 40 initial_writers 450 1 gammacomp
2986026 SSD 1600000 8192 4 40 rewriters 450 2 normcomp
2986027 SSD 1600000 8192 4 40 readers 150 2 lnormcomp
2986028 SSD 1600000 8192 4 40 re-readers 150 2 lnormcomp
2986225 SSD 1600000 8192 4 48 initial_writers 450 1 gammacomp
2986226 SSD 1600000 8192 4 48 rewriters 450 2 lnormcomp
2986227 SSD 1600000 8192 4 48 readers 150 2 lnormcomp
2986228 SSD 1600000 8192 4 48 re-readers 150 2 lnormcomp
2986425 SSD 1600000 8192 4 56 initial_writers 450 1 gammacomp
2986426 SSD 1600000 8192 4 56 rewriters 450 2 lnormcomp
2986427 SSD 1600000 8192 4 56 readers 150 2 normcomp
2986428 SSD 1600000 8192 4 56 re-readers 150 2 lnormcomp
2986509 SSD 1600000 8192 4 64 initial_writers 450 1 gammacomp
2986510 SSD 1600000 8192 4 64 rewriters 450 2 lnormcomp
2986511 SSD 1600000 8192 4 64 readers 150 2 lnormcomp
2986512 SSD 1600000 8192 4 64 re-readers 150 2 lnormcomp
2986709 SSD 1600000 8192 16 1 initial_writers 450 4 normcomp
2986710 SSD 1600000 8192 16 1 rewriters 450 5 normcomp
2986711 SSD 1600000 8192 16 1 readers 150 4 lnormcomp
2986712 SSD 1600000 8192 16 1 re-readers 150 5 lnormcomp
2986909 SSD 1600000 8192 16 8 initial_writers 450 1 gammacomp
2986910 SSD 1600000 8192 16 8 rewriters 450 2 lnormcomp
2986911 SSD 1600000 8192 16 8 readers 150 1 gammacomp
2986912 SSD 1600000 8192 16 8 re-readers 150 2 lnormcomp
2987109 SSD 1600000 8192 64 1 initial_writers 450 4 normcomp
2987110 SSD 1600000 8192 64 1 rewriters 450 5 lnormcomp
2987111 SSD 1600000 8192 64 1 readers 150 5 normcomp
2987112 SSD 1600000 8192 64 1 re-readers 150 2 lnormcomp
2987229 SSD 1600000 8192 16 16 initial_writers 450 1 normcomp
2987230 SSD 1600000 8192 16 16 rewriters 450 1 gammacomp
2987231 SSD 1600000 8192 16 16 readers 150 1 weibullcomp
2987232 SSD 1600000 8192 16 16 re-readers 150 2 lnormcomp
2987429 SSD 1600000 8192 16 24 initial_writers 450 1 gammacomp
2987430 SSD 1600000 8192 16 24 rewriters 450 1 gammacomp
2987431 SSD 1600000 8192 16 24 readers 150 1 gammacomp
2987432 SSD 1600000 8192 16 24 re-readers 150 2 lnormcomp
2987629 SSD 1600000 8192 16 32 initial_writers 450 1 gammacomp
2987630 SSD 1600000 8192 16 32 rewriters 450 2 lnormcomp
2987631 SSD 1600000 8192 16 32 readers 150 2 lnormcomp
2987632 SSD 1600000 8192 16 32 re-readers 150 2 lnormcomp
2987829 SSD 1600000 8192 16 40 initial_writers 450 1 gammacomp
2987830 SSD 1600000 8192 16 40 rewriters 450 2 normcomp
2987831 SSD 1600000 8192 16 40 readers 150 1 weibullcomp
2987832 SSD 1600000 8192 16 40 re-readers 150 2 lnormcomp
2988029 SSD 1600000 8192 16 48 initial_writers 450 1 gammacomp
2988030 SSD 1600000 8192 16 48 rewriters 450 2 normcomp
2988031 SSD 1600000 8192 16 48 readers 150 2 lnormcomp
2988032 SSD 1600000 8192 16 48 re-readers 150 2 lnormcomp
2988229 SSD 1600000 8192 16 56 initial_writers 450 1 gammacomp
2988230 SSD 1600000 8192 16 56 rewriters 450 2 lnormcomp
2988231 SSD 1600000 8192 16 56 readers 150 2 lnormcomp
2988232 SSD 1600000 8192 16 56 re-readers 150 2 normcomp
2988429 SSD 1600000 8192 16 64 initial_writers 450 1 gammacomp
